"reg","tech","count","rca","reldens","comp","dutch.reg"
"NL11","A47D",0,0,23.72,61.45,"north"
"NL13","A47D",0,0,30.03,61.45,"north"
"NL12","A47D",0,0,8.11,61.45,"north"
"NL11","A47F",0,0,17.15,63.87,"north"
"NL13","A47F",1,5.6,39.64,63.87,"north"
"NL12","A47F",0,0,25.73,63.87,"north"
"NL11","A47G",1,1.81,17.78,50.39,"north"
"NL13","A47G",3,12.03,29.75,50.39,"north"
"NL12","A47G",4,10.68,25.51,50.39,"north"
"NL12","A47H",0,0,14.1,71.95,"north"
"NL13","A47H",0,0,19.87,71.95,"north"
"NL11","A47H",0,0,13.46,71.95,"north"
"NL13","A47J",3,2.86,52.51,48.47,"north"
"NL12","A47J",3,1.9,45.12,48.47,"north"
"NL11","A47J",1,0.43,38.67,48.47,"north"
"NL13","A47K",1,3.85,47.38,56.87,"north"
"NL11","A47K",3,5.21,33.8,56.87,"north"
"NL12","A47K",1,2.56,15.98,56.87,"north"
"NL12","A47L",1,0.82,30.25,70.52,"north"
"NL11","A47L",0,0,32.82,70.52,"north"
"NL13","A47L",0,0,48.77,70.52,"north"
"NL12","A61B",2,0.26,21.54,34.37,"north"
"NL13","A61B",0,0,17.9,34.37,"north"
"NL11","A61B",16,1.41,42.09,34.37,"north"
"NL11","A61C",0,0,29.61,44.91,"north"
"NL13","A61C",1,1.43,25.62,44.91,"north"
"NL12","A61C",0,0,23.42,44.91,"north"
"NL11","A61D",1,7.73,54.67,51.34,"north"
"NL12","A61D",0,0,24.33,51.34,"north"
"NL13","A61D",0,0,22.33,51.34,"north"
"NL11","A61F",34,7.48,49.2,40.15,"north"
"NL12","A61F",5,1.62,14.48,40.15,"north"
"NL13","A61F",1,0.49,24.6,40.15,"north"
"NL12","A61G",0,0,22.09,52.47,"north"
"NL11","A61G",0,0,29.91,52.47,"north"
"NL13","A61G",0,0,28.99,52.47,"north"
"NL11","A61H",1,1.54,38.39,48.86,"north"
"NL12","A61H",0,0,21.61,48.86,"north"
"NL13","A61H",1,3.41,14.19,48.86,"north"
"NL12","A61J",0,0,37.21,50.45,"north"
"NL11","A61J",1,1.15,62.62,50.45,"north"
"NL13","A61J",1,2.55,36.07,50.45,"north"
"NL11","A61K",51,2.62,77.08,25.81,"north"
"NL13","A61K",6,0.68,27.96,25.81,"north"
"NL12","A61K",2,0.15,21.75,25.81,"north"
"NL12","A61L",1,0.51,35.67,41.09,"north"
"NL11","A61L",9,3.13,44.44,41.09,"north"
"NL13","A61L",2,1.54,26.22,41.09,"north"
"NL13","A61M",1,0.37,26.29,43.68,"north"
"NL11","A61M",8,1.34,52.05,43.68,"north"
"NL12","A61M",0,0,21.44,43.68,"north"
"NL13","A61N",0,0,16,36.91,"north"
"NL12","A61N",0,0,14.39,36.91,"north"
"NL11","A61N",3,1.43,49.26,36.91,"north"
"NL11","A61P",50,3.49,92.38,26.25,"north"
"NL12","A61P",1,0.1,20.17,26.25,"north"
"NL13","A61P",4,0.62,24.57,26.25,"north"
"NL12","A61Q",0,0,20,40.29,"north"
"NL11","A61Q",1,0.34,62.91,40.29,"north"
"NL13","A61Q",1,0.76,30.89,40.29,"north"
"NL11","A62B",0,0,15.17,54.41,"north"
"NL12","A62B",0,0,22.91,54.41,"north"
"NL13","A62B",0,0,18.97,54.41,"north"
"NL12","A62C",4,11.39,27.65,53.97,"north"
"NL11","A62C",0,0,13.57,53.97,"north"
"NL13","A62C",0,0,47.3,53.97,"north"
"NL11","A62D",0,0,17.11,59.31,"north"
"NL13","A62D",1,46.24,14.83,59.31,"north"
"NL12","A62D",0,0,33.84,59.31,"north"
"NL11","A63B",0,0,22.48,44.93,"north"
"NL12","A63B",0,0,22.25,44.93,"north"
"NL13","A63B",0,0,17.96,44.93,"north"
"NL12","A63C",1,7.02,23.4,58,"north"
"NL11","A63C",0,0,14.8,58,"north"
"NL13","A63C",0,0,16,58,"north"
"NL11","A63D",0,0,9.47,62.36,"north"
"NL12","A63D",0,0,24.21,62.36,"north"
"NL13","A63D",0,0,25.26,62.36,"north"
"NL11","A63F",0,0,5.56,45.79,"north"
"NL12","A63F",0,0,23.18,45.79,"north"
"NL13","A63F",0,0,7.85,45.79,"north"
"NL11","A63G",0,0,6.88,64.07,"north"
"NL12","A63G",1,13.1,15.87,64.07,"north"
"NL13","A63G",0,0,7.94,64.07,"north"
"NL12","A63H",0,0,17.6,48.25,"north"
"NL11","A63H",0,0,7.73,48.25,"north"
"NL13","A63H",0,0,15.2,48.25,"north"
"NL12","A63J",0,0,22.52,59.35,"north"
"NL11","A63J",0,0,9.27,59.35,"north"
"NL13","A63J",0,0,20.2,59.35,"north"
"NL11","A63K",0,0,14,62.89,"north"
"NL12","A63K",0,0,42,62.89,"north"
"NL13","A63K",0,0,0,62.89,"north"
"NL12","B01B",0,0,44.76,64.38,"north"
"NL13","B01B",0,0,41.96,64.38,"north"
"NL11","B01B",1,50.06,46.85,64.38,"north"
"NL12","B01D",14,3.78,32.17,44.94,"north"
"NL13","B01D",5,2.03,30.57,44.94,"north"
"NL11","B01D",6,1.1,28.24,44.94,"north"
"NL11","B01F",0,0,31.67,49.81,"north"
"NL12","B01F",1,1.24,34.8,49.81,"north"
"NL13","B01F",1,1.86,37.44,49.81,"north"
"NL11","B01J",2,0.49,40.46,40.98,"north"
"NL12","B01J",1,0.36,35.28,40.98,"north"
"NL13","B01J",2,1.08,26.38,40.98,"north"
"NL11","B01L",3,1.71,56.81,42.87,"north"
"NL13","B01L",2,2.53,48.1,42.87,"north"
"NL12","B01L",1,0.84,47.98,42.87,"north"
"NL13","B02B",0,0,32.41,100,"north"
"NL11","B02B",0,0,50,100,"north"
"NL12","B02B",0,0,37.96,100,"north"
"NL11","B02C",0,0,33.25,69.87,"north"
"NL12","B02C",1,2.59,33.37,69.87,"north"
"NL13","B02C",0,0,22.45,69.87,"north"
"NL11","B03B",0,0,35.91,68.08,"north"
"NL12","B03B",0,0,40.91,68.08,"north"
"NL13","B03B",1,26.94,14.55,68.08,"north"
"NL11","B03C",2,8,33.18,55.85,"north"
"NL12","B03C",0,0,39.2,55.85,"north"
"NL13","B03C",0,0,46.99,55.85,"north"
"NL11","B03D",0,0,28.87,70.31,"north"
"NL12","B03D",0,0,46.44,70.31,"north"
"NL13","B03D",0,0,51.88,70.31,"north"
"NL11","B04B",0,0,40.24,61.99,"north"
"NL13","B04B",1,9.73,37.2,61.99,"north"
"NL12","B04B",0,0,32.62,61.99,"north"
"NL11","B04C",0,0,29.15,62.77,"north"
"NL12","B04C",1,11.27,33.53,62.77,"north"
"NL13","B04C",0,0,37.61,62.77,"north"
"NL11","B05B",1,0.57,29.11,60.02,"north"
"NL12","B05B",0,0,29.11,60.02,"north"
"NL13","B05B",3,3.82,32.3,60.02,"north"
"NL11","B05C",0,0,16.26,71.08,"north"
"NL12","B05C",0,0,20.56,71.08,"north"
"NL13","B05C",0,0,37.5,71.08,"north"
"NL11","B05D",0,0,22.91,57.07,"north"
"NL12","B05D",0,0,23.57,57.07,"north"
"NL13","B05D",1,2.22,24.88,57.07,"north"
"NL11","B06B",0,0,14.92,61.44,"north"
"NL13","B06B",0,0,18.35,61.44,"north"
"NL12","B06B",0,0,14.24,61.44,"north"
"NL11","B07B",1,3.99,23.36,65.74,"north"
"NL12","B07B",0,0,37.83,65.74,"north"
"NL13","B07B",0,0,30.1,65.74,"north"
"NL11","B07C",2,6.12,45.7,62.02,"north"
"NL13","B07C",0,0,34.44,62.02,"north"
"NL12","B07C",0,0,43.71,62.02,"north"
"NL11","B08B",0,0,24.25,61.24,"north"
"NL13","B08B",3,5.7,30.81,61.24,"north"
"NL12","B08B",1,1.27,22.34,61.24,"north"
"NL13","B09B",0,0,26.63,54.22,"north"
"NL11","B09B",0,0,30.29,54.22,"north"
"NL12","B09B",0,0,36.81,54.22,"north"
"NL13","B09C",1,44.04,29.48,56.37,"north"
"NL11","B09C",0,0,28.69,56.37,"north"
"NL12","B09C",0,0,33.86,56.37,"north"
"NL11","B21B",0,0,11.32,70.18,"north"
"NL12","B21B",0,0,14.84,70.18,"north"
"NL13","B21B",0,0,8.16,70.18,"north"
"NL11","B21C",0,0,18.12,70.45,"north"
"NL12","B21C",0,0,22.42,70.45,"north"
"NL13","B21C",0,0,12.08,70.45,"north"
"NL11","B21D",1,1,17.04,70.01,"north"
"NL12","B21D",1,1.48,20.11,70.01,"north"
"NL13","B21D",0,0,13.5,70.01,"north"
"NL11","B21F",0,0,18.87,71.63,"north"
"NL12","B21F",0,0,27.92,71.63,"north"
"NL13","B21F",0,0,17.36,71.63,"north"
"NL12","B21G",0,0,8.54,75.26,"north"
"NL11","B21G",0,0,8.54,75.26,"north"
"NL13","B21G",0,0,6.53,75.26,"north"
"NL11","B21H",0,0,11.78,82.51,"north"
"NL13","B21H",0,0,6.58,82.51,"north"
"NL12","B21H",0,0,13.97,82.51,"north"
"NL12","B21J",0,0,15.26,76.92,"north"
"NL11","B21J",0,0,11.85,76.92,"north"
"NL13","B21J",0,0,6.01,76.92,"north"
"NL12","B21K",0,0,12.29,80.84,"north"
"NL11","B21K",0,0,11.72,80.84,"north"
"NL13","B21K",0,0,4.54,80.84,"north"
"NL13","B21L",0,0,25.16,87.12,"north"
"NL11","B21L",0,0,21.38,87.12,"north"
"NL12","B21L",0,0,38.36,87.12,"north"
"NL11","B22C",0,0,9.8,68.42,"north"
"NL12","B22C",0,0,15.69,68.42,"north"
"NL13","B22C",0,0,12.75,68.42,"north"
"NL11","B22D",0,0,6.48,70.28,"north"
"NL12","B22D",0,0,10.26,70.28,"north"
"NL13","B22D",0,0,7.96,70.28,"north"
"NL12","B22F",0,0,30.88,59.15,"north"
"NL11","B22F",1,0.46,9.12,59.15,"north"
"NL13","B22F",0,0,8.85,59.15,"north"
"NL11","B23B",0,0,6.22,67.42,"north"
"NL12","B23B",0,0,10.97,67.42,"north"
"NL13","B23B",0,0,13.92,67.42,"north"
"NL12","B23C",0,0,10.52,70.26,"north"
"NL13","B23C",0,0,15.7,70.26,"north"
"NL11","B23C",0,0,3.81,70.26,"north"
"NL13","B23D",1,3.93,13.6,69.08,"north"
"NL11","B23D",0,0,11.64,69.08,"north"
"NL12","B23D",1,2.62,13.99,69.08,"north"
"NL12","B23F",0,0,5.24,87.31,"north"
"NL11","B23F",0,0,0.75,87.31,"north"
"NL13","B23F",0,0,18.35,87.31,"north"
"NL11","B23G",0,0,6.03,88.94,"north"
"NL13","B23G",0,0,10.34,88.94,"north"
"NL12","B23G",0,0,16.81,88.94,"north"
"NL11","B23H",0,0,6.74,70.45,"north"
"NL13","B23H",0,0,10.11,70.45,"north"
"NL12","B23H",0,0,9.74,70.45,"north"
"NL11","B23K",0,0,16.83,66.94,"north"
"NL12","B23K",0,0,19.71,66.94,"north"
"NL13","B23K",0,0,11.87,66.94,"north"
"NL11","B23P",0,0,12.96,65.71,"north"
"NL13","B23P",0,0,13.84,65.71,"north"
"NL12","B23P",0,0,15.2,65.71,"north"
"NL11","B23Q",0,0,9.7,70.36,"north"
"NL12","B23Q",0,0,12.52,70.36,"north"
"NL13","B23Q",0,0,16.92,70.36,"north"
"NL11","B24B",0,0,10.63,75.19,"north"
"NL13","B24B",1,2.96,31.49,75.19,"north"
"NL12","B24B",0,0,14.31,75.19,"north"
"NL12","B24C",0,0,21.15,68.61,"north"
"NL11","B24C",0,0,10.47,68.61,"north"
"NL13","B24C",0,0,23.72,68.61,"north"
"NL11","B24D",0,0,6.09,70.4,"north"
"NL12","B24D",0,0,19.27,70.4,"north"
"NL13","B24D",1,8.48,47.67,70.4,"north"
"NL11","B25B",0,0,12.51,67.88,"north"
"NL12","B25B",0,0,18.54,67.88,"north"
"NL13","B25B",0,0,18.66,67.88,"north"
"NL11","B25C",0,0,1.65,76.84,"north"
"NL13","B25C",0,0,9.92,76.84,"north"
"NL12","B25C",0,0,3.31,76.84,"north"
"NL11","B25D",0,0,5.17,74.87,"north"
"NL13","B25D",0,0,12.4,74.87,"north"
"NL12","B25D",0,0,13.64,74.87,"north"
"NL11","B25F",0,0,8.38,76.24,"north"
"NL13","B25F",0,0,22.82,76.24,"north"
"NL12","B25F",0,0,16.21,76.24,"north"
"NL11","B25G",0,0,17.53,68.41,"north"
"NL13","B25G",0,0,30.58,68.41,"north"
"NL12","B25G",0,0,20.62,68.41,"north"
"NL11","B25H",0,0,11.79,68.68,"north"
"NL12","B25H",0,0,14.56,68.68,"north"
"NL13","B25H",1,8.81,23.05,68.68,"north"
"NL11","B25J",2,0.91,26.63,52.89,"north"
"NL12","B25J",1,0.67,26.81,52.89,"north"
"NL13","B25J",0,0,25.67,52.89,"north"
"NL11","B26B",4,7.82,16.79,44.69,"north"
"NL12","B26B",4,11.55,23.21,44.69,"north"
"NL13","B26B",4,17.34,23.4,44.69,"north"
"NL12","B26D",1,1.82,22.1,61.15,"north"
"NL11","B26D",1,1.23,19.56,61.15,"north"
"NL13","B26D",0,0,18.43,61.15,"north"
"NL11","B26F",0,0,39.1,64.15,"north"
"NL12","B26F",0,0,45.1,64.15,"north"
"NL13","B26F",0,0,8.17,64.15,"north"
"NL11","B27B",0,0,10.32,80.84,"north"
"NL12","B27B",0,0,33.78,80.84,"north"
"NL13","B27B",0,0,36.86,80.84,"north"
"NL12","B27C",0,0,5.09,83.22,"north"
"NL11","B27C",0,0,2.11,83.22,"north"
"NL13","B27C",0,0,9.3,83.22,"north"
"NL13","B27D",0,0,18.43,84.54,"north"
"NL11","B27D",0,0,4.25,84.54,"north"
"NL12","B27D",0,0,11.81,84.54,"north"
"NL11","B27F",0,0,2.06,79.58,"north"
"NL13","B27F",0,0,15.26,79.58,"north"
"NL12","B27F",0,0,6.6,79.58,"north"
"NL11","B27G",0,0,7.78,81.5,"north"
"NL12","B27G",0,0,14.71,81.5,"north"
"NL13","B27G",0,0,17.11,81.5,"north"
"NL11","B27H",0,0,2.73,71.08,"north"
"NL12","B27H",0,0,6.82,71.08,"north"
"NL13","B27H",0,0,10,71.08,"north"
"NL13","B27J",0,0,10.56,48.67,"north"
"NL11","B27J",0,0,7.75,48.67,"north"
"NL12","B27J",0,0,17.61,48.67,"north"
"NL13","B27K",0,0,24.17,53.34,"north"
"NL12","B27K",0,0,29.15,53.34,"north"
"NL11","B27K",0,0,26.07,53.34,"north"
"NL13","B27L",0,0,12.53,81.81,"north"
"NL11","B27L",0,0,13.08,81.81,"north"
"NL12","B27L",0,0,24.8,81.81,"north"
"NL13","B27M",0,0,13.17,79.66,"north"
"NL11","B27M",0,0,3.85,79.66,"north"
"NL12","B27M",0,0,7.7,79.66,"north"
"NL11","B27N",0,0,16,63.02,"north"
"NL13","B27N",0,0,22.31,63.02,"north"
"NL12","B27N",0,0,35.08,63.02,"north"
"NL11","B28B",0,0,17.77,55.51,"north"
"NL13","B28B",0,0,29.31,55.51,"north"
"NL12","B28B",2,4.27,42.54,55.51,"north"
"NL12","B28C",0,0,77.62,70.39,"north"
"NL11","B28C",0,0,22.38,70.39,"north"
"NL13","B28C",0,0,51.75,70.39,"north"
"NL11","B28D",0,0,8.7,75.05,"north"
"NL12","B28D",0,0,30.58,75.05,"north"
"NL13","B28D",0,0,33.66,75.05,"north"
"NL13","B29B",0,0,27.59,58.81,"north"
"NL11","B29B",0,0,23.03,58.81,"north"
"NL12","B29B",0,0,50.4,58.81,"north"
"NL11","B29C",4,0.49,18.76,58.75,"north"
"NL13","B29C",3,0.81,26.84,58.75,"north"
"NL12","B29C",6,1.07,38.11,58.75,"north"
"NL13","B29D",2,2.83,19.55,57.48,"north"
"NL11","B29D",6,3.83,23.12,57.48,"north"
"NL12","B29D",0,0,35.85,57.48,"north"
"NL13","B29K",2,1.53,19.36,58.59,"north"
"NL11","B29K",2,0.69,19.21,58.59,"north"
"NL12","B29K",3,1.53,45.03,58.59,"north"
"NL13","B29L",1,0.7,29.87,61.54,"north"
"NL12","B29L",4,1.86,42.43,61.54,"north"
"NL11","B29L",1,0.31,21.21,61.54,"north"
"NL12","B30B",1,2.4,43.63,64.61,"north"
"NL11","B30B",2,3.25,30.76,64.61,"north"
"NL13","B30B",0,0,23.29,64.61,"north"
"NL11","B31B",0,0,35.95,66.09,"north"
"NL13","B31B",0,0,17.28,66.09,"north"
"NL12","B31B",5,23.87,47.99,66.09,"north"
"NL11","B31C",0,0,20.24,62.13,"north"
"NL12","B31C",0,0,29.76,62.13,"north"
"NL13","B31C",0,0,10.71,62.13,"north"
"NL12","B31D",0,0,39.44,73.86,"north"
"NL13","B31D",0,0,17.51,73.86,"north"
"NL11","B31D",0,0,22.33,73.86,"north"
"NL13","B31F",0,0,9.67,72.94,"north"
"NL11","B31F",0,0,24.67,72.94,"north"
"NL12","B31F",0,0,39.33,72.94,"north"
"NL11","B32B",0,0,18.96,56.85,"north"
"NL12","B32B",8,2.61,29.04,56.85,"north"
"NL13","B32B",3,1.47,21.4,56.85,"north"
"NL11","B33Y",0,0,15.19,55.81,"north"
"NL12","B33Y",2,0.77,35.69,55.81,"north"
"NL13","B33Y",1,0.58,19.21,55.81,"north"
"NL11","B41C",0,0,3.54,67.53,"north"
"NL12","B41C",0,0,4.25,67.53,"north"
"NL13","B41C",0,0,3.77,67.53,"north"
"NL11","B41D",0,0,0,50.94,"north"
"NL12","B41D",0,0,4.03,50.94,"north"
"NL13","B41D",0,0,0,50.94,"north"
"NL13","B41F",0,0,14.85,67.6,"north"
"NL11","B41F",0,0,5.75,67.6,"north"
"NL12","B41F",0,0,6.51,67.6,"north"
"NL11","B41J",0,0,16.48,65,"north"
"NL12","B41J",0,0,11.5,65,"north"
"NL13","B41J",1,2.46,15.87,65,"north"
"NL11","B41K",0,0,2.21,64.76,"north"
"NL12","B41K",0,0,7.52,64.76,"north"
"NL13","B41K",0,0,8.85,64.76,"north"
"NL12","B41L",0,0,3.25,57.71,"north"
"NL13","B41L",0,0,18.7,57.71,"north"
"NL11","B41L",0,0,4.88,57.71,"north"
"NL12","B41M",0,0,15.38,61.8,"north"
"NL11","B41M",0,0,18.04,61.8,"north"
"NL13","B41M",0,0,23.81,61.8,"north"
"NL11","B41N",0,0,2.7,69.81,"north"
"NL13","B41N",0,0,3.74,69.81,"north"
"NL12","B41N",0,0,4.57,69.81,"north"
"NL12","B41P",0,0,5.34,68.48,"north"
"NL13","B41P",0,0,9.07,68.48,"north"
"NL11","B41P",0,0,3.02,68.48,"north"
"NL13","B42B",0,0,0,78.28,"north"
"NL12","B42B",0,0,2.23,78.28,"north"
"NL11","B42B",0,0,2.23,78.28,"north"
"NL11","B42C",0,0,9.11,73.83,"north"
"NL12","B42C",0,0,8.67,73.83,"north"
"NL13","B42C",0,0,4.67,73.83,"north"
"NL11","B42D",0,0,11.25,56.66,"north"
"NL12","B42D",0,0,11.14,56.66,"north"
"NL13","B42D",0,0,7.87,56.66,"north"
"NL11","B42F",0,0,0.51,74.37,"north"
"NL13","B42F",0,0,1.52,74.37,"north"
"NL12","B42F",0,0,3.54,74.37,"north"
"NL11","B42P",0,0,0,72.45,"north"
"NL13","B42P",0,0,2.19,72.45,"north"
"NL12","B42P",0,0,3.65,72.45,"north"
"NL11","B43K",0,0,12.15,61.28,"north"
"NL13","B43K",0,0,12.71,61.28,"north"
"NL12","B43K",0,0,14.64,61.28,"north"
"NL11","B43L",0,0,6.74,62.17,"north"
