Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Funding Round - GXC,https://www.crunchbase.com/funding_round/gxc-inc-undisclosed--76d1f904,GXC,https://www.crunchbase.com/organization/gxc-inc,Funding Round,4500000,USD,4500000,2020-12-31,,,,,Yes,"GXC is holding company which has world wide subsidiaries in the field of Game Testing Platform, Game Accelerator, Venture Capital","Artificial Intelligence (AI), Big Data, Console Games, Developer Platform, Online Games, PC Games, Video Games",,"Jeju, Cheju-do, South Korea, Asia",https://gxc.games/,,12410000,USD,12410000,Early Stage Venture,6,,"Enlight Ventures, Hana Financial Investment, Konai Partners, SangSang Ventures, SINGAPORE FUND + INDIVIDUAL",5,,"30,997"
Series A - Seoul Robotics,https://www.crunchbase.com/funding_round/seoul-robotics-series-a--8fa63349,Seoul Robotics,https://www.crunchbase.com/organization/seoul-robotics,Series A,6500000000,KRW,5293871,2020-04-02,Early Stage Venture,,,,Yes,Making Robots Intelligent - Building advanced Lidar perception software for self driving cars and robots,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Drones, Machine Learning, Robotics, Sensor, Software",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",http://seoulrobotics.org,$1M to $10M,48393871,USD,48393871,Early Stage Venture,8,,"Access Ventures, Artesian VC, FuturePlay, KDB Capital, KDB Industrial Bank, KDB Investment",6,,"31,150"
Seed Round - Deep Mirror,https://www.crunchbase.com/funding_round/deep-mirror-seed--a8c60814,Deep Mirror,https://www.crunchbase.com/organization/deep-mirror,Seed,3500000,USD,3500000,2020-06-01,Seed,,,,Yes,Deep Mirror is a startup developing state-of-the-art spatial intelligence technology and creating a multi-layer digital twin of real world.,"Artificial Intelligence (AI), Information Technology, Software",,"Guangzhou, Guangdong, China, Asia",https://deepmirror.com,,3500000,USD,3500000,Early Stage Venture,2,Volcanics Venture,Volcanics Venture,1,,"33,004"
Seed Round - Qantev,https://www.crunchbase.com/funding_round/qantev-seed--492309c9,Qantev,https://www.crunchbase.com/organization/qantev,Seed,1700000,USD,1700000,2020-11-05,Seed,,,,Yes,"Qantev is a software company that provides data management, network management, and claims management for insurers.","Artificial Intelligence (AI), Data Management, Enterprise Software, Insurance, InsurTech, Machine Learning, Software",,"Paris, Ile-de-France, France, Europe",https://www.qantev.com,$1M to $10M,11662154,USD,11662154,Early Stage Venture,2,Elaia,"Elaia, Entrepreneur First, Gwénaël Moy, Nadav Rosenberg",4,1,"34,596"
Seed Round - Dexai Robotics,https://www.crunchbase.com/funding_round/dexai-robotics-seed--46c1f2df,Dexai Robotics,https://www.crunchbase.com/organization/dexai-robotics,Seed,5500000,USD,5500000,2020-03-05,Seed,,,,Yes,Dexai automates activities in commercial kitchens and the food industry more broadly.,"Agriculture, Artificial Intelligence (AI), Food and Beverage, Hospitality, Machine Learning",Hispanic / Latine Founded,"Somerville, Massachusetts, United States, North America",https://www.dexai.com/,$1M to $10M,12164224,USD,12164224,,3,Hyperplane,"Alumni Ventures, Castor Ventures, Contour Venture Partners, Harlem Capital Partners, Hyperplane, J Ventures, NextView Ventures, Rho Capital Partners, The Graduate Syndicate",9,3,"36,104"
Series A - Savi Solutions,https://www.crunchbase.com/funding_round/savi-solutions-series-a--66405e15,Savi Solutions,https://www.crunchbase.com/organization/savi-solutions,Series A,5000000,USD,5000000,2020-08-18,Early Stage Venture,,,,Yes,"Savi Solutions is a cloud-based platform that offers business intelligence, artificial intelligence and software development services.","Artificial Intelligence (AI), Business Intelligence, Information Technology, Machine Learning, Software",,"Woods Cross, Utah, United States, North America",https://getsavi.com/,$1M to $10M,13706158,USD,13706158,Early Stage Venture,2,,,,,"36,308"
Pre Seed Round - Bandit ML,https://www.crunchbase.com/funding_round/gradient-decision-making-pre-seed--241894de,Bandit ML,https://www.crunchbase.com/organization/gradient-decision-making,Pre-Seed,1320000,USD,1320000,2020-09-18,Seed,,,,Yes,Bandit ML builds machine learning tools for e-commerce companies.,"Artificial Intelligence (AI), E-Commerce, Machine Learning",,"San Francisco, California, United States, North America",https://www.banditml.com/,$1M to $10M,1470000,USD,1470000,M&A,2,,"Alumni Ventures, Basecamp Fund, Haystack, Liquid 2 Ventures, Pathbreaker Ventures, Rackhouse Venture Capital, Webb Investment Network",7,,"36,980"
Seed Round - Esports One,https://www.crunchbase.com/funding_round/esports-one-seed--b932f538,Esports One,https://www.crunchbase.com/organization/esports-one,Seed,4000000,USD,4000000,2020-12-03,Seed,,,,Yes,Esports One is the first real-time fantasy platform that makes watching esports competitive.,"Analytics, Artificial Intelligence (AI), Computer Vision, Data Visualization, Fantasy Sports, Gaming, Machine Learning, Software, Video Games, Video Streaming",Women Founded,"Santa Monica, California, United States, North America",http://esportsone.com,$1M to $10M,7250000,USD,7250000,Seed,3,"Eniac Ventures, XSeed Capital","Alumni Ventures, Chestnut Street Ventures, Eniac Ventures, Verizon Ventures, Vulcan Capital, XSeed Capital",6,5,"37,135"
Seed Round - Ori Industries,https://www.crunchbase.com/funding_round/ori-8629-seed--f9cfe230,Ori Industries,https://www.crunchbase.com/organization/ori-8629,Seed,2600000,USD,2600000,2020-02-15,Seed,,,,Yes,"Ori is a GPU cloud computing and ML development platform for training, serving and scaling machine learning models.","Artificial Intelligence (AI), Cloud Computing, DevOps, GPU, Infrastructure, IT Infrastructure, Machine Learning, Mobile",,"London, England, United Kingdom, Europe",https://ori.co,$1M to $10M,139950000,USD,139950000,Seed,6,Force Over Mass Capital,"Cur8 Capital, Episode 1, Force Over Mass Capital, Warrick Shanly, Wayra UK",5,,"37,651"
Post-IPO Equity - Odysight.AI,https://www.crunchbase.com/funding_round/odysight-ai-post-ipo-equity--73cfc230,Odysight.AI,https://www.crunchbase.com/organization/odysight-ai,Post-IPO Equity,2000000,USD,2000000,2020-05-19,,,,,Yes,"Odysight.AI is an AI platform that specializes in visualizing, analyzing, predictive maintenance, and monitoring solutions.","Artificial Intelligence (AI), Information Technology, Machine Learning",,"Ömer, Sinop, Turkey, Europe",https://www.odysight.ai,$1M to $10M,12000000,USD,12000000,IPO,2,,Mori Arkin,1,,"39,360"
Seed Round - Symbl.ai,https://www.crunchbase.com/funding_round/rammer-ai-seed--2f89d085,Symbl.ai,https://www.crunchbase.com/organization/rammer-ai,Seed,4700000,USD,4700000,2020-10-30,Seed,,,,Yes,"Symbl.ai is an early-stage, venture-backed startup that is democratizing access to conversational intelligence for developers.","Artificial Intelligence (AI), Developer APIs, Generative AI, Information Technology","South Asian Founded, South Asian Led, Women Founded, Women Led","Seattle, Washington, United States, North America",https://symbl.ai,$1M to $10M,23620000,USD,23620000,Early Stage Venture,5,Crosscut Ventures,"Amazon Alexa Fund, Bossanova Investimentos, Coughdrop Capital, Crosscut Ventures, Flying Fish Partners, Incisive Ventures, Jump Capital, Miles Bird, Predictive VC, TechNexus Venture Collaborative, Third Kind Venture Capital, Tom Williams, Tony L. Chen",13,3,"41,987"
Seed Round - Statt,https://www.crunchbase.com/funding_round/statt-65cf-seed--8e92ba19,Statt,https://www.crunchbase.com/organization/statt-65cf,Seed,1600000,USD,1600000,2020-12-31,Seed,6000000,USD,6000000,Yes,"Statt is a first-to-market, Generative AI answers engine for policy and regulatory intelligence, analysis, and reporting.","Artificial Intelligence (AI), B2B, Big Data, Generative AI, GovTech, Legal Tech, Machine Learning, Natural Language Processing, SaaS, Software",,"Silver Spring, Maryland, United States, North America",https://statt.com/,,1600000,USD,1600000,Seed,1,NextGen Venture Partners,NextGen Venture Partners,1,,"42,357"
Seed Round - Piction Health,https://www.crunchbase.com/funding_round/lumindx-seed--c75a545a,Piction Health,https://www.crunchbase.com/organization/lumindx,Seed,2377489,USD,2377489,2020-07-24,Seed,,,,Yes,"Piction Health uses telehealth technology to provide dermatology services, focusing on accessible skin care solutions.","Artificial Intelligence (AI), Health Care, Medical, mHealth, Telehealth","Women Founded, Women Led","Boston, Massachusetts, United States, North America",http://www.pictionhealth.com,Less than $1M,8377489,USD,8377489,Seed,4,Argon Ventures,"Andy Palmer, Argon Ventures, Bob Davoli, Esther Dyson, Flare Capital Partners, Good Growth Capital, Gutbrain Ventures, Huat Ventures, TBD Angels, Techstars, William Crawford",11,1,"43,566"
Pre Seed Round - Welltory,https://www.crunchbase.com/funding_round/welltory-pre-seed--f3488f98,Welltory,https://www.crunchbase.com/organization/welltory,Pre-Seed,1680000,USD,1680000,2020-05-05,Seed,,,,Yes,Welltory is a digital health company behind AI-powered wellness apps keeping 8M+ people on track for lifelong health,"Apps, Artificial Intelligence (AI), Big Data, Biometrics, Health Care, Health Diagnostics, Machine Learning, Mobile Apps, Personal Health, Wellness","Women Founded, Women Led","Redwood City, California, United States, North America",https://welltory.com,$10M to $50M,9335000,USD,9335000,Seed,6,,"Dimitri Seas, TaxTerra OU",2,,"44,220"
Pre Seed Round - CLIPr,https://www.crunchbase.com/funding_round/clipr-7238-pre-seed--42805816,CLIPr,https://www.crunchbase.com/organization/clipr-7238,Pre-Seed,1800000,USD,1800000,2020-07-31,Seed,7500000,USD,7500000,Yes,CLIPr is an Enterprise Video Intelligence platform focused on helping your employees to find the Moments that Matter,"Artificial Intelligence (AI), Machine Learning, Software",Women Founded,"Kirkland, Washington, United States, North America",https://www.clipr.ai,$1M to $10M,7525000,USD,7525000,Seed,4,,"Alon Sahar, Diego Piacentini, Elliott Ng, James Cash, Roy Oron, Sebastian Gunningham, TBD Angels",7,,"44,391"
Secondary Market - Anodot,https://www.crunchbase.com/funding_round/anodot-secondary-market--07551e03,Anodot,https://www.crunchbase.com/organization/anodot,Secondary Market,3000000,USD,3000000,2020-09-01,,,,,No,Anodot’s Business Monitoring platform uses machine learning to constantly analyze and correlate critical business metrics.,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Cloud Management, Machine Learning",,"Ra'anana, HaMerkaz, Israel, Asia",http://www.anodot.com/,$1M to $10M,65500000,USD,65500000,Late Stage Venture,6,,Alicorn Venture Partners,1,,"48,873"
Seed Round - Aptivio,https://www.crunchbase.com/funding_round/aptivio-seed--d69f7bdc,Aptivio,https://www.crunchbase.com/organization/aptivio,Seed,1500000,USD,1500000,2020-05-12,Seed,,,,Yes,AI-Powered Revenue Growth,"Analytics, Artificial Intelligence (AI), Lead Generation, Lead Management, Machine Learning, Marketing, Marketing Automation, SaaS, Sales, Software",,"New York, New York, United States, North America",https://www.aptiv.io,$1M to $10M,1500000,USD,1500000,,3,Quake Capital Partners,"Band of Angels, BIP Capital, Plug and Play, Quake Capital Partners",4,,"49,129"
Venture Round - Newmetrix,https://www.crunchbase.com/funding_round/newmetrix-series-unknown--705954ce,Newmetrix,https://www.crunchbase.com/organization/newmetrix,Venture - Series Unknown,5000000,USD,5000000,2020-12-09,,,,,Yes,Newmetrix develops a cloud-based video management platform to reduce jobsite risk with the power of human and artificial intelligence.,"Artificial Intelligence (AI), Computer, Machine Learning, Software Engineering",,"Cambridge, Massachusetts, United States, North America",https://www.newmetrix.com,$10M to $50M,23673916,USD,23673916,M&A,7,IA Capital Group,"Building Ventures, Companyon Ventures, Converge, IA Capital Group, Sony Innovation Fund",5,1,"52,861"
Seed Round - Fieldguide,https://www.crunchbase.com/funding_round/fieldguide-seed--537b2213,Fieldguide,https://www.crunchbase.com/organization/fieldguide,Seed,3000000,USD,3000000,2020-08-25,Seed,,,,Yes,Fieldguide is an AI-powered engagement platform for Assurance and Advisory firms.,"Artificial Intelligence (AI), Document Management","East Asian Founded, East Asian Led","San Francisco, California, United States, North America",https://www.fieldguide.io,$10M to $50M,50000000,USD,50000000,Early Stage Venture,3,Floodgate,"8VC, Floodgate, Fourth Realm, Global Founders Capital, Y Combinator",5,2,"54,804"
Venture Round - NextDroid,https://www.crunchbase.com/funding_round/nextdroid-series-unknown--e95c1337,NextDroid,https://www.crunchbase.com/organization/nextdroid,Venture - Series Unknown,2973920,USD,2973920,2020-01-02,,,,,Yes,"NextDroid specializes in autonomous vehicles, cloud computing, and artificial intelligence.","Artificial Intelligence (AI), Autonomous Vehicles, Information Technology, Machine Learning, Software",,"Boston, Massachusetts, United States, North America",http://www.nextdroid.com/,$1M to $10M,2973920,USD,2973920,,2,,Alumni Ventures,1,6,"54,361"
Seed Round - Podcastle,https://www.crunchbase.com/funding_round/podcastle-seed--04a16afd,Podcastle,https://www.crunchbase.com/organization/podcastle,Seed,1750000,USD,1750000,2020-11-04,Seed,,,,Yes,"Podcastle is an all-in-one online platform for podcasters to create, enhance, and distribute their podcasts.","Artificial Intelligence (AI), Information Services, Machine Learning, Podcast",,"Yerevan, Yerevan, Armenia, Asia",https://podcastle.ai,$1M to $10M,22250000,USD,22250000,Early Stage Venture,4,Sierra Ventures,"AI Fund, BANA Angels, Correlation Ventures, Sierra Ventures",4,1,"55,146"
Seed Round - ChatterFox,https://www.crunchbase.com/funding_round/chatterfox-seed--d32edbaa,ChatterFox,https://www.crunchbase.com/organization/chatterfox,Seed,1450000,USD,1450000,2020-10-01,Seed,,,,Yes,AI-Assisted platform for improving speaking skills and fluency in English,Artificial Intelligence (AI),,"Lewes, Delaware, United States, North America",https://chatterfox.com/,,1450000,USD,1450000,Seed,1,,"Newchip Accelerator, Undisclosed Individual investors",2,,"60,285"
Series A - Guochen Robot,https://www.crunchbase.com/funding_round/hangzhou-guochen-robot-technology-series-a--62d5eb45,Guochen Robot,https://www.crunchbase.com/organization/hangzhou-guochen-robot-technology,Series A,30000000,CNY,4225174,2020-04-01,Early Stage Venture,,,,Yes,Hangzhou Guochen Robot Technology is a company dedicated to robot application research and industrial development.,"Artificial Intelligence (AI), Intelligent Systems, Robotics, Software",,"Hangzhou, Zhejiang, China, Asia",http://www.zjrob.com/,,160000000,CNY,23987797,Early Stage Venture,3,,GSR United Capital,1,,"60,696"
Seed Round - Realiste.AI,https://www.crunchbase.com/funding_round/realiste-seed--42fb721e,Realiste.AI,https://www.crunchbase.com/organization/realiste,Seed,2000000,USD,2000000,2020-11-02,Seed,,,,Yes,Global AI Search and Real Estate Exchange. 114 cities available.,"Artificial Intelligence (AI), B2B, E-Commerce, Finance, FinTech, Information Technology, Internet, Real Estate, Real Estate Investment, Software",,"Dubai, Dubai, United Arab Emirates, Asia",https://realiste.ai,$1M to $10M,6500000,USD,6500000,Early Stage Venture,2,,Realiste's Angels Max,1,,"61,985"
Venture Round - Whisker Labs,https://www.crunchbase.com/funding_round/whisker-labs-series-unknown--ef67dde7,Whisker Labs,https://www.crunchbase.com/organization/whisker-labs,Venture - Series Unknown,4675000,USD,4675000,2020-12-07,,,,,Yes,Whisker Labs develops cutting-edge sensor technology to protect homes and communities from electrical fires and bad utility power.,"Artificial Intelligence (AI), Hardware, InsurTech, Power Grid, Predictive Analytics, Smart Home, Software",,"Germantown, Maryland, United States, North America",https://www.whiskerlabs.com,$1M to $10M,4675000,USD,4675000,M&A,4,,Polaris Partners,1,,"62,768"
Pre Seed Round - Multiscale Technologies,https://www.crunchbase.com/funding_round/multiscale-technologies-pre-seed--1ac8e927,Multiscale Technologies,https://www.crunchbase.com/organization/multiscale-technologies,Pre-Seed,3218451,USD,3218451,2020-05-01,Seed,,,,Yes,Simplify and advance materials innovation for every product company,"Artificial Intelligence (AI), Information Technology, Machine Learning",,"Atlanta, Georgia, United States, North America",https://multiscale.tech,$1M to $10M,11690984,USD,11690984,Seed,3,Micron Ventures,Micron Ventures,1,,"63,640"
Series A - Pregnolia,https://www.crunchbase.com/funding_round/pregnolia-series-a--dcf57e8a,Pregnolia,https://www.crunchbase.com/organization/pregnolia,Series A,4200000,CHF,4428320,2020-06-25,Early Stage Venture,,,,Yes,Pregnolia developed an innovative system to accurately assess the stiffness of the cervical tissue of pregnant and non-pregnant women.,"Intelligent Systems, Medical Device",,"Schlieren, Zurich, Switzerland, Europe",https://en.pregnolia.com,$1M to $10M,10622374,USD,10622374,,8,,"Redstone, SwissHealth Ventures, Verve Ventures, Zürcher Kantonal Bank",4,,"63,866"
Seed Round - Pragma Bio,https://www.crunchbase.com/funding_round/vastbiome-seed--5883fe98,Pragma Bio,https://www.crunchbase.com/organization/vastbiome,Seed,4500000,USD,4500000,2020-11-13,Seed,,,,Yes,Pragma Bio is a biotechnology company that mines microbiome drugs to treat cancer and autoimmune diseases.,"Biotechnology, Predictive Analytics, Therapeutics",,"Millbrae, California, United States, North America",https://www.pragmabio.com/,$1M to $10M,14515000,USD,14515000,Early Stage Venture,7,"Merck Global Health Innovation Fund, Timewise Investment, Viking Global Investors","3CC | Third Culture Capital, Merck Global Health Innovation Fund, Milad Alucozai, Timewise Investment, Viking Global Investors",5,,"64,998"
Series A - HIVERY,https://www.crunchbase.com/funding_round/hivery-series-a--676f8f5b,HIVERY,https://www.crunchbase.com/organization/hivery,Series A,5908440,AUD,4147723,2020-01-01,Early Stage Venture,,,,Yes,HIVERY is a software company that offers retail assortment strategy simulation and optimization solutions for consumer packaged goods.,"Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning, Software",,"Sydney, New South Wales, Australia, Oceania",http://www.hivery.com,$1M to $10M,62798575,AUD,43355464,Early Stage Venture,7,,"AS1 Growth Partners, Blackbird Ventures, Red Garage Ventures",3,,"65,253"
Seed Round - Gali Health,https://www.crunchbase.com/funding_round/gali-health-seed--979804d4,Gali Health,https://www.crunchbase.com/organization/gali-health,Seed,3000000,USD,3000000,2020-05-24,Seed,,,,Yes,AI-powered mobile personal health assistant,"Artificial Intelligence (AI), Health Care, Machine Learning",,"San Francisco, California, United States, North America",https://galihealth.com,$1M to $10M,5000000,USD,5000000,Seed,6,Tech Coast Angels,"Bold Capital Partners, Felicis, GCI Capital, Tech Coast Angels",4,1,"65,606"
Seed Round - ZoomAgri,https://www.crunchbase.com/funding_round/zoomagri-seed--59b83cf9,ZoomAgri,https://www.crunchbase.com/organization/zoomagri,Seed,3300000,USD,3300000,2020-01-01,Seed,,,,Yes,ZoomAgri is an agtech company that provides solutions to persistent agriculture supply chain issues.,"AgTech, Computer Vision, Internet of Things, Machine Learning",,"Coslada, Madrid, Spain, Europe",https://zoomagri.com/,$1M to $10M,15985805,USD,15985805,Early Stage Venture,5,,"Artesian VC, GLOCAL, GrainInnovate, SP Ventures",4,,"66,018"
Seed Round - Substrata,https://www.crunchbase.com/funding_round/substrata-seed--787e6968,Substrata,https://www.crunchbase.com/organization/substrata,Seed,2000000,USD,2000000,2020-11-28,Seed,,,,Yes,Sales Science | Reading Between the Lines,"Artificial Intelligence (AI), B2B, Enterprise Software, Sales",,"Tel Aviv, Tel Aviv, Israel, Asia",https://www.substrata.me/,$1M to $10M,10200000,USD,10200000,,3,,"Aves Lair, Ron Gross, ValueShine Ventures",3,,"66,090"
Seed Round - Soda,https://www.crunchbase.com/funding_round/soda-data-seed--9c4958bb,Soda,https://www.crunchbase.com/organization/soda-data,Seed,2600000,EUR,3099892,2020-09-01,Seed,,,,Yes,Soda is a software that provides data quality solutions through testing and preventing data issues.,"Analytics, Big Data, Business Intelligence, Cloud Data Services, Machine Learning, Software, Test and Measurement",,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium, Europe",https://www.soda.io/,$1M to $10M,27500000,EUR,31505270,,4,Point Nine,"Hummingbird Ventures, Point Nine, Zero Prime Ventures",3,1,"66,455"
Venture Round - Bmll Technologies,https://www.crunchbase.com/funding_round/bmll-technologies-1cec-series-unknown--e28ad6be,Bmll Technologies,https://www.crunchbase.com/organization/bmll-technologies-1cec,Venture - Series Unknown,2500000,GBP,3306751,2020-12-11,,,,,Yes,BMLL Technologies is the top independent source for Level 3 Historical Data and Analytics catering to participants in the Capital Markets.,"Analytics, Big Data, Cloud Computing, Machine Learning, Software",,"London, England, United Kingdom, Europe",https://bmlltechnologies.com,$1M to $10M,55043228,USD,55043228,Seed,5,,IQ Capital,1,,"68,175"
Series A - Digital Agriculture Services,https://www.crunchbase.com/funding_round/digital-agriculture-services-series-a--b442cefe,Digital Agriculture Services,https://www.crunchbase.com/organization/digital-agriculture-services,Series A,2500000,AUD,1637304,2020-05-25,Early Stage Venture,,,,Yes,Digital Agriculture Services is an AI company that provides rural intelligence platform for businesses and governments.,"Agriculture, AgTech, Artificial Intelligence (AI), Information Technology, Machine Learning",,"Melbourne, Victoria, Australia, Oceania",http://www.digitalagricultureservice.com,$1M to $10M,9575000,AUD,6721853,,6,IAG Firemark Ventures,IAG Firemark Ventures,1,,"66,595"
Seed Round - Unitary,https://www.crunchbase.com/funding_round/unitary-seed--4ba22cdb,Unitary,https://www.crunchbase.com/organization/unitary,Seed,1300000,GBP,1674535,2020-02-20,Seed,,,,Yes,Unitary builds context-aware AI and multimodal machine learning approaches to analyze content in context.,"Artificial Intelligence (AI), Content, Software",,"Cambridge, Cambridgeshire, United Kingdom, Europe",https://unitary.ai,Less than $1M,24598662,USD,24598662,Early Stage Venture,5,Global Founders Capital,"Edward Lando, Global Founders Capital, January Ventures, Pareto Holdings, SGH CAPITAL, Stanford Angels of the United Kingdom",6,3,"68,751"
