Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - Jacobi,https://www.crunchbase.com/funding_round/jacobi-series-a--f4f3b618,Jacobi,https://www.crunchbase.com/organization/jacobi,Series A,10000000,USD,10000000,2022-09-20,Early Stage Venture,,,,Yes,Jacobi is a platform that enables investment managers to customize and scale multi-asset portfolio design.,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, SaaS",Women Founded,"San Francisco, California, United States, North America",https://www.jacobistrategies.com,Less than $1M,24138680,USD,24138680,Early Stage Venture,6,Queensland Investment Corporation,"8VC, Illuminate Ventures, Queensland Investment Corporation, Western Technology Investment",4,1,"10,042"
Seed Round - Amplication,https://www.crunchbase.com/funding_round/amplication-6edc-seed--598860e8,Amplication,https://www.crunchbase.com/organization/amplication-6edc,Seed,6600000,USD,6600000,2022-02-09,Seed,,,,Yes,Amplication now helps you build AI-powered applications with our AI plugins category,"Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS, Software",,"Tel Aviv, Tel Aviv, Israel, Asia",https://amplication.space/,,6600000,USD,6600000,Seed,1,"Norwest Venture Partners, Vertex Ventures Israel","Cerca Partners, Entrée Capital, Norwest Venture Partners, Vertex Ventures Israel",4,,"10,818"
Series A - Korbit Technologies,https://www.crunchbase.com/funding_round/korbit-ai-series-a--3628dd75,Korbit Technologies,https://www.crunchbase.com/organization/korbit-ai,Series A,11300000,USD,11300000,2023-05-30,Early Stage Venture,,,,Yes,Corporate data science and AI training powered by award-winning AI Tutors,"Artificial Intelligence (AI), Corporate Training, Education, Information Technology, Machine Learning, MOOC, Natural Language Processing, Software",,"Montréal, Quebec, Canada, North America",https://www.korbit.ai/,$1M to $10M,13300000,USD,13300000,Early Stage Venture,3,Khosla Ventures,"Alumni Ventures, Desjardins Capital, Global Brain Corporation, Graphite Ventures, Jobs for the Future, Khosla Ventures, Merus Capital, True Equity",8,2,"11,352"
Seed Round - Haiper,https://www.crunchbase.com/funding_round/haiper-ai-seed--6f1d0dcd,Haiper,https://www.crunchbase.com/organization/haiper-ai,Seed,13750000,USD,13750000,2023-03-29,Seed,,,,Yes,Haiper is building perceptual foundation models for video/3D content creation,"3D Technology, Artificial Intelligence (AI), Content Creators, Generative AI, Machine Learning, Social Network",,"London, England, United Kingdom, Europe",https://haiper.ai,,32950000,USD,32950000,Seed,3,Octopus Ventures,"5Y Capital, Octopus Ventures",2,1,"12,342"
Series B - Activ Surgical,https://www.crunchbase.com/funding_round/omniboros-series-b--43bfa37b,Activ Surgical,https://www.crunchbase.com/organization/omniboros,Series B,15000000,USD,15000000,2022-03-22,Early Stage Venture,94000000,USD,94000000,Yes,"Activ Surgical is a digital surgery company focused on improving surgical efficiency, accuracy, patient outcomes, and accessibility.","Artificial Intelligence (AI), Health Care, Machine Learning, Medical Device, Robotics",,"Boston, Massachusetts, United States, North America",https://www.activsurgical.com/,$1M to $10M,100400038,USD,100400038,Early Stage Venture,6,Hikma Ventures,"Alumni Ventures, ATEL Growth Capital, BAM Elevate, Cota Capital, Hikma Ventures, LRVHealth, Magnetar Capital, Mint Venture Partners, Rising Tide, Ronovo Surgical, Tao Capital Partners",11,1,"14,057"
Series B - Bailian.AI,https://www.crunchbase.com/funding_round/bailian-ai-series-b--9e9c3854,Bailian.AI,https://www.crunchbase.com/organization/bailian-ai,Series B,100000000,CNY,13831641,2022-11-07,Early Stage Venture,,,,Yes,Bailian.AI is an artificial intelligence company,"Artificial Intelligence (AI), Robotics",,"Beijing, Beijing, China, Asia",https://www.bailian-ai.com,,80837904,USD,80837904,Early Stage Venture,4,Enlight Growth Partners,"Enlight Growth Partners, Guangyuan Investment",2,1,"13,987"
Series B - CYFIRMA,https://www.crunchbase.com/funding_round/cyfirma-series-b--d8606dc2,CYFIRMA,https://www.crunchbase.com/organization/cyfirma,Series B,5500000,USD,5500000,2023-04-13,Early Stage Venture,90000000,USD,90000000,Yes,CYFIRMA pioneers the world's first SaaS-based External Threat Landscape Management (ETLM) platform,"Analytics, Artificial Intelligence (AI), Cyber Security, Predictive Analytics, Security",,"Singapore, Central Region, Singapore, Asia",https://www.cyfirma.com/,Less than $1M,17500000,USD,17500000,Early Stage Venture,4,"Larsen & Toubro, OurCrowd","Larsen & Toubro, OurCrowd",2,2,"16,751"
Seed Round - ALPHA10X,https://www.crunchbase.com/funding_round/alpha10x-seed--edab4f7a,ALPHA10X,https://www.crunchbase.com/organization/alpha10x,Seed,9400000,USD,9400000,2022-02-01,Seed,,,,Yes,"We connect the people, capital, and ideas that promise to solve the world’s greatest challenges.","Generative AI, Impact Investing, Intelligent Systems, Knowledge Management, Predictive Analytics, Venture Capital",,"Dubai, Dubai, United Arab Emirates, Asia",http://alpha10x.com,$1M to $10M,18487563,USD,18487563,Seed,3,,,,,"17,115"
Convertible Note - LOOP,https://www.crunchbase.com/funding_round/loop-4521-convertible-note--6eb665eb,LOOP,https://www.crunchbase.com/organization/loop-4521,Convertible Note,10000000,USD,10000000,2023-01-01,,,,,No,"LOOP uses AI-technology, big data, and telematics to create more fairly priced insurance products.","Artificial Intelligence (AI), Financial Services, Insurance, InsurTech","Women Founded, Women Led","Austin, Texas, United States, North America",https://www.ridewithloop.com,,34250000,USD,34250000,Early Stage Venture,3,,,,,"17,031"
Angel Round - CarbonSilicon AI,https://www.crunchbase.com/funding_round/carbonsilicon-ai-angel--a04ce9a7,CarbonSilicon AI,https://www.crunchbase.com/organization/carbonsilicon-ai,Angel,50000000,CNY,7136027,2022-09-19,Seed,,,,Yes,CarbonSilicon AI is a SAAS company that offers an AI platform for new drug discovery and research.,"Artificial Intelligence (AI), Health Care, Medical, SaaS",,"Hangzhou, Zhejiang, China, Asia",https://carbonsilicon.ai/,,50000000,CNY,7136027,Seed,1,"Lenovo Capital and Incubator Group (LCIG), Lenovo Star","Lenovo Capital and Incubator Group (LCIG), Lenovo Star",2,1,"17,472"
Seed Round - Actively AI,https://www.crunchbase.com/funding_round/actively-ai-seed--542ba3a2,Actively AI,https://www.crunchbase.com/organization/actively-ai,Seed,5000000,USD,5000000,2023-01-01,Seed,,,,Yes,"Founded by Stanford AI researchers, Actively AI helps GTM teams 2x pipeline through AI-powered prioritization and personalization.","Artificial Intelligence (AI), Generative AI, Machine Learning, Marketing Automation, Sales Automation",,"New York, New York, United States, North America",https://www.actively.ai,,5000000,USD,5000000,Seed,1,"First Round Capital, Lachy Groom","Conversion Capital, First Round Capital, Lachy Groom, Neo, Stanley Druckenmiller",5,,"17,780"
Series A - Circle Technology,https://www.crunchbase.com/funding_round/circle-technology-43c7-series-a--63f99490,Circle Technology,https://www.crunchbase.com/organization/circle-technology-43c7,Series A,50000000,CNY,7453453,2022-06-28,Early Stage Venture,,,,Yes,Circle Technology is a smart marketing service technology company.,"Artificial Intelligence (AI), Brand Marketing, Digital Marketing",,"Shanghai, Shanghai, China, Asia",https://www.ruthus.com,,200000000,CNY,29894856,Early Stage Venture,3,Ivy Capital,"Eminence Ventures, Haina Asia Venture Capital Fund, Ivy Capital",3,,"17,822"
Seed Round - Saronic,https://www.crunchbase.com/funding_round/saronic-seed--6d8201c1,Saronic,https://www.crunchbase.com/organization/saronic,Seed,15000000,USD,15000000,2023-02-07,Seed,,,,Yes,Saronic designs and manufactures unmanned surface vehicles for maritime security and domain awareness.,"Artificial Intelligence (AI), Manufacturing, Marine Technology, Military, National Security, Security",,"Austin, Texas, United States, North America",https://www.saronic.com,,245000000,USD,245000000,Early Stage Venture,3,8VC,"8VC, Andreessen Horowitz, Point72 Ventures, Silent Ventures, US Innovative Technology Fund",5,2,"18,050"
Seed Round - Aisles,https://www.crunchbase.com/funding_round/aisles-seed--f98b791b,Aisles,https://www.crunchbase.com/organization/aisles,Seed,10000000,USD,10000000,2023-04-21,Seed,,,,Yes,Aisles is a retail technology company seeking to transform the retail shopping experience through AI-powered technology.,"Artificial Intelligence (AI), Retail Technology, Software",,"Portland, Oregon, United States, North America",https://aisles.app,$1M to $10M,140000000,USD,140000000,Private Equity,3,Ignacio Rosales,Ignacio Rosales,1,,"18,787"
Seed Round - Armada,https://www.crunchbase.com/funding_round/armadaai-seed--090b14e5,Armada,https://www.crunchbase.com/organization/armadaai,Seed,13000000,USD,13000000,2023-02-28,Seed,,,,Yes,"Armada is an edge computing platform that links individuals and businesses, facilitating real-time data processing and decision-making.","Artificial Intelligence (AI), Cloud Computing, Data Center, Software",,"San Francisco, California, United States, North America",https://www.armada.ai,,100300000,USD,100300000,,3,"Founders Fund, Lux Capital, Shield Capital","8VC, Eric Futoran, Founders Fund, Lux Capital, Shield Capital",5,3,"19,224"
Seed Round - Multiscale Technologies,https://www.crunchbase.com/funding_round/multiscale-technologies-seed--bc08ee52,Multiscale Technologies,https://www.crunchbase.com/organization/multiscale-technologies,Seed,7422533,USD,7422533,2022-10-04,Seed,,,,Yes,Simplify and advance materials innovation for every product company,"Artificial Intelligence (AI), Information Technology, Machine Learning",,"Atlanta, Georgia, United States, North America",https://multiscale.tech,$1M to $10M,11690984,USD,11690984,Seed,3,,"AlleyCorp, Alumni Ventures, DRIVE Catalyst, Micron Ventures, Novelis, Ridgeline Ventures",6,,"19,406"
Seed Round - Kubiya.ai,https://www.crunchbase.com/funding_round/kubiya-ai-seed--087e5e24,Kubiya.ai,https://www.crunchbase.com/organization/kubiya-ai,Seed,6000000,USD,6000000,2022-10-18,Seed,,,,Yes,Empowering the future of technical operations through a digital workforce of AI Teammates,"Artificial Intelligence (AI), Cloud Security, DevOps, IT Infrastructure, Natural Language Processing, Software",,"Palo Alto, California, United States, North America",https://www.kubiya.ai/,,6000000,USD,6000000,Seed,2,"Heavybit, Hyperwise Ventures","Giora Yaron, Heavybit, Hyperwise Ventures, Pierre Lamond",4,2,"19,488"
Seed Round - Strong Compute,https://www.crunchbase.com/funding_round/strong-compute-seed--e5451198,Strong Compute,https://www.crunchbase.com/organization/strong-compute,Seed,7800000,USD,7800000,2022-05-30,Seed,,,,Yes,1000x Faster Compute for AI,"Artificial Intelligence (AI), Cloud Computing, Cloud Infrastructure, Computer Vision, Machine Learning",,"Sydney, New South Wales, Australia, Oceania",https://www.strongcompute.com,$1M to $10M,7800000,USD,7800000,Seed,1,"Folklore Ventures, Y Combinator","Blackbird Ventures, Davidovs Venture Collective, Folklore Ventures, Liquid 2 Ventures, Peak XV Partners, Pioneer Fund, Rebel Fund, Skip Capital, Starburst Ventures, Y Combinator",10,2,"21,546"
Seed Round - Wand,https://www.crunchbase.com/funding_round/wand-619e-seed--94165d04,Wand,https://www.crunchbase.com/organization/wand-619e,Seed,10000000,USD,10000000,2022-07-01,Seed,,,,Yes,End-to-end analytical AI business assistant for everyone in the enterprise.,"Artificial Intelligence (AI), Data Integration, Enterprise Software, Generative AI, Machine Learning, SaaS, Virtual Assistant",,"Dover, Delaware, United States, North America",https://wand.ai/,,10000000,USD,10000000,Seed,1,,"Banyan Ventures, BAT VC, Lytical Ventures, Metis Capital Management LLC, Rebellion Ventures",5,1,"21,676"
Seed Round - Panax Tech,https://www.crunchbase.com/funding_round/panax-tech-seed--92f74125,Panax Tech,https://www.crunchbase.com/organization/panax-tech,Seed,5500000,USD,5500000,2023-01-01,Seed,,,,Yes,Panax Tech Ltd develops automated treasury management tools for finance teams.,"Application Performance Management, Artificial Intelligence (AI), FinTech",,"Tel Aviv, Tel Aviv, Israel, Asia",https://www.thepanax.com,,15500000,USD,15500000,Early Stage Venture,2,TLV Partners,TLV Partners,1,,"23,695"
Series A - Hydrosat,https://www.crunchbase.com/funding_round/hydrosat-series-a--1b26726b,Hydrosat,https://www.crunchbase.com/organization/hydrosat,Series A,15000000,USD,15000000,2023-04-25,Early Stage Venture,,,,Yes,Hydrosat is a climate tech company that was founded to help Earth manage its most valuable resource: water.,"Aerospace, AgTech, Analytics, Artificial Intelligence (AI), Big Data, Geospatial, Information Services, Machine Learning",,"Washington, District of Columbia, United States, North America",http://www.hydrosat.com,$1M to $10M,35623002,USD,35623002,Early Stage Venture,9,Statkraft Ventures,"Blue Bear Capital, Cultivation Capital, Expon Capital, Freeflow Ventures, Hartree Partners, Hemisphere Ventures, OTB Ventures, Santa Barbara Venture Partners, Statkraft Ventures, Techstars",10,8,"23,034"
Series A - Posos,https://www.crunchbase.com/funding_round/posos-series-a--629baa70,Posos,https://www.crunchbase.com/organization/posos,Series A,10000000,EUR,9711453,2022-10-10,Early Stage Venture,,,,Yes,Posos is a clinical support platform optimizing healthcare professionals’ decisions at every step of the patient journey,"Artificial Intelligence (AI), Health Care, Machine Learning, Personal Health",,"Amiens, Picardie, France, Europe",https://www.posos.co/,$1M to $10M,12000000,EUR,11918152,Early Stage Venture,2,,"AG2R La Mondiale, Anaxago, Nord France Amorcage, Sofiouest, The Caisse des Dépôts",5,,"24,459"
Series A - Cipher Sports Technology Group,https://www.crunchbase.com/funding_round/cipher-sports-technology-group-series-a--881cf4b1,Cipher Sports Technology Group,https://www.crunchbase.com/organization/cipher-sports-technology-group,Series A,5000000,USD,5000000,2022-07-12,Early Stage Venture,,,,Yes,Cipher is powered by advanced analytics that drive the machine learning models developed by team of data scientists.,"Analytics, Artificial Intelligence (AI), Communities, Machine Learning, Media and Entertainment, Predictive Analytics, Sports",,"Collingwood, Victoria, Australia, Oceania",https://ciphersports.io/,$1M to $10M,5000000,USD,5000000,Early Stage Venture,1,Signet,"Brisbane Angels, Signet",2,,"25,091"
Series A - Overview.ai,https://www.crunchbase.com/funding_round/overview-ai-series-a--f44e26e7,Overview.ai,https://www.crunchbase.com/organization/overview-ai,Series A,10000000,USD,10000000,2022-02-17,Early Stage Venture,,,,Yes,"Reliable, Adaptable Computer Vision Systems for Any Factory.","Artificial Intelligence (AI), Computer Vision, Industrial Automation, Machine Learning, Software",,"San Francisco, California, United States, North America",https://www.overview.ai/,$1M to $10M,13300000,USD,13300000,Early Stage Venture,3,"Blumberg Capital, Momenta","Alumni Ventures, Bain Capital, Bain Capital Ventures, Blumberg Capital, Castor Ventures, Google Ventures, Green D Ventures, Momenta",8,2,"24,694"
Private Equity Round - Nightingale Security,https://www.crunchbase.com/funding_round/nightingale-security-private-equity--e05f32a4,Nightingale Security,https://www.crunchbase.com/organization/nightingale-security,Private Equity,5000000,USD,5000000,2022-11-01,Private Equity,,,,Yes,Nightingale Security is a autonomous drone solution in aerial robotic security.,"Drone Management, Intelligent Systems, IT Infrastructure, Network Security, Robotics, Security",,"San Francisco, California, United States, North America",http://www.nightingalesecurity.com/,$10M to $50M,24800796,USD,24800796,Private Equity,7,,Saxby Capital,1,,"25,908"
Seed Round - Fermify,https://www.crunchbase.com/funding_round/fermify-seed--f97835dc,Fermify,https://www.crunchbase.com/organization/fermify,Seed,5000000,USD,5000000,2023-05-09,Seed,,,,Yes,Fermify is to domesticate microorganisms and build a super simple and fully automated production platform.,"Artificial Intelligence (AI), Biopharma, Biotechnology",,"Gerasdorf Bei Wien, Niederosterreich, Austria, Europe",https://www.fermify.org/,$1M to $10M,6683532,USD,6683532,,3,Climentum Capital,"Auxxo, BackBone Ventures, Clima Now, Climentum Capital, Fund F, PUSH VC, Satgana, Simon Capital, Triple Impact Ventures, Übermorgen Ventures",10,3,"25,831"
Series A - Raven Telemetry,https://www.crunchbase.com/funding_round/raven-telemetry-series-a--9b614bbf,Raven Telemetry,https://www.crunchbase.com/organization/raven-telemetry,Series A,16000000,CAD,12014258,2023-01-26,Early Stage Venture,,,,Yes,A leading artificial intelligence company.,"Artificial Intelligence (AI), Industrial, Industrial Automation, Machine Learning, Manufacturing, SaaS",,"Ottawa, Ontario, Canada, North America",https://raven.ai/,$1M to $10M,18114258,USD,18114258,Early Stage Venture,4,"Chartline, Momenta","Capital Angel Network, Celtic House Venture Partners, Chartline, Export Development Canada, Momenta",5,2,"26,143"
Seed Round - FEDML,https://www.crunchbase.com/funding_round/fedml-seed--63938a91,FEDML,https://www.crunchbase.com/organization/fedml,Seed,6000000,USD,6000000,2023-03-28,Seed,45000000,USD,45000000,Yes,"SaaS, PaaS, MLaaS (machine learning as a service)","Artificial Intelligence (AI), Machine Learning, Software, Web3",,"Palo Alto, California, United States, North America",https://fedml.ai,$1M to $10M,19500000,USD,19500000,Seed,3,Camford Capital,"Acequia Capital (AceCap), Aimtop Ventures, Camford Capital, LDV Partners, Plug and Play",5,1,"27,332"
Series A - FluidAI Medical,https://www.crunchbase.com/funding_round/nerv-technology-inc-series-a--d0c70460,FluidAI Medical,https://www.crunchbase.com/organization/nerv-technology-inc,Series A,15000000,USD,15000000,2022-03-03,Early Stage Venture,23380000,USD,23380000,Yes,FluidAI Medical is a Medical Device startup developing a solution to detect gastrointestinal leaks after surgical procedures.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Hospital, Medical, Medical Device",,"Kitchener, Ontario, Canada, North America",https://fluidai.md/,Less than $1M,19019200,USD,19019200,Early Stage Venture,6,"Graphene Ventures, SOSV","Boutique Venture Partners, Cur8 Capital, Graphene Ventures, Juno Pharmaceuticals, Kyto Technology and Life Science Inc, Leva Capital, SLS Partnering, SOSV, Threshold Impact",9,1,"27,982"
Pre Seed Round - Tabs,https://www.crunchbase.com/funding_round/tabs-03d6-pre-seed--b3a6cbc5,Tabs,https://www.crunchbase.com/organization/tabs-03d6,Pre-Seed,5000000,USD,5000000,2023-01-31,Seed,,,,Yes,Tabs provides AI-powered accounts receivable software.,"Artificial Intelligence (AI), Software",,"New York, New York, United States, North America",https://tabs.inc/,,12000000,USD,12000000,Seed,2,Primary Venture Partners,Primary Venture Partners,1,,"27,879"
Seed Round - Knowbl,https://www.crunchbase.com/funding_round/knowbl-a997-seed--a3d73b9b,Knowbl,https://www.crunchbase.com/organization/knowbl-a997,Seed,7300000,USD,7300000,2023-02-24,Seed,,,,Yes,Knowbl provides AI-powered conversational solutions that can be deployed to any of your digital channels.,"Artificial Intelligence (AI), Generative AI, Information Technology, Machine Learning, Natural Language Processing",,"Northville, Michigan, United States, North America",https://knowbl.cloud/,,7300000,USD,7300000,Seed,1,Vestigo Ventures,Vestigo Ventures,1,1,"28,996"
Convertible Note - Spiden,https://www.crunchbase.com/funding_round/spiden-convertible-note--628e5ccc,Spiden,https://www.crunchbase.com/organization/spiden,Convertible Note,15000000,USD,15000000,2023-01-01,,,,,No,Spiden provides and develops products that enable real-time and continuous monitoring of blood biomarkers.,"Artificial Intelligence (AI), Biotechnology",,"Freienbach, Schwyz, Switzerland, Europe",https://www.spiden.com,$1M to $10M,40250000,USD,40250000,Seed,3,,,,,"29,106"
Pre Seed Round - CoSyne Therapeutics,https://www.crunchbase.com/funding_round/cosyne-therapeutics-4ebb-pre-seed--1ba28dd0,CoSyne Therapeutics,https://www.crunchbase.com/organization/cosyne-therapeutics-4ebb,Pre-Seed,7810000,USD,7810000,2022-05-20,Seed,,,,Yes,Precision medicine through polymathic AI,"Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning, Therapeutics",,"London, England, United Kingdom, Europe",https://cosynerapeutics.com/,,8806000,USD,8806000,Seed,2,,"Amino Collective, BACKED VC",2,,"29,488"
Seed Round - Ripik.AI,https://www.crunchbase.com/funding_round/ripik-ai-seed--0fcc7f9d,Ripik.AI,https://www.crunchbase.com/organization/ripik-ai,Seed,5300000,USD,5300000,2022-12-05,Seed,,,,Yes,Ripik.AI create artificial intelligence applications for industrial businesses.,"Artificial Intelligence (AI), Consumer Applications",,"Gurgaon, Haryana, India, Asia",https://ripik.ai,,5550000,USD,5550000,Seed,3,Accel,Accel,1,,"28,617"
Series A - Zanskar,https://www.crunchbase.com/funding_round/zanskar-series-a--69f7b521,Zanskar,https://www.crunchbase.com/organization/zanskar,Series A,12000000,USD,12000000,2022-08-22,Early Stage Venture,,,,Yes,Zanskar develops a predictive platform informed by massive data for discovering previously unknown geothermal resources.,"Analytics, GreenTech, Information Technology, Predictive Analytics, Renewable Energy",,"Provo, Utah, United States, North America",https://zanskar.us,$1M to $10M,42230000,USD,42230000,Early Stage Venture,3,"Lowercarbon Capital, Union Square Ventures","First Star Ventures, Grantham Foundation, Lowercarbon Capital, Munich Re Ventures, Safar Partners, Union Square Ventures",6,,"30,375"
Series B - Motion,https://www.crunchbase.com/funding_round/motion-f1df-series-b--f260b877,Motion,https://www.crunchbase.com/organization/motion-f1df,Series B,13927916,USD,13927916,2023-05-26,Early Stage Venture,,,,Yes,"Motion is an AI time management platform that provides real-time interventions, reminders, and analytics.","Analytics, Artificial Intelligence (AI), Productivity Tools, Real Time, Software",,"San Francisco, California, United States, North America",https://www.usemotion.com,$1M to $10M,63567941,USD,63567941,Late Stage Venture,4,,,,,"29,812"
Series B - Rockset,https://www.crunchbase.com/funding_round/rockset-series-b--80cf40e5,Rockset,https://www.crunchbase.com/organization/rockset,Series B,5000000,USD,5000000,2022-09-19,Early Stage Venture,,,,Yes,Rockset is a real-time indexing database that enables companies to build data applications for the cloud.,"Analytics, Artificial Intelligence (AI), Information Services, Information Technology, Software",,"San Mateo, California, United States, North America",https://rockset.com,$1M to $10M,117500000,USD,117500000,M&A,6,,K5 Global,1,,"30,324"
