Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Circle Technology,https://www.crunchbase.com/funding_round/circle-technology-43c7-seed--1601e4db,Circle Technology,https://www.crunchbase.com/organization/circle-technology-43c7,Seed,50000000,CNY,7134500,2020-03-13,Seed,,,,Yes,Circle Technology is a smart marketing service technology company.,"Artificial Intelligence (AI), Brand Marketing, Digital Marketing",,"Shanghai, Shanghai, China, Asia",https://www.ruthus.com,,200000000,CNY,29894856,Early Stage Venture,3,Eminence Ventures,Eminence Ventures,1,,"18,007"
Seed Round - FYLD,https://www.crunchbase.com/funding_round/fyld-seed--5f2a03a1,FYLD,https://www.crunchbase.com/organization/fyld,Seed,4400000,GBP,5895950,2020-09-01,Seed,,,,Yes,FYLD enhances productivity and safety on-site by providing real-time remote visibility and data analytics capabilities.,"Artificial Intelligence (AI), Civil Engineering, Infrastructure, Productivity Tools, Public Safety, Real Time, Software",,"London, England, United Kingdom, Europe",http://www.fyld.ai,$1M to $10M,26400000,GBP,34355666,Early Stage Venture,3,Ontario Teachers' Pension Plan,"Ontario Teachers' Pension Plan, SGN, The Boston Consulting Group",3,,"18,145"
Series A - Lunchclub,https://www.crunchbase.com/funding_round/lunchclub-series-a--4e556a4c,Lunchclub,https://www.crunchbase.com/organization/lunchclub,Series A,24200000,USD,24200000,2020-09-01,Early Stage Venture,75800000,USD,75800000,Yes,Lunchclub utilizes AI to match people for one-on-one video meetings.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software",Women Founded,"San Francisco, California, United States, North America",https://lunchclub.com,$1M to $10M,28804997,USD,28804997,Early Stage Venture,4,"Coatue, Lightspeed Venture Partners","Coatue, G9 Ventures, Lightspeed Venture Partners, TQ Ventures",4,2,"18,158"
Seed Round - WaveOne,https://www.crunchbase.com/funding_round/waveone-inc-seed--47b6bc8a,WaveOne,https://www.crunchbase.com/organization/waveone-inc,Seed,6500000,USD,6500000,2020-12-01,Seed,,,,Yes,Context-adaptive compression of digital media.,"Information Technology, Internet, Machine Learning",,"Palo Alto, California, United States, North America",http://wave.one,,9000000,USD,9000000,M&A,2,"Khosla Ventures, Vela Partners","Blue Ivy Ventures, Incubate Fund, Khosla Ventures, Omega Venture Partners, Vela Partners",5,,"20,031"
Seed Round - Reface,https://www.crunchbase.com/funding_round/refaceai-seed--3fa7a824,Reface,https://www.crunchbase.com/organization/refaceai,Seed,5500000,USD,5500000,2020-12-08,Seed,,,,Yes,Reface is a product company from Ukraine developing generative AI tools for content creation,"Artificial Intelligence (AI), Digital Entertainment, Generative AI, Machine Learning, Mobile Apps, Software",,"Kyiv, Kyyiv, Ukraine, Europe",https://reface.ai,$10M to $50M,5500000,USD,5500000,Seed,4,Andreessen Horowitz,"Adam Leber, Andreessen Horowitz, Ilkka Paananen, Josh Elman, Serhiy Tokarev, Sriram Krishnan, TQ Ventures",7,1,"20,363"
Series A - EnsoData,https://www.crunchbase.com/funding_round/ensodata-series-a--07e913f6,EnsoData,https://www.crunchbase.com/organization/ensodata,Series A,9000000,USD,9000000,2020-06-10,Early Stage Venture,,,,Yes,EnsoData is a startup that utilizes artificial intelligence to analyze the human body to diagnose health conditions.,"Analytics, Artificial Intelligence (AI), Health Care, Machine Learning, Software","Hispanic / Latine Founded, Hispanic / Latine Led","Madison, Wisconsin, United States, North America",https://www.ensodata.com,Less than $1M,31050000,USD,31050000,Early Stage Venture,6,"Venture Investors, Zetta Venture Partners","Colle Capital Partners, Dreamit Ventures, Frederick Robertson, HealthX Ventures, Justin Mortara, Necessary Ventures, Sternhill Associates, Supermoon Capital, Venture Investors, Zetta Venture Partners",10,2,"23,788"
Convertible Note - Nightingale Security,https://www.crunchbase.com/funding_round/nightingale-security-convertible-note--8d65deac,Nightingale Security,https://www.crunchbase.com/organization/nightingale-security,Convertible Note,6000000,USD,6000000,2020-07-01,,,,,No,Nightingale Security is a autonomous drone solution in aerial robotic security.,"Drone Management, Intelligent Systems, IT Infrastructure, Network Security, Robotics, Security",,"San Francisco, California, United States, North America",http://www.nightingalesecurity.com/,$10M to $50M,24800796,USD,24800796,Private Equity,7,,Saxby Capital,1,,"26,241"
Series E - MiningLamp,https://www.crunchbase.com/funding_round/mininglamp-series-e--448426f5,MiningLamp,https://www.crunchbase.com/organization/mininglamp,Series E,300000000,USD,300000000,2020-03-27,Late Stage Venture,,,,Yes,"MiningLamp helps clients to build their own knowledge graphs and apply AI to their business, and finally transform data into insights.","Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, Software",,"Beijing, Beijing, China, Asia",https://www.mininglamp.com/,$50M to $100M,841824740,USD,841824740,Late Stage Venture,6,"Temasek Holdings, Tencent","China Renaissance, Kuaishou Technology, Sequoia Capital China, Temasek Holdings, Tencent",5,1,"28,988"
Series C - Intellifusion,https://www.crunchbase.com/funding_round/intellifusion-series-c--ffebd491,Intellifusion,https://www.crunchbase.com/organization/intellifusion,Series C,1000000000,CNY,140997984,2020-04-03,Late Stage Venture,,,,Yes,"Intellifusion develops a vision processor for purposes such as public safety, supercomputing, and AI.","Artificial Intelligence (AI), Computer Vision, Facial Recognition, Software",,"Shenzhen, Guangdong, China, Asia",http://www.intellif.com,$50M to $100M,1208000000,CNY,172565640,IPO,5,"Forebright Capital, Guangdong Finance Fund, Utrust VC, Walden International","BOC & Utrust Private Equity Fund Management, BOCOM International, CCB International, Forebright Capital, Guangdong Finance Fund, HCSD Capital, Shenzhen Daily, Sirius Capital, SUVC, Topping Capital, Tsinghua Holdings Capital, Utrust VC, Walden International",13,,"30,045"
Series B - Konfoong Biotech International,https://www.crunchbase.com/funding_round/konfoong-biotech-international-series-b--498d0b8a,Konfoong Biotech International,https://www.crunchbase.com/organization/konfoong-biotech-international,Series B,14000000,USD,14000000,2020-04-02,Early Stage Venture,,,,Yes,Konfoong Biotech International is a biotech company.,"Analytics, Artificial Intelligence (AI), Biotechnology, Health Care, Software",,"Ningbo, Zhejiang, China, Asia",https://www.kfbiopathology.com/,$1M to $10M,28870331,USD,28870331,Late Stage Venture,2,Intel Capital,"Intel Capital, Xinganxian Media Investment, Yinxinggu Capital",3,,"33,962"
Series B - Enflame,https://www.crunchbase.com/funding_round/suiyuan-technology-series-b--a5b1fbee,Enflame,https://www.crunchbase.com/organization/suiyuan-technology,Series B,700000000,CNY,98801677,2020-05-07,Early Stage Venture,4500000000,CNY,635153637,Yes,Enflame is an artificial intelligence start-up developing cloud-based deep learning chips for AI training platforms.,"Artificial Intelligence (AI), Machine Learning, Semiconductor, Software",,"Shanghai, Shanghai, China, Asia",http://www.enflame-tech.com,$1M to $10M,5149500000,CNY,746231225,Late Stage Venture,7,Summitview Capital,"Delta Capital, Gage Finance, Oceanpine Capital, Redpoint Ventures China, Summitview Capital, Tencent, ZhenFund",7,1,"34,007"
Series C - Westwell Lab,https://www.crunchbase.com/funding_round/westwell-lab-series-c--8ee1c8fc,Westwell Lab,https://www.crunchbase.com/organization/westwell-lab,Series C,14000000,USD,14000000,2020-04-15,Late Stage Venture,,,,Yes,Westwell Lab is a commercial lab specializing in neuromorphic circuits and systems.,"Artificial Intelligence (AI), Information Technology",,"Shanghai, Shanghai, China, Asia",http://www.westwell-lab.com/,,15126163,USD,15126163,Late Stage Venture,6,InnoStar Venture,"Dongling Yuda Capital, Empower Investment, Essence Securities, Hygoal Capital, InnoStar Venture, Inspur Group, New Alliance Capital",7,,"34,539"
Series A - Lingxi,https://www.crunchbase.com/funding_round/lingxi-series-a--7a49de6a,Lingxi,https://www.crunchbase.com/organization/lingxi,Series A,6200000,USD,6200000,2020-05-20,Early Stage Venture,,,,Yes,Lingxi is a company that applies machine intelligence to provide sales conversion services.,"Artificial Intelligence (AI), Financial Services, Machine Learning, Sales",,"Beijing, Beijing, China, Asia",https://www.xi-ai.com,$1M to $10M,6200000,USD,6200000,Late Stage Venture,3,"ByteDance, Global Founders Capital, Rocket Internet","ByteDance, Global Founders Capital, GSR Ventures, Innoangel Fund, Junsan Capital, Rocket Internet",6,,"35,245"
Seed Round - Dexai Robotics,https://www.crunchbase.com/funding_round/dexai-robotics-seed--46c1f2df,Dexai Robotics,https://www.crunchbase.com/organization/dexai-robotics,Seed,5500000,USD,5500000,2020-03-05,Seed,,,,Yes,Dexai automates activities in commercial kitchens and the food industry more broadly.,"Agriculture, Artificial Intelligence (AI), Food and Beverage, Hospitality, Machine Learning",Hispanic / Latine Founded,"Somerville, Massachusetts, United States, North America",https://www.dexai.com/,$1M to $10M,12164224,USD,12164224,,3,Hyperplane,"Alumni Ventures, Castor Ventures, Contour Venture Partners, Harlem Capital Partners, Hyperplane, J Ventures, NextView Ventures, Rho Capital Partners, The Graduate Syndicate",9,3,"36,104"
Series A - Revl,https://www.crunchbase.com/funding_round/revl-series-a--cfe262a6,Revl,https://www.crunchbase.com/organization/revl,Series A,8800000,USD,8800000,2020-02-25,Early Stage Venture,,,,Yes,"AI Powered Video Souvenirs as a Service. Full end to end solution for roller coasters, skydive drop zones, race tracks, and zip lines.","Artificial Intelligence (AI), Consumer Electronics, Hardware, Machine Learning, Motion Capture, Robotics, Software, Video, Wearables","Hispanic / Latine Founded, Hispanic / Latine Led","San Francisco, California, United States, North America",http://revl.com,$1M to $10M,17450000,USD,17450000,Early Stage Venture,5,Nimble Ventures,"CV Catalyst Fund, Luma Launch, Nimble Ventures, Silicon Valley Data Capital, Tuesday Capital, Venture Builders",6,,"36,808"
Series B - Cornami,https://www.crunchbase.com/funding_round/cornami-series-b--43c152ae,Cornami,https://www.crunchbase.com/organization/cornami,Series B,26000000,USD,26000000,2020-04-10,Early Stage Venture,,,,Yes,Cornami is a high-performance computing company that develops break-through computing architecture for real-time environments.,"Big Data, Information Technology, Machine Learning, Real Time",,"Dallas, Texas, United States, North America",https://cornami.com,Less than $1M,151126000,USD,151126000,Late Stage Venture,7,Impact Ventures,"Impact Ventures, Kommune.one",2,,"37,614"
Series E - Cohesity,https://www.crunchbase.com/funding_round/cohesity-series-e--547746ec,Cohesity,https://www.crunchbase.com/organization/cohesity,Series E,250000000,USD,250000000,2020-04-09,Late Stage Venture,2250000000,USD,2250000000,Yes,"Cohesity offers hyperconverged secondary storage for backups, test/dev, file services, and analytics use cases.","Analytics, Artificial Intelligence (AI), Cloud Computing, Data Center, Data Storage, Information Technology",,"San Jose, California, United States, North America",http://www.cohesity.com,$100M to $500M,955000000,USD,955000000,Late Stage Venture,7,"DFJ Growth, Foundation Capital, Greenspring Associates, Wing Venture Capital","Baillie Gifford, Cisco Investments, DFJ Growth, DHVC, Foundation Capital, Greenspring Associates, Hewlett Packard Enterprise, northstar.vc, Sequoia Capital, Singh Capital Partners, SoftBank Vision Fund, Sozo Ventures, The Syndicate Group, Toy Ventures, Unanimous Capital, Wing Venture Capital",16,6,"38,172"
Series B - HealthMatch,https://www.crunchbase.com/funding_round/healthmatch-series-b--559fb9bd,HealthMatch,https://www.crunchbase.com/organization/healthmatch,Series B,18000000,AUD,13336742,2020-12-08,Early Stage Venture,,,,Yes,HealthMatch connects patients with revolutionary drugs and cures.,"Biotechnology, Health Care, Machine Learning, Medical, Pharmaceutical",,"Surry Hills, New South Wales, Australia, Oceania",https://healthmatch.io,$50M to $100M,27529861,USD,27529861,Late Stage Venture,5,Square Peg Capital,"Athletic Ventures, Brandon Carp, Eugene Fooksman, Folklore Ventures, January Capital, Nicky Carp, Square Peg Capital",7,2,"40,386"
Series C - HouseCanary,https://www.crunchbase.com/funding_round/housecanary-series-c--5bb38d71,HouseCanary,https://www.crunchbase.com/organization/housecanary,Series C,65000000,USD,65000000,2020-02-06,Late Stage Venture,,,,Yes,HouseCanary is a real estate technology company that offers a real estate analytics and valuation platform.,"Analytics, Big Data, Predictive Analytics, PropTech, Real Estate",,"San Francisco, California, United States, North America",http://www.housecanary.com,$1M to $10M,129000000,USD,129000000,Late Stage Venture,6,"Alpha Edison, Morpheus Ventures, PSP Growth","Alpha Edison, Marbruck, Morpheus Ventures, PSP Growth, Second Century Ventures",5,5,"41,219"
Pre Seed Round - Cypienta,https://www.crunchbase.com/funding_round/cypienta-pre-seed--23bfcdeb,Cypienta,https://www.crunchbase.com/organization/cypienta,Pre-Seed,6800000,USD,6800000,2020-06-01,Seed,,,,Yes,"Alerts, events, and logs, RULE-LESS correlation & contextualization made instant, scalable, & explainable, right in your SIEM/SOAR.","Artificial Intelligence (AI), Cyber Security, Network Security",,"San Francisco, California, United States, North America",https://cypienta.com,,6800000,USD,6800000,Seed,3,ezsec inc,ezsec inc,1,,"39,994"
Seed Round - Airy,https://www.crunchbase.com/funding_round/airy-seed--31c10bed,Airy,https://www.crunchbase.com/organization/airy,Seed,6900000,USD,6900000,2020-02-27,Seed,,,,Yes,Airy is a data streaming platform that offers data for ML and AI applications.,"Artificial Intelligence (AI), Cloud Data Services, Data Integration, Data Management, Intelligent Systems, Machine Learning, Natural Language Processing, Open Source, Software, Unified Communications",,"San Francisco, California, United States, North America",https://airy.co,$1M to $10M,7860000,USD,7860000,Seed,3,Cherry Ventures,"Cherry Ventures, Emanuel Stehle, Steffen Hoellinger",3,,"44,447"
Series D - Relativity Space,https://www.crunchbase.com/funding_round/relativity-space-series-d--b8ef6f45,Relativity Space,https://www.crunchbase.com/organization/relativity-space,Series D,500000000,USD,500000000,2020-11-17,Late Stage Venture,1800000000,USD,1800000000,Yes,"Relativity Space is an aerospace company that designs, develops, and builds 3D printed rockets.","3D Technology, Aerospace, Artificial Intelligence (AI), Manufacturing",,"Long Beach, California, United States, North America",http://relativityspace.com,$1M to $10M,1355719978,USD,1355719978,Late Stage Venture,9,Tiger Global Management,"3L Capital, Allen & Company, Baillie Gifford, Bond, David Hodge, Elad Gil, Fidelity, General Catalyst, ICONIQ Capital, Jared Leto, K5 Global, Lee Fixel, Mark Cuban, Playground Global, Rashaun Williams, Republic capital, Sand Hill Angels, Senator Investment Group, Spencer Rascoff, Tiger Global Management, Tribe Capital, Two Culture Capital, XN",23,8,"44,964"
Series A - StoneWise,https://www.crunchbase.com/funding_round/stonewise-series-a--75bdcbe9,StoneWise,https://www.crunchbase.com/organization/stonewise,Series A,10000000,USD,10000000,2020-03-16,Early Stage Venture,,,,Yes,StoneWise is committed to establishing the world's leading intelligent drug discovery platform.,"Artificial Intelligence (AI), Biotechnology, Internet, Pharmaceutical",,"Haidian, Beijing, China, Asia",http://www.stonewise.cn,$1M to $10M,110000000,USD,110000000,Early Stage Venture,4,Long Hill Capital,"Linear Venture, Long Hill Capital",2,,"46,370"
Series A - Kingsware,https://www.crunchbase.com/funding_round/kingsware-series-a--cd433ee1,Kingsware,https://www.crunchbase.com/organization/kingsware,Series A,105000000,CNY,14731053,2020-06-01,Early Stage Venture,,,,Yes,Kingsware specializes in developing a robotic process automation system.,"Enterprise Software, Robotic Process Automation (RPA), Robotics, Software",,"Zhuhai, Guangdong, China, Asia",https://www.kingsware.cn,$1M to $10M,879040000,CNY,128067775,Late Stage Venture,3,Qiming Venture Partners,"Huajin Capital, Junsan Capital, Qiming Venture Partners, Taiya Dingfu, Taiya Investment Group, Zhuhai Science & Technology Venture Capital",6,1,"47,362"
Series B - Yizhun Intelligent,https://www.crunchbase.com/funding_round/yizhun-intelligent-series-b--0622271d,Yizhun Intelligent,https://www.crunchbase.com/organization/yizhun-intelligent,Series B,100000000,CNY,14067270,2020-03-19,Early Stage Venture,,,,Yes,Yizhun Intelligent is a domestic and artificial intelligence for medical industry.,"Artificial Intelligence (AI), Machine Learning, Robotics",,"Beijing, Beijing, China, Asia",http://www.yizhun-ai.com,$10M to $50M,20567270,USD,20567270,Late Stage Venture,4,Wondfo Biotech,"Qingsong Fund, The Hina Group, Wondfo Biotech, Xiaomiao Langcheng",4,1,"47,448"
Series B - Rotageek,https://www.crunchbase.com/funding_round/rotageek-limited-series-b--723d5e78,Rotageek,https://www.crunchbase.com/organization/rotageek-limited,Series B,6000000,GBP,7394763,2020-05-06,Early Stage Venture,,,,Yes,"Using data-driven technology to meet demand, engage teams, and drive efficiency.","Artificial Intelligence (AI), Data Integration, Human Resources, Machine Learning, Retail, Scheduling, Small and Medium Businesses",,"London, England, United Kingdom, Europe",http://www.rotageek.com,$1M to $10M,16609000,GBP,21044721,,8,,"Calculus Capital, Mobeus Equity Partners, Volution",3,1,"47,546"
Series B - Trigo,https://www.crunchbase.com/funding_round/trigo-0711-series-b--311afd04,Trigo,https://www.crunchbase.com/organization/trigo-0711,Series B,60000000,USD,60000000,2020-12-21,Early Stage Venture,,,,Yes,Trigo is a technology company that builds AI-powered infrastructure for retail stores.,"Artificial Intelligence (AI), Infrastructure, Retail",,"Hertsliyah, Tel Aviv, Israel, Asia",https://www.trigoretail.com,,199000000,USD,199000000,Late Stage Venture,6,83North,"83North, Hetz Ventures, Morrag Investments, Red Dot Capital Partners, Tesco, Vertex Ventures Israel",6,4,"48,433"
Series A - Gatik,https://www.crunchbase.com/funding_round/gatik-ai-series-a--2ab161cf,Gatik,https://www.crunchbase.com/organization/gatik-ai,Series A,25000000,USD,25000000,2020-11-23,Early Stage Venture,,,,Yes,Gatik is developing technology for autonomous light & medium duty trucks for B2B short-haul logistics.,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles",Women Founded,"Mountain View, California, United States, North America",http://www.gatik.ai/,$1M to $10M,152857843,USD,152857843,,7,"Innovation Endeavors, Wittington Ventures","Alumni Ventures, AngelPad, Dynamo, FM Capital, Fontinalis Partners, Green D Ventures, Innovation Endeavors, Intact Ventures, Wittington Ventures",9,2,"48,557"
Series A - Cresta,https://www.crunchbase.com/funding_round/cresta-series-a--38ac9b14,Cresta,https://www.crunchbase.com/organization/cresta,Series A,15000000,USD,15000000,2020-02-03,Early Stage Venture,,,,Yes,Cresta leverages artificial intelligence to help sales and service agents improve the quality of their customer service.,"Artificial Intelligence (AI), Automotive, Customer Service, Intelligent Systems, Machine Learning, Natural Language Processing, Retail, Software, Telecommunications",,"Palo Alto, California, United States, North America",https://www.cresta.com/,,151000000,USD,151000000,Late Stage Venture,4,Greylock,"Andreessen Horowitz, Andy Bechtolsheim, BBQ Capital, Greylock, Jake Seid, Mark Leslie, Tech Square Ventures, Vivi Nevo",8,2,"49,127"
Series A - Cornelis Networks,https://www.crunchbase.com/funding_round/cornelis-networks-series-a--38c7bd36,Cornelis Networks,https://www.crunchbase.com/organization/cornelis-networks,Series A,20000000,USD,20000000,2020-09-30,Early Stage Venture,,,,Yes,"Cornelis Networks develops purpose-built fabrics for scientific, commercial, and government organizations.","Artificial Intelligence (AI), Information Technology, Software",,"Wayne, Pennsylvania, United States, North America",https://cornelisnetworks.com/,$10M to $50M,93300000,USD,93300000,Early Stage Venture,5,Downing Ventures,"Adit Ventures, Alumni Ventures, Chestnut Street Ventures, Downing Ventures, Global Brain Corporation, Intel Capital, Intel Corporation",7,4,"50,266"
Seed Round - AI.Reverie,https://www.crunchbase.com/funding_round/ai-reverie-seed--87f8b3ee,AI.Reverie,https://www.crunchbase.com/organization/ai-reverie,Seed,5600000,USD,5600000,2020-04-14,Seed,,,,Yes,AI.Reverie is a provider of synthetic data to train machine learning algorithms.,"Artificial Intelligence (AI), Machine Learning, PaaS, Software","South Asian Founded, South Asian Led","New York, New York, United States, North America",https://www.aireverie.com/,$1M to $10M,5835000,USD,5835000,M&A,3,Vulcan Capital,"Alumni Ventures, Compound, In-Q-Tel, Resolute Ventures, SGInnovate, TechNexus Venture Collaborative, Vulcan Capital",7,2,"51,677"
Series A - Ensonic,https://www.crunchbase.com/funding_round/ensonic-series-a--d069dc73,Ensonic,https://www.crunchbase.com/organization/ensonic,Series A,60000000,CNY,8935220,2020-10-29,Early Stage Venture,,,,Yes,Ensonic is an explorer of acoustic detection AI technology in the industrial application field.,"Artificial Intelligence (AI), Information Technology, Software",,"Haidian, Beijing, China, Asia",http://www.ensonictech.com/,,250000000,CNY,36242973,Early Stage Venture,5,Vertex Ventures China,"Lenovo Capital and Incubator Group (LCIG), Vertex Ventures China",2,1,"50,403"
