Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - OptimHire,https://www.crunchbase.com/funding_round/optimhire-seed--4097269a,OptimHire,https://www.crunchbase.com/organization/optimhire,Seed,3450000,USD,3450000,2021-11-30,Seed,,,,Yes,an AI-based global recruitment ecosystem to remove human-recruiter work and deliver 10X faster hiring and 80% reduced hiring costs.,"Artificial Intelligence (AI), B2B, Big Data, Marketplace, Recruiting, Social Recruiting",,"San Francisco, California, United States, North America",https://optimhire.com,,3450000,USD,3450000,Seed,1,"Mucker Capital, Pitbull Ventures","Citta Capital, Mucker Capital, Pitbull Ventures",3,,"17,634"
Post-IPO Equity - EarthLabs Inc.,https://www.crunchbase.com/funding_round/goldspot-discoveries-inc-post-ipo-equity--cf765af9,EarthLabs Inc.,https://www.crunchbase.com/organization/goldspot-discoveries-inc,Post-IPO Equity,11500000,USD,11500000,2021-05-11,,,,,Yes,EarthLabs is a mining investment and technology company that aims to maximize torque to the junior resource sector,"Angel Investment, Artificial Intelligence (AI), Asset Management, Digital Media, Mining Technology, Social Media",,"Toronto, Ontario, Canada, North America",https://earthlabs.com/,,11500000,USD,11500000,IPO,1,Canaccord Genuity Group,"Canaccord Genuity Group, Eric Sprott, Palisades Goldcorp",3,,"19,679"
Seed Round - Paretos,https://www.crunchbase.com/funding_round/paretos-gmbh-seed--2ec04617,Paretos,https://www.crunchbase.com/organization/paretos-gmbh,Seed,3500000,USD,3500000,2021-09-14,Seed,,,,Yes,"Paretos is the leading AI-based decision intelligence platform to make effective, data-driven decisions across entire organizations.","Analytics, Artificial Intelligence (AI), Machine Learning, Marketing, Retail, SaaS",,"Heidelberg, Baden-Wurttemberg, Germany, Europe",https://paretos-ai.com/,,3500000,USD,3500000,Seed,1,LEA Partners,LEA Partners,1,,"19,675"
Seed Round - SliceX AI,https://www.crunchbase.com/funding_round/slicex-ai-d349-seed--44b00791,SliceX AI,https://www.crunchbase.com/organization/slicex-ai-d349,Seed,4000000,USD,4000000,2021-06-02,Seed,,,,Yes,SliceX AI is a pioneering AI/ML company whose mission is focused on making next-generation artificial intelligence universally accessible.,"Artificial Intelligence (AI), Computer Vision, Information Technology, Machine Learning, Natural Language Processing",,"Menlo Park, California, United States, North America",https://slicex.cloud/,,6000000,USD,6000000,Seed,2,,"Tribe Capital, True Ventures",2,,"19,778"
Seed Round - Xihu Xinchen,https://www.crunchbase.com/funding_round/xihu-xinchen-seed--b0b21fa6,Xihu Xinchen,https://www.crunchbase.com/organization/xihu-xinchen,Seed,10000000,USD,10000000,2021-12-23,Seed,,,,Yes,Xihu Xinchen is a technology company focusing on the research and development of artificial intelligence services.,"Artificial Intelligence (AI), Consulting",,"Hangzhou, Zhejiang, China, Asia",https://www.xinchenai.com/,,23828198,USD,23828198,,4,BlueRun Ventures,"BlueRun Ventures, Kaitai Capital, West Lake Science and Technology Direct Investment Fund",3,,"23,578"
Seed Round - EARTH AI,https://www.crunchbase.com/funding_round/earth-ai-seed--1c6580ef,EARTH AI,https://www.crunchbase.com/organization/earth-ai,Seed,5800000,USD,5800000,2021-08-30,Seed,,,,Yes,EARTH AI is a predictive explorer and driller for critical minerals.,"Artificial Intelligence (AI), Hardware, Mineral, Mining, Mining Technology",,"San Mateo, California, United States, North America",http://www.earth-ai.com/,$1M to $10M,14000000,USD,14000000,,4,,"Asymmetry Ventures, Cantos, Duro Ventures, Fifty Years, INCUBATE, Kyle Vogt, Metaplanet, Promus Ventures",8,,"24,679"
Series B - Craif,https://www.crunchbase.com/funding_round/craif-series-b--bdbe56d0,Craif,https://www.crunchbase.com/organization/craif,Series B,11345461,USD,11345461,2021-11-02,Early Stage Venture,,,,Yes,Craif develops a cancer diagnosis algorithm by combining the microRNA database with machine learning technology.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical, Oncology",,"Tokyo, Tokyo, Japan, Asia",https://craif.com/,,11345461,USD,11345461,Early Stage Venture,6,Daiwa Corporate Investment,"Aflac Ventures Japan, Daiwa Corporate Investment, MTG Ventures, Saisei Ventures, Tokio Marine & nichido fire insurance",5,4,"24,891"
Seed Round - LiveKit,https://www.crunchbase.com/funding_round/livekit-seed--b14a4895,LiveKit,https://www.crunchbase.com/organization/livekit,Seed,6722468,USD,6722468,2021-10-21,Seed,,,,Yes,The Realtime Cloud. Build and scale voice and video applications.,"Artificial Intelligence (AI), Cloud Infrastructure, Real Time",,"San Jose, California, United States, North America",https://livekit.io/,$1M to $10M,36022468,USD,36022468,Early Stage Venture,3,,"Patrick Chase, Satish Dharmaraj",2,,"25,683"
Venture Round - LungLife AI,https://www.crunchbase.com/funding_round/cynvenio-biosystems-series-unknown--8c7e04ca,LungLife AI,https://www.crunchbase.com/organization/cynvenio-biosystems,Venture - Series Unknown,10005117,USD,10005117,2021-07-07,,,,,Yes,LungLife AI is a molecular diagnostics company that involves in the early detection and treatment of cancer.,"Artificial Intelligence (AI), Biotechnology, Health Diagnostics, Machine Learning, Medical",,"Thousand Oaks, California, United States, North America",https://www.lunglifeai.com,$1M to $10M,56236782,USD,56236782,IPO,13,,,,,"30,103"
Series C - LifeSmart,https://www.crunchbase.com/funding_round/lifesmart-series-c--283c6254,LifeSmart,https://www.crunchbase.com/organization/lifesmart,Series C,45000000,CNY,6995725,2021-05-08,Late Stage Venture,,,,Yes,LifeSmart is a young and International team passionate in creating new and exciting with internet of things related technologies.,"Artificial Intelligence (AI), Consumer Electronics, Internet of Things",,"Hangzhou, Zhejiang, China, Asia",https://iot.ilifesmart.com,,28395725,USD,28395725,Late Stage Venture,5,New World China,New World China,1,,"31,954"
Series A - AllHere Education,https://www.crunchbase.com/funding_round/allhere-education-series-a--6bcbcd5d,AllHere Education,https://www.crunchbase.com/organization/allhere-education,Series A,8000000,USD,8000000,2021-06-09,Early Stage Venture,,,,Yes,AllHere is an attendance intervention management platform for K-12 schools and districts.,"Artificial Intelligence (AI), Education, Internet, Software","Black Founded, Black Led, Women Founded, Women Led","Boston, Massachusetts, United States, North America",https://www.allhere.com,$1M to $10M,12100000,USD,12100000,Early Stage Venture,4,Spero Ventures,"Alumni Ventures, Boston Impact Initiative (BII), Gratitude Railroad, Open Opportunity Fund, Operator Collective, Potencia Ventures, Rethink Education, Spero Ventures, The Yard Ventures",9,1,"31,540"
Series A - Velco,https://www.crunchbase.com/funding_round/velco-series-a--b44716b9,Velco,https://www.crunchbase.com/organization/velco,Series A,5000000,EUR,5906451,2021-03-24,Early Stage Venture,,,,Yes,Velco accompanies professionals with its connectivity solutions for a safer and more reliable urban mobility,"Data Visualization, Electric Vehicle, Electronics, Predictive Analytics",,"Nantes, Pays de la Loire, France, Europe",https://velco.tech/en/,$1M to $10M,15500000,EUR,18209550,,5,Siparex Groupe,"Banque des Territoires, GO CAPITAL, Inventures SA, Pays de la Loire Participations, Siparex Groupe",5,,"32,848"
Series A - WATTMAN,https://www.crunchbase.com/funding_round/wattman-series-a--5a3eeb26,WATTMAN,https://www.crunchbase.com/organization/wattman,Series A,60000000,CNY,9366219,2021-06-15,Early Stage Venture,,,,Yes,WATTMAN specializes in artificial intelligence technology and is prominent in the realm of smart industrial intelligence technologies.,"Artificial Intelligence (AI), Computer Vision, Industrial Automation",,"Haidian, Beijing, China, Asia",https://www.wattman.cn,,60000000,CNY,9366219,Early Stage Venture,3,Engage Capital,Engage Capital,1,1,"37,624"
Seed Round - Galatea Bio,https://www.crunchbase.com/funding_round/galatea-bio-seed--1c35d288,Galatea Bio,https://www.crunchbase.com/organization/galatea-bio,Seed,7000000,USD,7000000,2021-11-20,Seed,,,,Yes,Galatea Bio’s mission is to drive groundbreaking discoveries in healthcare by pairing genetic diversity with cutting-edge data analytics.,"Artificial Intelligence (AI), Big Data, Biopharma, Biotechnology, Health Care, Life Science, Machine Learning, Medical, Pharmaceutical",,"Miami Lakes, Florida, United States, North America",https://www.galatea.bio/,,17000000,USD,17000000,Early Stage Venture,2,,"Digitalis Ventures, Edward Lando, F-Prime Capital, Pareto Holdings",4,,"38,576"
Seed Round - AdeptID,https://www.crunchbase.com/funding_round/adeptid-seed--78156ec2,AdeptID,https://www.crunchbase.com/organization/adeptid,Seed,3500000,USD,3500000,2021-12-02,Seed,,,,Yes,AdeptID is the developer of machine-learning-powered talent matching software to support hidden talent in the workforce.,"Artificial Intelligence (AI), Developer APIs, Identity Management, Machine Learning, Software",,"Boston, Massachusetts, United States, North America",https://www.adept-id.com,$1M to $10M,3500000,USD,3500000,,2,Zeal Capital Partners,"Alumni Ventures, Better Ventures, Gaingels, Green D Ventures, JFF Ventures, Zeal Capital Partners",6,1,"38,137"
Convertible Note - Ori Industries,https://www.crunchbase.com/funding_round/ori-8629-convertible-note--9c00eafc,Ori Industries,https://www.crunchbase.com/organization/ori-8629,Convertible Note,10000000,USD,10000000,2021-01-30,,,,,No,"Ori is a GPU cloud computing and ML development platform for training, serving and scaling machine learning models.","Artificial Intelligence (AI), Cloud Computing, DevOps, GPU, Infrastructure, IT Infrastructure, Machine Learning, Mobile",,"London, England, United Kingdom, Europe",https://ori.co,$1M to $10M,139950000,USD,139950000,Seed,6,,"Capital Lab Ventures, Clay Point Investors, Episode 1, Lee Fixel, Philip Green, Sam Awrabi, Silicon Roundabout Ventures",7,2,"39,990"
Series A - Clinch,https://www.crunchbase.com/funding_round/clinch-series-a--db71427b,Clinch,https://www.crunchbase.com/organization/clinch,Series A,10200000,USD,10200000,2021-05-13,Early Stage Venture,,,,Yes,Clinch delivers hyper-personalized creative experiences and consumer intelligence across all channels,"Advertising, Artificial Intelligence (AI), E-Commerce, Marketing, Mobile, SaaS, Social Media, Video",,"New York, New York, United States, North America",http://clinch.co,$1M to $10M,16950000,USD,16950000,Early Stage Venture,5,D Squared Capital,"D Squared Capital, Marbruck",2,1,"41,569"
Seed Round - Passage Labs,https://www.crunchbase.com/funding_round/passage-protocol-seed--7e756f32,Passage Labs,https://www.crunchbase.com/organization/passage-protocol,Seed,3500000,USD,3500000,2021-12-10,Seed,,,,Yes,"Empowering enterprises with cutting-edge technology in Al, data management, and blockchain. Creators of Puller AI (www.puller.ai).","Artificial Intelligence (AI), Business Intelligence, Data Management, Machine Learning",,"West Hollywood, California, United States, North America",https://www.passage.xyz,,3500000,USD,3500000,Seed,1,Spacecadet Ventures,"6th Man Ventures, Alumni Ventures, Avalanche VC, Collab+Currency, Eniac Ventures, Spacecadet Ventures",6,1,"41,448"
Series A - Vintra,https://www.crunchbase.com/funding_round/vintra-inc-series-a--d5a795dc,Vintra,https://www.crunchbase.com/organization/vintra-inc,Series A,9125000,USD,9125000,2021-09-20,Early Stage Venture,,,,Yes,"Vintra's artificial intelligence software helps conduct effortless, smart and accurate investigative reviews of digital video.","Artificial Intelligence (AI), Machine Learning, Software",,"San Jose, California, United States, North America",https://www.vintra.io,$1M to $10M,13925000,USD,13925000,M&A,4,Morpheus Ventures,"Bonfire Ventures, Lavrock Ventures, Marbruck, Morpheus Ventures, Vertex Ventures US",5,3,"41,407"
Series A - Tensorflight,https://www.crunchbase.com/funding_round/tensorflight-series-a--50a0079b,Tensorflight,https://www.crunchbase.com/organization/tensorflight,Series A,4400000,USD,4400000,2021-10-13,Early Stage Venture,,,,Yes,"Automating commercial and residential property inspections, underwriting, and risk assessment via Computer Vision and AI.","Artificial Intelligence (AI), Computer Vision, Database, InsurTech, Property Insurance, Software",,"New York, New York, United States, North America",https://tensorflight.com,$1M to $10M,6900000,USD,6900000,Early Stage Venture,4,QBE Ventures,"ff Venture Capital, HSCM Bermuda, QBE Ventures, Tareyton Venture Partners",4,2,"41,358"
Seed Round - Cognitive Space,https://www.crunchbase.com/funding_round/cognitive-space-seed--80425eee,Cognitive Space,https://www.crunchbase.com/organization/cognitive-space,Seed,4000000,USD,4000000,2021-11-18,Seed,,,,Yes,Cognitive Space develops a generation machine intelligence platform for satellite constellation management.,"Aerospace, Artificial Intelligence (AI), Satellite Communication",,"Houston, Texas, United States, North America",https://cognitivespace.com,$1M to $10M,9620000,USD,9620000,Seed,6,Grit Ventures,"Argon Ventures, Cultivation Capital, Deep Ventures, Glasswing Ventures, Grit Ventures, Gutbrain Ventures, Hanfield Venture Partners, Keith Masback, PBJ Capital, SpaceFund, Techstars, Ultratech Capital Partners",12,3,"45,752"
Series B - Singularity Cloud,https://www.crunchbase.com/funding_round/startdt-series-b--232e7fde,Singularity Cloud,https://www.crunchbase.com/organization/startdt,Series B,80000000,CNY,12371453,2021-01-20,Early Stage Venture,,,,Yes,Singularity Cloud is a tech company focused on using big data and AI technology to enhance the business capabilities of enterprises.,"Artificial Intelligence (AI), Big Data, Data Center, Data Center Automation, Software",,"Hangzhou, Zhejiang, China, Asia",https://www.startdt.com/,$1M to $10M,380000000,CNY,57879147,Late Stage Venture,3,,"ByteDance, IDG Capital, ZSVC",3,,"45,485"
Seed Round - Deeplite,https://www.crunchbase.com/funding_round/deeplite-seed--28673291,Deeplite,https://www.crunchbase.com/organization/deeplite,Seed,4000000,USD,4000000,2021-04-13,Seed,,,,Yes,"Deeplite is a provider of intelligent AI optimization software to make deep neural networks faster, smaller, and energy-efficient.","Artificial Intelligence (AI), Embedded Systems, Information Technology, Machine Learning, Software",,"Toronto, Ontario, Canada, North America",http://www.deeplite.ai,$1M to $10M,6750534,USD,6750534,Seed,7,PJC,"Ajay Shah, Business Development Bank of Canada, Desjardins Venture Capital, Differential Ventures, Innospark Ventures, Nick Romano, PJC, Smart Global Holdings, Somel Investments",9,1,"45,236"
Seed Round - Outbound AI,https://www.crunchbase.com/funding_round/conversationdriver-seed--c4a1e012,Outbound AI,https://www.crunchbase.com/organization/conversationdriver,Seed,7000000,USD,7000000,2021-10-20,Seed,,,,Yes,Outbound AI is Conversation AI built for healthcare.,"Artificial Intelligence (AI), Health Care, Information Technology, Medical, Software",,"Seattle, Washington, United States, North America",https://outbound.ai,$10M to $50M,23000000,USD,23000000,Seed,2,,"Alumni Ventures, Ascend, EPIC Ventures, Green D Ventures, Madrona, Pack Ventures, SpringRock Ventures",7,,"47,305"
Series A - Pison,https://www.crunchbase.com/funding_round/pison-series-a--f16e53b0,Pison,https://www.crunchbase.com/organization/pison,Series A,7000000,USD,7000000,2021-03-23,Early Stage Venture,,,,Yes,Pison is a human performance company optimizing cognitive and physiological capability through gesture control.,"Artificial Intelligence (AI), Computer, Information Technology, Robotics",,"Boston, Massachusetts, United States, North America",https://pisontechnology.com,Less than $1M,9271987,USD,9271987,Early Stage Venture,9,Lavrock Ventures,"Bose Ventures, Decisive Point, In-Q-Tel, Lavrock Ventures, MassVentures, THE CATALYTIC IMPACT FOUNDATION (CIF)",6,1,"47,253"
Seed Round - Blippar,https://www.crunchbase.com/funding_round/blippar-seed--6fd53d3a,Blippar,https://www.crunchbase.com/organization/blippar,Seed,5000000,USD,5000000,2021-03-23,Seed,,,,Yes,"Blippar is a technology company specializing in augmented reality, artificial intelligence and computer vision.","Advertising, Artificial Intelligence (AI), Augmented Reality, Computer Vision, Image Recognition, Machine Learning, Marketing, Software",,"London, England, United Kingdom, Europe",http://www.blippar.com,$10M to $50M,141000000,USD,141000000,M&A,6,"4J Studios, Chroma Ventures, West Coast Capital","4J Studios, Chroma Ventures, Globalive, West Coast Capital",4,3,"48,499"
Series B - SESAMm,https://www.crunchbase.com/funding_round/sesamm-series-b--71ab9e57,SESAMm,https://www.crunchbase.com/organization/sesamm,Series B,7500000,EUR,9089995,2021-01-28,Early Stage Venture,,,,Yes,SESAMm is a fintech company that specializes in big data and artificial intelligence for investment.,"Analytics, Artificial Intelligence (AI), Asset Management, Data Visualization, Finance, FinTech, Impact Investing, Machine Learning, Predictive Analytics, Sustainability",,"Paris, Ile-de-France, France, Europe",https://www.sesamm.com/,$10M to $50M,50500000,EUR,55705178,Early Stage Venture,6,"NewAlpha Asset Management VC, The Carlyle Group","Angelsquare, Banques Populaires, Bpifrance, Caisse d’Epargne, Havenrock, NewAlpha Asset Management VC, The Carlyle Group",7,3,"48,726"
Series B - Vistel,https://www.crunchbase.com/funding_round/vistel-series-b--5800aa2a,Vistel,https://www.crunchbase.com/organization/vistel,Series B,60000000,CNY,9265837,2021-01-09,Early Stage Venture,,,,Yes,Vistel is a technology-based firm that focuses on the use of artificial intelligence (AI) in the medical field.,"Artificial Intelligence (AI), Information Technology, Medical Device, Software",,"Haidian, Beijing, China, Asia",https://www.vistel.cn,,60000000,CNY,9265837,Early Stage Venture,2,Qiming Venture Partners,"Qiming Venture Partners, Redhill Capital, Sinoking Capital",3,1,"48,802"
Series A - Thankful,https://www.crunchbase.com/funding_round/abot-labs-inc-series-a--919ab0df,Thankful,https://www.crunchbase.com/organization/abot-labs-inc,Series A,12000000,USD,12000000,2021-09-27,Early Stage Venture,,,,Yes,Thankful is a Developer of an automation software created to improve online customer service.,"Artificial Intelligence (AI), Customer Service, Software",,"Los Angeles, California, United States, North America",https://www.thankful.ai/,$1M to $10M,12000000,USD,12000000,Early Stage Venture,3,Alpha Edison,"Alpha Edison, Bonfire Ventures, Gaingels, Greycroft, Gutbrain Ventures, Invariantes Fund, Miramar Ventures, Omega Funds, Pure Imagination Brands, TenOneTen Ventures, Trajectory Ventures",11,3,"49,286"
Seed Round - Jasper,https://www.crunchbase.com/funding_round/jasper-ai-seed--22c3dee3,Jasper,https://www.crunchbase.com/organization/jasper-ai,Seed,6000000,USD,6000000,2021-06-05,Seed,,,,Yes,Jasper is an enterprise AI marketing platform.,"Artificial Intelligence (AI), Content, Content Creators",,"Austin, Texas, United States, North America",https://www.jasper.ai,$50M to $100M,131000000,USD,131000000,Early Stage Venture,4,Foundation Capital,"AAF Management Ltd., Foundation Capital, Four Cities Capital, Octave",4,,"49,755"
Seed Round - Ayraa,https://www.crunchbase.com/funding_round/ayraa-ai-seed--e3b0e8dd,Ayraa,https://www.crunchbase.com/organization/ayraa-ai,Seed,4000000,USD,4000000,2021-06-03,Seed,,,,Yes,"Ayraa is the world's first enterprise communications SaaS stack, purpose-built for reliable & structured communications in the workspace.","Artificial Intelligence (AI), Enterprise Software, SaaS",Women Founded,"San Jose, California, United States, North America",https://www.ayraa.io,,4000000,USD,4000000,Seed,1,,"Alumni Ventures, Eudaimonia Capital, Fengmin Gong, Gerhard Eschelbeck, InnoSpring Seed Fund, Westwood Ventures",6,1,"50,866"
Seed Round - block a,https://www.crunchbase.com/funding_round/knockapp-co-seed--265e4a6d,block a,https://www.crunchbase.com/organization/knockapp-co,Seed,5000000,USD,5000000,2021-08-24,Seed,,,,Yes,Building the future of residential leasing,"Hospitality, Internet, iOS, Machine Learning, PropTech, Real Estate",,"New York, New York, United States, North America",https://www.blocka.com,,5000000,USD,5000000,Seed,3,"Accomplice, Boston Seed Capital","Accomplice, Alumni Ventures, Boston Seed Capital, Cardumen Capital",4,2,"50,234"
Series A - Uncrowd,https://www.crunchbase.com/funding_round/uncrowd-limited-series-a--2ab15e15,Uncrowd,https://www.crunchbase.com/organization/uncrowd-limited,Series A,3000000,GBP,4019099,2021-11-22,Early Stage Venture,12000000,GBP,16076395,Yes,Uncrowd Experience Analytics for Market Share Growth: measures relative CX performance and thus relative attractiveness to shoppers,"Analytics, Business Intelligence, Machine Learning, Retail, SaaS",,"Oxford, Oxfordshire, United Kingdom, Europe",http://www.uncrowd.uk,$1M to $10M,3500000,GBP,4669237,Early Stage Venture,2,Arete Capital Partners,"Arete Capital Partners, Begin Capital, Matrix Capital",3,,"52,836"
Seed Round - Paradox Technologies,https://www.crunchbase.com/funding_round/paradox-technologies-0f98-seed--e17a19bd,Paradox Technologies,https://www.crunchbase.com/organization/paradox-technologies-0f98,Seed,5000000,USD,5000000,2021-06-16,Seed,,,,Yes,Transforming Visions into Digital Reality,"Artificial Intelligence (AI), Software",,"Miami, Florida, United States, North America",https://www.paradoxtechnologies.co.uk,,10000000,USD,10000000,Early Stage Venture,2,Helios Group,Helios Group,1,,"55,220"
Angel Round - Collov,https://www.crunchbase.com/funding_round/collov-angel--8accaa4b,Collov,https://www.crunchbase.com/organization/collov,Angel,5000000,USD,5000000,2021-06-01,Seed,,,,Yes,Collov is an AI-powered virtual interior design and shopping platform that offers interior design services.,"Digital Marketing, E-Commerce, Generative AI, Home Decor, Home Renovation, Interior Design",,"Menlo Park, California, United States, North America",https://collov.com,$1M to $10M,32000000,USD,32000000,Early Stage Venture,4,,"Ameba Capital, IMO Ventures, K2VC",3,,"56,046"
