Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Genies,https://www.crunchbase.com/funding_round/blend-systems-series-unknown--7c44fbb1,Genies,https://www.crunchbase.com/organization/blend-systems,Venture - Series Unknown,250000,USD,250000,2017-01-22,,,,,Yes,An Avatar Technology Company,"Apps, Augmented Reality, Blockchain, Generative AI, Internet, Media and Entertainment, Mobile Apps, Social Network",,"Los Angeles, California, United States, North America",https://genies.com,$10M to $50M,266964358,USD,266964358,Late Stage Venture,12,Joe Montana,"AA Sons, Al Dhow Capital, Joe Montana",3,,"68,380"
Pre Seed Round - Hazy,https://www.crunchbase.com/funding_round/hazy-pre-seed--15d0f490,Hazy,https://www.crunchbase.com/organization/hazy,Pre-Seed,15000,GBP,18244,2017-03-10,Seed,,,,Yes,"Hazy is the world’s leading synthetic data company, re-engineering enterprise data so that it’s faster, easier and safer to use.","Enterprise Software, Machine Learning, Software",,"London, England, United Kingdom, Europe",https://hazy.com,$1M to $10M,14778644,USD,14778644,Early Stage Venture,6,,"CyLon Ventures, Sarus Select Capital",2,,"69,735"
Pre Seed Round - Quilt Data,https://www.crunchbase.com/funding_round/quilt-data-pre-seed--ee9084d7,Quilt Data,https://www.crunchbase.com/organization/quilt-data,Pre-Seed,120000,USD,120000,2017-08-21,Seed,,,,Yes,Quilt is a data collaboration engine for S3,"Big Data, Collaboration, Data Storage, Machine Learning, Software",,"San Francisco, California, United States, North America",https://quiltdata.com,$1M to $10M,4180000,USD,4180000,Seed,5,Y Combinator,"Liquid 2 Ventures, Y Combinator",2,,"70,197"
Angel Round - Vision-Zenith,https://www.crunchbase.com/funding_round/vision-zenith-angel--3ec87e18,Vision-Zenith,https://www.crunchbase.com/organization/vision-zenith,Angel,3000000,CNY,435433,2017-04-01,Seed,,,,Yes,Vision-Zenith is an AI company working on edge computing technology and intelligent hardware product design.,"Artificial Intelligence (AI), Machine Learning, Photography",,"Chengdu, Sichuan, China, Asia",http://www.vzenith.com,,3000000,CNY,435433,Seed,1,,"Allin Capital, Haitong Capital, Walden International",3,,"71,024"
Angel Round - Oneflow,https://www.crunchbase.com/funding_round/oneflow-8611-angel--ab8ab06f,Oneflow,https://www.crunchbase.com/organization/oneflow-8611,Angel,3000000,CNY,440457,2017-05-31,Seed,,,,Yes,Oneflow provides artificial intelligence solutions for deep learning.,"Artificial Intelligence (AI), Cloud Computing, Cloud Security",,"Haidian, Beijing, China, Asia",http://www.oneflow.org,,33000000,CNY,4915641,Early Stage Venture,3,,"UnityVC, Xizang Tongzhi Xinxi",2,,"75,171"
Grant - Flexciton,https://www.crunchbase.com/funding_round/flexciton-grant--40b2a72b,Flexciton,https://www.crunchbase.com/organization/flexciton,Grant,68000,GBP,88657,2017-08-07,,,,,No,Flexciton is the intelligent advantage platform for streamlined chipmaking,"Artificial Intelligence (AI), Industrial, Industrial Automation, Machine Learning, Manufacturing, Semiconductor, Software",,"London, England, United Kingdom, Europe",http://www.flexciton.com/,$1M to $10M,28752720,USD,28752720,Early Stage Venture,5,,Innovate UK,1,,"73,187"
Angel Round - SOLO Workout (Heavy Kinematic Machines),https://www.crunchbase.com/funding_round/heavy-kinematic-machines-angel--78911020,SOLO Workout (Heavy Kinematic Machines),https://www.crunchbase.com/organization/heavy-kinematic-machines,Angel,220000,USD,220000,2017-09-01,Seed,,,,Yes,Heavy Kinematic Machines has developed an app called SOLO which enables the user to track workouts and maintain a record of training & time.,"Consumer Electronics, Fitness, Hardware, Health Care, Internet of Things, Machine Learning, Software, Wellness",,"Wolsztyn, Wielkopolskie, Poland, Europe",https://soloworkout.com/,Less than $1M,2640000,USD,2640000,Seed,7,,Eteron VC,1,,"76,956"
Pre Seed Round - GroundWOW,https://www.crunchbase.com/funding_round/groundwow-pre-seed--85662524,GroundWOW,https://www.crunchbase.com/organization/groundwow,Pre-Seed,83720,GBP,105018,2017-04-01,Seed,,,,Yes,AI based SaaS /HaaS enabling a distributed network of autonomous robots to work cooperatively with humans in Sports Technology applications.,"Advertising, Artificial Intelligence (AI), Manufacturing, Robotics, Sports",,"Stockport, Stockport, United Kingdom, Europe",https://groundwow.com,$1M to $10M,5639069,GBP,7555628,Seed,7,,,,,"77,827"
"Equity Crowdfunding - One Act, Inc.",https://www.crunchbase.com/funding_round/one-act-equity-crowdfunding--d93cca82,"One Act, Inc.",https://www.crunchbase.com/organization/one-act,Equity Crowdfunding,270000,USD,270000,2017-11-01,,,,,Yes,"One Act is a global startup that operates PieceX, the world's first AI-powered Source code Marketplace.","Artificial Intelligence (AI), Enterprise Software, Information Technology, Marketplace, Software, Web Development",,"Tokyo, Tokyo, Japan, Asia",https://oneact.jp/,$1M to $10M,2710000,USD,2710000,Seed,5,,Fundinno,1,,"79,823"
Seed Round - Mainstay,https://www.crunchbase.com/funding_round/admithub-seed--405b04dd,Mainstay,https://www.crunchbase.com/organization/admithub,Seed,100000,USD,100000,2017-10-31,Seed,,,,Yes,"Mainstay is a developer of a chatbot platform that increases student engagement, enrollment, and success.","Artificial Intelligence (AI), Chatbot, Education, Information Services, Machine Learning, Mobile Apps, Natural Language Processing, Virtual Assistant",,"Boston, Massachusetts, United States, North America",https://www.mainstay.com,$1M to $10M,30158000,USD,30158000,,10,,Michelson Impact Ventures,1,,"78,260"
Seed Round - Standard Cognition,https://www.crunchbase.com/funding_round/standard-cognition-seed--6cd8ddd7,Standard Cognition,https://www.crunchbase.com/organization/standard-cognition,Seed,120000,USD,120000,2017-08-21,Seed,,,,Yes,Standard Cognition provides an autonomous checkout tool that can be installed into retailers’ existing stores.,"Artificial Intelligence (AI), Retail, Retail Technology, Shopping, Software",,"San Francisco, California, United States, North America",https://standard.ai,$1M to $10M,239379194,USD,239379194,Late Stage Venture,9,Initialized Capital,"Initialized Capital, Liquid 2 Ventures, SV Angel, Y Combinator",4,1,"78,849"
Convertible Note - HelixNano,https://www.crunchbase.com/funding_round/helixnano-convertible-note--4d3aa420,HelixNano,https://www.crunchbase.com/organization/helixnano,Convertible Note,300000,USD,300000,2017-09-11,,,,,No,Helix Nanotechnologies uses artificial intelligence to help cure genetic diseases.,"Artificial Intelligence (AI), Biotechnology, Genetics, Health Care",,"Cambridge, Massachusetts, United States, North America",http://helixnano.com/,$1M to $10M,59842000,USD,59842000,Early Stage Venture,28,,DCVC,1,,"80,338"
Grant - NEC OncoImmunity AS,https://www.crunchbase.com/funding_round/nec-oncoimmunity-as-grant--64b51b73,NEC OncoImmunity AS,https://www.crunchbase.com/organization/nec-oncoimmunity-as,Grant,50000,EUR,56064,2017-06-01,,,,,No,NEC OncoImmunity AS is an artificial intelligence driven biotech company.,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Health Care, Machine Learning, Medical",,"Oslo, Oslo, Norway, Europe",https://www.oncoimmunity.com,$1M to $10M,7353102,USD,7353102,M&A,3,,EASME - EU Executive Agency for SMEs,1,,"89,602"
Grant - Skin Analytics,https://www.crunchbase.com/funding_round/skin-analytics-grant--ec062dc0,Skin Analytics,https://www.crunchbase.com/organization/skin-analytics,Grant,83284,GBP,102194,2017-03-01,,,,,No,Skin Analytics uses artificial intelligence to screen for melanoma skin cancer.,"Analytics, Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical, mHealth",,"London, England, United Kingdom, Europe",http://www.skin-analytics.com,$1M to $10M,11146633,USD,11146633,Early Stage Venture,18,SBRI Healthcare,SBRI Healthcare,1,,"91,168"
Seed Round - gospace AI,https://www.crunchbase.com/funding_round/gospace-ai-seed--b7dfe99f,gospace AI,https://www.crunchbase.com/organization/gospace-ai,Seed,197370,GBP,255595,2017-09-01,Seed,2605500,GBP,3374135,Yes,gospace AI is the world's only 100% automated and intelligent space scheduling solution.,"Artificial Intelligence (AI), Commercial Real Estate, Machine Learning, PaaS, SaaS, Software",,"London, England, United Kingdom, Europe",https://www.gospace.com,$1M to $10M,3139168,GBP,4095853,Seed,6,,,,,"90,101"
Grant - Aidence,https://www.crunchbase.com/funding_round/aidence-grant--c26d35d8,Aidence,https://www.crunchbase.com/organization/aidence,Grant,183333,GBP,224961,2017-03-01,,,,,No,Aidence provides AI solutions for the lung cancer pathway.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Information Technology, Medical",,"Amsterdam, Noord-Holland, The Netherlands, Europe",http://aidence.com/,$1M to $10M,14094211,USD,14094211,M&A,3,SBRI Healthcare,SBRI Healthcare,1,,"91,654"
Seed Round - Aibuild,https://www.crunchbase.com/funding_round/ai-build-seed--54ff91a5,Aibuild,https://www.crunchbase.com/organization/ai-build,Seed,267000,GBP,344957,2017-08-30,Seed,1880000,GBP,2428912,Yes,Aibuild offers the world’s most advanced Additive Manufacturing software.,"3D Printing, Artificial Intelligence (AI), Manufacturing, Robotics, Software",,"London, England, United Kingdom, Europe",http://ai-build.com/,$1M to $10M,13523728,USD,13523728,Early Stage Venture,6,AI Seed,"AI Seed, First Imagine! Ventures, Force Over Mass Capital, Seedcamp",4,,"94,708"
Seed Round - Shurpa,https://www.crunchbase.com/funding_round/shurpa-seed--4f428e8b,Shurpa,https://www.crunchbase.com/organization/shurpa,Seed,250000,USD,250000,2017-08-14,Seed,,,,Yes,"Shurpa is an SaaS platform to manage compliance, scheduling, and logistics of in-home healthcare services.","Artificial Intelligence (AI), Health Care, Logistics, SaaS, Supply Chain Management",,"Chicago, Illinois, United States, North America",http://www.shurpa.com,Less than $1M,1670000,USD,1670000,Seed,5,,"Epicenter Logistics Innovation Accelerator, Innova Memphis",2,1,"93,233"
Pre Seed Round - 4Securitas,https://www.crunchbase.com/funding_round/4securitas-pre-seed--1e4edfef,4Securitas,https://www.crunchbase.com/organization/4securitas,Pre-Seed,50000,EUR,58143,2017-11-01,Seed,2500000,EUR,2907136,Yes,Data centric cybersecurity for Enterprise.,"Artificial Intelligence (AI), Cyber Security, Information Services, Information Technology, Internet, Security, Software",,"Dublin, Dublin, Ireland, Europe",https://4securitas.com,$1M to $10M,2050000,EUR,2420442,Early Stage Venture,3,Enterprise Ireland,Enterprise Ireland,1,,"97,415"
Pre Seed Round - SoMin.ai,https://www.crunchbase.com/funding_round/somin-ai-pre-seed--8d41eb88,SoMin.ai,https://www.crunchbase.com/organization/somin-ai,Pre-Seed,378000,SGD,274610,2017-07-01,Seed,,,,Yes,DeepTech SaaS That Makes Your Ads 40% More Cost-Efficient in 40% Less Time,"Artificial Intelligence (AI), Content Marketing, Machine Learning, Marketing Automation, Natural Language Processing, Predictive Analytics, SaaS, SEM, Social Media Marketing",,"Singapore, Central Region, Singapore, Asia",http://somin.ai,$1M to $10M,1774610,USD,1774610,Seed,7,KEHPital,KEHPital,1,1,"97,341"
Seed Round - FriendlyData,https://www.crunchbase.com/funding_round/friendlydata-seed--01e84d9c,FriendlyData,https://www.crunchbase.com/organization/friendlydata,Seed,250000,USD,250000,2017-06-01,Seed,,,,Yes,FriendlyData helps enterprises make data accessible for business people by providing a natural language interface to databases.,"Analytics, Artificial Intelligence (AI), Business Intelligence, Cloud Data Services, Database, Natural Language Processing, SaaS, Software",,"San Francisco, California, United States, North America",https://friendlydata.io,$1M to $10M,530000,USD,530000,M&A,4,,"JOINT JOURNEY, String Ventures",2,,"98,972"
Convertible Note - Litimetrics,https://www.crunchbase.com/funding_round/litimetrics-convertible-note--229fe306,Litimetrics,https://www.crunchbase.com/organization/litimetrics,Convertible Note,320000,USD,320000,2017-04-06,,,,,No,"Litimetrics helps you make smarter litigation decisions using data from court cases. Founded in 2016, Techstars 2017, exited 2019.","Analytics, Artificial Intelligence (AI), Legal, Legal Tech, Machine Learning",,"Los Angeles, California, United States, North America",https://www.litimetrics.com/,Less than $1M,320000,USD,320000,,1,,"Firstrock Capital, Prasetia Dwidharma, Right Side Capital Management, Techstars",4,1,"108,636"
Pre Seed Round - OVA,https://www.crunchbase.com/funding_round/ova-2-pre-seed--588ce915,OVA,https://www.crunchbase.com/organization/ova-2,Pre-Seed,140000,USD,140000,2017-01-09,Seed,8000000,USD,8000000,Yes,OVA's StellarX is the ultimate metaverse content creation tool for non-pro-users. No coding required!,"Artificial Intelligence (AI), Augmented Reality, Machine Learning, Metaverse, Virtual Reality",,"Quebec, Quebec, Canada, North America",https://ova.ai/,Less than $1M,140000,USD,140000,Seed,4,HTC Vive,HTC Vive,1,,"106,320"
Seed Round - Cubroid Inc.,https://www.crunchbase.com/funding_round/cubroid-inc-seed--7a82f0cc,Cubroid Inc.,https://www.crunchbase.com/organization/cubroid-inc,Seed,100000000,KRW,88117,2017-06-24,Seed,2000000000,KRW,1762347,Yes,Development of modular robotics system and platform based on artificial intelligence,"Artificial Intelligence (AI), Machine Learning, Manufacturing, Product Design, Robotics",,"Newport Beach, California, United States, North America",https://www.cubroid.com,$1M to $10M,100000000,KRW,88117,Seed,2,,InfoBank,1,,"105,846"
Pre Seed Round - Tawseel,https://www.crunchbase.com/funding_round/tawseel-pre-seed--b9ba8add,Tawseel,https://www.crunchbase.com/organization/tawseel,Pre-Seed,1000000,SAR,266674,2017-07-21,Seed,,,,Yes,Tawseel is an on demand platform that provides a shared economy delivery services.,"Car Sharing, Delivery, Mobile Apps, Predictive Analytics, Taxi Service",,"Makkah, Makkah, Saudi Arabia, Asia",https://www.tawseel.sa,,401093,USD,401093,Seed,3,Wadi Makkah,Wadi Makkah,1,,"113,373"
Seed Round - Quibim,https://www.crunchbase.com/funding_round/quibim-seed--c93fa2d0,Quibim,https://www.crunchbase.com/organization/quibim,Seed,179600,EUR,211004,2017-07-28,Seed,,,,Yes,"Quibim, a company with its headquarters in Valencia, Spain, is a global leader in whole-body medical imaging analysis.","Artificial Intelligence (AI), Biotechnology, Clinical Trials, Health Care, Health Diagnostics, Hospital, Pharmaceutical",,"Valencia, Comunidad Valenciana, Spain, Europe",https://www.quibim.com,$10M to $50M,17013425,EUR,19586338,Seed,12,Angels Capital,Angels Capital,1,,"113,439"
Debt Financing - RAYLYTIC,https://www.crunchbase.com/funding_round/aces-2-debt-financing--5b0965da,RAYLYTIC,https://www.crunchbase.com/organization/aces-2,Debt Financing,100000,EUR,117562,2017-12-15,,,,,No,"AI Healthtech company developing platform to aggregate structured, contextualized data for applied precision medicine and research.","Artificial Intelligence (AI), Big Data, Clinical Trials, Electronic Health Record (EHR), Health Care, Health Diagnostics, Medical Device, Pharmaceutical, Precision Medicine",,"Leipzig, Sachsen, Germany, Europe",https://www.raylytic.com/,$1M to $10M,9457580,EUR,10315675,Seed,8,,,,,"113,926"
Seed Round - Wise Athena,https://www.crunchbase.com/funding_round/wise-athena-seed--589d91f0,Wise Athena,https://www.crunchbase.com/organization/wise-athena,Seed,120000,USD,120000,2017-09-12,Seed,,,,Yes,Wise Athena - get the right prices every promotional cycle using artificial intelligence.,"Artificial Intelligence (AI), Business Intelligence, Consumer Goods, Fast-Moving Consumer Goods, Machine Learning, SaaS, Software",,"Houston, Texas, United States, North America",https://wiseathena.com,$1M to $10M,3833452,USD,3833452,Seed,10,Techstars,Techstars,1,,"113,470"
Pre Seed Round - 7 Chord,https://www.crunchbase.com/funding_round/7-chord-pre-seed--e7d37aac,7 Chord,https://www.crunchbase.com/organization/7-chord,Pre-Seed,113333,USD,113333,2017-10-20,Seed,,,,Yes,7 Chord's BondDroid AI is a real-time dynamic pricing engine of tradable assets make informed profit-maximizing decisions.,"Analytics, Artificial Intelligence (AI), Big Data, Credit, Data Mining, Data Visualization, Financial Services, Machine Learning, Predictive Analytics","Women Founded, Women Led","New York, New York, United States, North America",http://www.7-chord.com/,$1M to $10M,3188333,USD,3188333,Seed,7,Techstars,"Right Side Capital Management, Techstars",2,,"113,737"
Seed Round - Crowdworks,https://www.crunchbase.com/funding_round/crowdworks-ai-seed--e33fbc2b,Crowdworks,https://www.crunchbase.com/organization/crowdworks-ai,Seed,180000,USD,180000,2017-07-31,Seed,,,,Yes,"Crowdworks solves the toughest problem in AI today: Delivering training data sets with next-level accuracy, quality assured.","Artificial Intelligence (AI), Big Data, Computer Vision, Machine Learning, Natural Language Processing, Software",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://www.crowdworks.kr/,$10M to $50M,23741000,USD,23741000,Late Stage Venture,8,Naver,Naver,1,,"114,806"
Grant - Radial Analytics,https://www.crunchbase.com/funding_round/radial-analytics-grant--0938dbf0,Radial Analytics,https://www.crunchbase.com/organization/radial-analytics,Grant,300000,USD,300000,2017-07-01,,,,,No,Optimizing patient care transitions with real-time decision support solutions for payers and providers,"Data Mining, Health Care, Predictive Analytics, Software",,"Concord, Massachusetts, United States, North America",http://radialanalytics.com,$1M to $10M,7357929,USD,7357929,Seed,8,MassVentures,MassVentures,1,1,"116,205"
Seed Round - Lifebit,https://www.crunchbase.com/funding_round/lifebit-ai-seed--4d374926,Lifebit,https://www.crunchbase.com/organization/lifebit-ai,Seed,120000,USD,120000,2017-07-17,Seed,,,,Yes,"Lifebit CloudOS is the intelligent genomics platform that is the industry standard for unified, secure research over distributed big data.","Artificial Intelligence (AI), Bioinformatics, Biotechnology, Cloud Data Services, Genetics, Life Science, Machine Learning, Pharmaceutical, Software",,"London, England, United Kingdom, Europe",http://lifebit.ai,Less than $1M,70620000,USD,70620000,Early Stage Venture,5,Techstars,Techstars,1,1,"659,609"
Pre Seed Round - O2OBOTS,https://www.crunchbase.com/funding_round/o2obots-pre-seed--c7142056,O2OBOTS,https://www.crunchbase.com/organization/o2obots,Pre-Seed,170000,BRL,54379,2017-08-01,Seed,1416667,BRL,453159,Yes,O2OBOTS is an AI-based insurance platform that specializes in selling financial services.,"Artificial Intelligence (AI), Financial Services, FinTech, Information Technology, Insurance, InsurTech",,"Florianópolis, Santa Catarina, Brazil, South America",https://o2obots.com,$1M to $10M,4430000,BRL,892079,Seed,5,Darwin Startups,Darwin Startups,1,,"116,885"
Grant - BioPub-WriteWise,https://www.crunchbase.com/funding_round/biopub-writewise-grant--cfe64c09,BioPub-WriteWise,https://www.crunchbase.com/organization/biopub-writewise,Grant,346300,USD,346300,2017-12-05,,,,,No,The Next-Generation Artificial Intelligence Writing Platform for Students,"Artificial Intelligence (AI), Education, Higher Education, Information Technology, Machine Learning, Natural Language Processing, Software, Text Analytics",,"Santiago, Region Metropolitana, Chile, South America",https://web.writewise.io,,436800,USD,436800,,4,CORFO,CORFO,1,,"117,408"
Pre Seed Round - Sancare,https://www.crunchbase.com/funding_round/sancare-pre-seed--2d62dd73,Sancare,https://www.crunchbase.com/organization/sancare,Pre-Seed,90000,EUR,105748,2017-09-27,Seed,,,,Yes,Sancare develops data analysis software to automate the reporting of medical procedures.,"Artificial Intelligence (AI), Information Technology, Software",,"Paris, Ile-de-France, France, Europe",https://www.sancare.fr/,Less than $1M,1090000,EUR,1241352,,2,,WILCO,1,,"356,075"
Convertible Note - KinTrans,https://www.crunchbase.com/funding_round/kintrans-convertible-note--3a479fe4,KinTrans,https://www.crunchbase.com/organization/kintrans,Convertible Note,50000,USD,50000,2017-01-01,,3200000,USD,3200000,No,"Collaborative machine learning platform offering access to 3D human movement datasets, and license KinTrans recognition APIs","Artificial Intelligence (AI), Developer Platform, Developer Tools, Enterprise Software, Machine Learning, Software",Women Founded,"Dallas, Texas, United States, North America",http://www.kintrans.com/,Less than $1M,104000,USD,104000,Seed,4,,,,,"356,246"
Seed Round - NetObjex,https://www.crunchbase.com/funding_round/netobjex-seed--d4df6596,NetObjex,https://www.crunchbase.com/organization/netobjex,Seed,250000,USD,250000,2017-07-27,Seed,5000000,USD,5000000,Yes,"NetObjex's Matrix Digital Asset-as-a-Service (DAaaS) platform enables enterprises to manage their digital assets using IoT, AI, and DLT","Artificial Intelligence (AI), Asset Management, Blockchain, FinTech, Information Technology, Internet of Things, Machine Learning, Smart Cities, Software",,"Irvine, California, United States, North America",http://www.netobjex.com,$1M to $10M,3620814,USD,3620814,Seed,9,,,,,"633,827"
Pre Seed Round - Bisu,https://www.crunchbase.com/funding_round/bisuhealth-pre-seed--5716abd5,Bisu,https://www.crunchbase.com/organization/bisuhealth,Pre-Seed,175000,USD,175000,2017-08-09,Seed,,,,Yes,"Enabling affordable access to actionable health data at home, through easy, accurate urine and saliva tests.","Advice, Big Data, Fitness, Health Care, Home Health Care, Internet of Things, Lifestyle, Machine Learning, Personal Health, Wellness",,"Tokyo, Tokyo, Japan, Asia",https://www.bisu.com,$1M to $10M,4860000,USD,4860000,Seed,7,SOSV,"HAX, SOSV",2,1,"633,939"
Grant - Sees.ai,https://www.crunchbase.com/funding_round/sees-ai-grant--378eff50,Sees.ai,https://www.crunchbase.com/organization/sees-ai,Grant,292684,GBP,358842,2017-01-18,,,,,No,Unlocking the safe operation of unmanned aerial vehicle (UAV) fleets at national scale.,"Artificial Intelligence (AI), Drones, Industrial Automation, Robotics, Software",,"Lavant, West Sussex, United Kingdom, Europe",https://www.sees.ai/,Less than $1M,2328154,GBP,3016543,Seed,9,,,,,"356,956"
Seed Round - Rossum,https://www.crunchbase.com/funding_round/rossum-seed--4a04ddb7,Rossum,https://www.crunchbase.com/organization/rossum,Seed,250000,USD,250000,2017-01-17,Seed,,,,Yes,Rossum is an AI-based cloud document gateway that provides end-to-end transactional document automation.,"Artificial Intelligence (AI), Document Management, Machine Learning, SaaS, Software",,"Prague, Hlavni mesto Praha, Czech Republic, Europe",http://rossum.ai,Less than $1M,108816783,USD,108816783,Early Stage Venture,6,MITON,"MITON, StartupYard",2,,"634,249"
