Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Softiva Creatives,https://www.crunchbase.com/funding_round/softiva-creatives-pvt-ltd-pre-seed--fe060cd1,Softiva Creatives,https://www.crunchbase.com/organization/softiva-creatives-pvt-ltd,Pre-Seed,70000,USD,70000,2022-05-04,Seed,135000,USD,135000,Yes,Our goal is to assist entrepreneurs in bringing their ideas from inception to reality.,"Artificial Intelligence (AI), Blockchain, Information Technology, Open Source",,"Boston, Massachusetts, United States, North America",https://www.softivacreatives.com/,,125000,USD,125000,Seed,2,Startup Weekend,"Startup Weekend, Y Combinator",2,,"36,056"
Non Equity Assistance - Lagrange.AI,https://www.crunchbase.com/funding_round/lagrange-ai-non-equity-assistance--944755de,Lagrange.AI,https://www.crunchbase.com/organization/lagrange-ai,Non-equity Assistance,3000,AUD,2210,2022-03-10,,,,,No,Lagrange.AI provides an integration platform for supply chain data that supports companies to navigate from data to insight faster.,"Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software, Supply Chain Management",,"Singapore, Central Region, Singapore, Asia",https://lagrange.ai/,,202210,USD,202210,Seed,2,RMIT Activator,RMIT Activator,1,,"36,830"
Pre Seed Round - The Backstage Club,https://www.crunchbase.com/funding_round/the-backstage-club-pre-seed--9f012525,The Backstage Club,https://www.crunchbase.com/organization/the-backstage-club,Pre-Seed,75000,USD,75000,2023-01-01,Seed,300000,USD,300000,Yes,SaaS: The Backstage Club is a whitelabel technology platform that allows users create events.,"Artificial Intelligence (AI), Event Management, Events, Information Technology, Internet",,"Buenos Aires, Distrito Federal, Argentina, South America",https://www.thebackstage.club/,,75000,USD,75000,Seed,1,"Joaquin Mural, Nicolas Fantasia","Joaquin Mural, Nicolas Fantasia",2,,"37,351"
Pre Seed Round - Wmastersolutions (PVT) Ltd,https://www.crunchbase.com/funding_round/wmastersolutions-pre-seed--c031002f,Wmastersolutions (PVT) Ltd,https://www.crunchbase.com/organization/wmastersolutions,Pre-Seed,25000,USD,25000,2023-01-01,Seed,60000,USD,60000,Yes,Wmastersolutions drives business transformation with AI solutions for global automation and data-driven insights.,"Artificial Intelligence (AI), Machine Learning, Software, Web Development",,"Colombo, Western, Sri Lanka, Asia",https://wmastersolutions.com/,,25000,USD,25000,Seed,1,"Startup Weekend, Y Combinator","Startup Weekend, Y Combinator",2,,"37,592"
Grant - Quinas Technology (ULTRARAM),https://www.crunchbase.com/funding_round/quinas-technology-grant--7c8ec035,Quinas Technology (ULTRARAM),https://www.crunchbase.com/organization/quinas-technology,Grant,50000,GBP,60485,2023-01-01,,,,,No,Ultra-efficient Revolutionary Quantum Powered Universal Computer Memory driving next-generation semiconductor technology for Future Compute,"Aerospace, Artificial Intelligence (AI), Electronics, Flash Storage, Hardware, Information Technology, Internet of Things, Manufacturing, Military, Semiconductor",,"Lancaster, Lancashire, United Kingdom, Europe",http://www.quinas.tech,,1550000,GBP,1950958,,4,,Innovate UK,1,1,"40,776"
Pre Seed Round - Seconize,https://www.crunchbase.com/funding_round/seconize-pre-seed--f6babe20,Seconize,https://www.crunchbase.com/organization/seconize,Pre-Seed,50000,AUD,35950,2022-03-15,Seed,,,,Yes,Seconize is a continuous and contextual cyber risk and compliance management platform.,"Artificial Intelligence (AI), Cloud Security, Compliance, Cyber Security, Information Technology, Risk Management, SaaS, Security",,"Bangalore, Karnataka, India, Asia",https://seconize.co/,Less than $1M,50000,AUD,35950,Seed,2,,CyRise,1,,"40,556"
Grant - NerveX Neurotechnologies,https://www.crunchbase.com/funding_round/nervex-neurotechnologies-grant--e7c2a669,NerveX Neurotechnologies,https://www.crunchbase.com/organization/nervex-neurotechnologies,Grant,75000,USD,75000,2023-03-01,,,,,No,NerveX develops intelligent neuromodulation devices to repair and augment the nervous system.,"Health Care, Machine Learning, Medical Device, Neuroscience",,"Toronto, Ontario, Canada, North America",https://www.nervexneurotech.com/,Less than $1M,75000,USD,75000,Seed,2,,Toronto Innovation Acceleration Partners,1,,"41,975"
Grant - Tabiat,https://www.crunchbase.com/funding_round/tabiat-research-grant--cf1c723e,Tabiat,https://www.crunchbase.com/organization/tabiat-research,Grant,75000,USD,75000,2022-03-01,,,,,No,"Provide timely care, maximize revenue","Artificial Intelligence (AI), Health Care, Machine Learning, mHealth",,"Toronto, Ontario, Canada, North America",https://tabiat.care,Less than $1M,75000,USD,75000,Seed,2,,Toronto Innovation Acceleration Partners,1,,"43,004"
Seed Round - Aknext,https://www.crunchbase.com/funding_round/aknext-seed--d14e9823,Aknext,https://www.crunchbase.com/organization/aknext,Seed,78000,USD,78000,2023-02-06,Seed,198000,USD,198000,Yes,Create Quality Content with Minimal Effort Built-In Generative AI,"Artificial Intelligence (AI), Generative AI",,"Colombo, Western, Sri Lanka, Asia",https://aknext.net/,,243000,USD,243000,Early Stage Venture,3,,Startup Weekend,1,,"44,533"
Pre Seed Round - Aknext,https://www.crunchbase.com/funding_round/aknext-pre-seed--85aeaf6b,Aknext,https://www.crunchbase.com/organization/aknext,Pre-Seed,67000,USD,67000,2022-06-14,Seed,186000,USD,186000,Yes,Create Quality Content with Minimal Effort Built-In Generative AI,"Artificial Intelligence (AI), Generative AI",,"Colombo, Western, Sri Lanka, Asia",https://aknext.net/,,243000,USD,243000,Early Stage Venture,3,,Startup School,1,,"45,222"
Convertible Note - The Earth Says,https://www.crunchbase.com/funding_round/aibee-convertible-note--a9030609,The Earth Says,https://www.crunchbase.com/organization/aibee,Convertible Note,80000,USD,80000,2023-05-24,,,,,No,The Earth Says facilitates the interaction between farmers and beekeepers through a platform generating benefits for both parties.,"AgTech, Artificial Intelligence (AI), Farming",,"Santiago, Region Metropolitana, Chile, South America",https://theearthsays.cl/,Less than $1M,420000,USD,420000,Seed,7,500 Startups: Latam,"500 Latin America, 500 Startups: Latam",2,,"45,834"
Grant - Agrobit,https://www.crunchbase.com/funding_round/agrobit-grant--4b54c2c6,Agrobit,https://www.crunchbase.com/organization/agrobit,Grant,20000,EUR,21164,2023-03-15,,,,,No,"Agrobit has developed iAgro, a mobile app to help farmers taking better decisions in agro-inputs management using AI, AR and digital twin.","Agriculture, AgTech, Artificial Intelligence (AI), Computer Vision, SaaS, Software",,"Florence, Toscana, Italy, Europe",https://www.agrobit.ag,,140000,EUR,138002,Seed,2,,Nanabianca,1,,"46,868"
Pre Seed Round - PHYGI,https://www.crunchbase.com/funding_round/phygi-pre-seed--c3a86623,PHYGI,https://www.crunchbase.com/organization/phygi,Pre-Seed,100000,BRL,19284,2022-08-01,Seed,,,,Yes,PHYGI is an AI fashion startup providing virtual try-on for physical and digital stores,"3D Technology, Artificial Intelligence (AI), Augmented Reality, E-Commerce, Fashion, Machine Learning, Retail, Software",,"Rio De Janeiro, Rio de Janeiro, Brazil, South America",https://phygi.shop/,,100000,BRL,19284,Seed,1,VITULO & CO,VITULO & CO,1,1,"47,490"
Pre Seed Round - Liga Software,https://www.crunchbase.com/funding_round/liga-software-pre-seed--b1ef3fcf,Liga Software,https://www.crunchbase.com/organization/liga-software,Pre-Seed,42000,USD,42000,2022-08-11,Seed,80000,USD,80000,Yes,"""Revolutionize your business with Ligasoftware's all-in-one CRM with AI-powered automation for personalized growth.""","Artificial Intelligence (AI), CRM, Machine Learning",,"Boston, Massachusetts, United States, North America",https://ligasoftware.ro/,,132000,USD,132000,Seed,3,Techstars,Techstars,1,,"47,802"
Series A - Agrud Technologies,https://www.crunchbase.com/funding_round/agrud-series-a--495ea0f7,Agrud Technologies,https://www.crunchbase.com/organization/agrud,Series A,28250,USD,28250,2023-01-03,Early Stage Venture,5650000,USD,5650000,Yes,"Marketanalyst, from Agrud, is a WealthTech platform as a service for enhancing Digital Engagement","Analytics, Artificial Intelligence (AI), Financial Services, FinTech, Machine Learning, Market Research",,"Singapore, Central Region, Singapore, Asia",https://www.agrudtech.com/,$1M to $10M,1918250,USD,1918250,Early Stage Venture,5,,"Andrew Ong See Wah, Tham Wai Kit",2,,"47,952"
Pre Seed Round - Deliryum.AI,https://www.crunchbase.com/funding_round/deliryum-ai-pre-seed--3d8a116b,Deliryum.AI,https://www.crunchbase.com/organization/deliryum-ai,Pre-Seed,25000,USD,25000,2023-03-01,Seed,200000,USD,200000,Yes,Deliryum.AI Provides technology for the protection and care of the physical health of workers in high-risk activities.,"Artificial Intelligence (AI), Generative AI, Security",,"Santiago, Region Metropolitana, Chile, South America",http://deliryum.ai/,,25000,USD,25000,Seed,1,Aster,Aster,1,,"48,193"
Pre Seed Round - SpinMining,https://www.crunchbase.com/funding_round/spinmining-pre-seed--3b01fd85,SpinMining,https://www.crunchbase.com/organization/spinmining,Pre-Seed,50000,USD,50000,2022-02-05,Seed,,,,Yes,Saas - Spectral Intelligence Maps,"Artificial Intelligence (AI), Remote Sensing",,"Goiânia, Goias, Brazil, South America",https://spinmining.com/,,200000,USD,200000,Seed,2,ACE Ventures,ACE Ventures,1,,"48,535"
Grant - Colomba Link,https://www.crunchbase.com/funding_round/colomba-link-grant--18eec101,Colomba Link,https://www.crunchbase.com/organization/colomba-link,Grant,70000,EUR,74939,2023-01-01,,,,,No,"Colomba Link revolutionizes the IoT industry with the AI-powered Monidas platform, offering advanced tools for monitoring and data analysis.","Artificial Intelligence (AI), Cloud Data Services, Information Technology, Internet of Things",,"Basel, Basel-Stadt, Switzerland, Europe",https://colomba.link/en/,,302339,USD,302339,Seed,3,,Horizon 2020,1,,"48,812"
Grant - Perciv AI,https://www.crunchbase.com/funding_round/perciv-ai-grant--77620ef8,Perciv AI,https://www.crunchbase.com/organization/perciv-ai,Grant,40000,EUR,42497,2022-12-13,,,,,No,Perciv offers AI based software solutions to unleash the hidden capabilities of radars and enable robust autonomous systems.,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Software",,"Delft, Zuid-Holland, The Netherlands, Europe",https://www.perciv.ai,,570000,EUR,615682,,5,NWO,NWO,1,,"49,532"
Series A - Space Cloud AI,https://www.crunchbase.com/funding_round/spacecloudplay-series-a--1e17c0fa,Space Cloud AI,https://www.crunchbase.com/organization/spacecloudplay,Series A,40000,USD,40000,2023-04-14,Early Stage Venture,,,,Yes,Space Cloud AI is a research laboratory dedicated to harnessing the capabilities of artificial intelligence to develop innovative.,Artificial Intelligence (AI),,"Santa Catarina, Sao Paulo, Brazil, South America",https://spacecloud.gg/,,264971,USD,264971,Early Stage Venture,4,,,,,"49,022"
Pre Seed Round - EnLite Health Solutions,https://www.crunchbase.com/funding_round/enlite-health-solutions-pre-seed--5f5b2b54,EnLite Health Solutions,https://www.crunchbase.com/organization/enlite-health-solutions,Pre-Seed,40000,USD,40000,2023-03-06,Seed,533333,USD,533333,Yes,We are a clinic without walls.,"Addiction Treatment, Big Data, Child Care, Elder Care, Health Care, Home Health Care, Machine Learning, Mental Health",,"Buenos Aires, Distrito Federal, Argentina, South America",https://www.enlite.health,,40000,USD,40000,Seed,2,KOI Ventures,KOI Ventures,1,1,"48,995"
Seed Round - Postmath,https://www.crunchbase.com/funding_round/postmath-seed--6643917a,Postmath,https://www.crunchbase.com/organization/postmath,Seed,39933432,KRW,31099,2023-02-15,Seed,,,,Yes,Postmath offers AI-driven SaaS solutions that automate content generation and streamline mathematical processes for digital transformation.,"Artificial Intelligence (AI), Data Collection and Labeling, EdTech, Education, Internet, Knowledge Management, Software, STEM Education, Training, Tutoring",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://www.postmath.info/,$1M to $10M,1530050729,KRW,1129137,Early Stage Venture,7,ENSL Partners,ENSL Partners,1,,"49,176"
Seed Round - Postmath,https://www.crunchbase.com/funding_round/postmath-seed--1968563c,Postmath,https://www.crunchbase.com/organization/postmath,Seed,60159456,KRW,47561,2023-02-09,Seed,,,,Yes,Postmath offers AI-driven SaaS solutions that automate content generation and streamline mathematical processes for digital transformation.,"Artificial Intelligence (AI), Data Collection and Labeling, EdTech, Education, Internet, Knowledge Management, Software, STEM Education, Training, Tutoring",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://www.postmath.info/,$1M to $10M,1530050729,KRW,1129137,Early Stage Venture,7,ENSL Partners,ENSL Partners,1,,"49,379"
Grant - Karcadan,https://www.crunchbase.com/funding_round/karcadan-grant--34757a2c,Karcadan,https://www.crunchbase.com/organization/karcadan,Grant,20000,CHF,21426,2022-03-22,,,,,No,"Karcadan simplifies investment with an AI-driven platform that enhances decision-making through transparent, detailed startup data.","Artificial Intelligence (AI), Financial Services, FinTech",,"Wilmington, Delaware, United States, North America",https://karcadan.com,,71426,USD,71426,Seed,2,START Global,START Global,1,,"51,960"
Pre Seed Round - branper,https://www.crunchbase.com/funding_round/branper-pre-seed--7135ab55,branper,https://www.crunchbase.com/organization/branper,Pre-Seed,50000,USD,50000,2023-03-20,Seed,,,,Yes,"Social media monitoring: mining and contextualizing interactions, using our dialects models to process sentiments and detect trends.","Artificial Intelligence (AI), Business Intelligence, Consumer Research, Data Visualization, Enterprise Software, Market Research, Natural Language Processing, Predictive Analytics, Software",,"Sousse, Sousse, Tunisia, Africa",https://branper.com,,50000,USD,50000,Seed,1,,Oman Technology Fund,1,,"51,375"
Grant - IndiaSpeaks Research Labs,https://www.crunchbase.com/funding_round/indiaspeaks-research-labs-grant--4ae0ff12,IndiaSpeaks Research Labs,https://www.crunchbase.com/organization/indiaspeaks-research-labs,Grant,2000000,INR,26880,2022-01-03,,,,,No,Empowering individuals and businesses across India with our suite of advanced AI solutions in speech and language technology.,"Artificial Intelligence (AI), Information Services, Information Technology, Software",,"Madurai, Tamil Nadu, India, Asia",https://indiaspeaks.ai/,,24000000,INR,313210,,3,,Startup India Seed Fund SISFS,1,,"51,928"
Grant - Prezerv Technologies,https://www.crunchbase.com/funding_round/prezerv-technologies-grant--da642a86,Prezerv Technologies,https://www.crunchbase.com/organization/prezerv-technologies,Grant,65000,USD,65000,2022-04-01,,,,,No,"Prezerv Technologies is a provider of GPR technologies and services, offering scalable solutions for businesses of all sizes.","Artificial Intelligence (AI), Cloud Management, Mapping Services",,"Boston, Massachusetts, United States, North America",https://www.prezervtech.com/,,70000,USD,70000,,2,,MassVentures,1,,"52,191"
Pre Seed Round - Softiva Creatives,https://www.crunchbase.com/funding_round/softiva-creatives-pvt-ltd-pre-seed--f3a860c5,Softiva Creatives,https://www.crunchbase.com/organization/softiva-creatives-pvt-ltd,Pre-Seed,55000,USD,55000,2022-06-10,Seed,78000,USD,78000,Yes,Our goal is to assist entrepreneurs in bringing their ideas from inception to reality.,"Artificial Intelligence (AI), Blockchain, Information Technology, Open Source",,"Boston, Massachusetts, United States, North America",https://www.softivacreatives.com/,,125000,USD,125000,Seed,2,,Seedstars,1,,"52,279"
Non Equity Assistance - Socialtrait Inc,https://www.crunchbase.com/funding_round/socialtrait-non-equity-assistance--a638a5c5,Socialtrait Inc,https://www.crunchbase.com/organization/socialtrait,Non-equity Assistance,23000,AUD,16940,2022-03-10,,,,,No,"Socialtrait is a developer of AI-powered solutions for predicting, measuring, and amplifying the performance of brand concepts.","Analytics, Artificial Intelligence (AI), Generative AI, Information Technology, Market Research, SaaS",,"San Francisco, California, United States, North America",https://socialtrait.com,,23000,AUD,16940,Seed,2,RMIT Activator,RMIT Activator,1,,"53,078"
Seed Round - NetNada,https://www.crunchbase.com/funding_round/netnada-seed--131cdcd7,NetNada,https://www.crunchbase.com/organization/netnada,Seed,20000,AUD,12798,2022-10-01,Seed,,,,Yes,NetNada uses machine learning and AI to analyze business activity and provide data on carbon emissions.,"Artificial Intelligence (AI), Environmental Consulting, Machine Learning",,"Sydney, New South Wales, Australia, Oceania",https://www.netnada.com.au,Less than $1M,220000,AUD,149356,Seed,3,,UNSW Founders,1,,"52,741"
Pre Seed Round - Dicecamp,https://www.crunchbase.com/funding_round/dicecamp-pre-seed--0fc08c56,Dicecamp,https://www.crunchbase.com/organization/dicecamp,Pre-Seed,75000,USD,75000,2022-02-01,Seed,,,,Yes,Dicecamp is solving the tech talent shortages problem with their AI powered upskilling and recruiting software.,"Artificial Intelligence (AI), Career Planning, Communities, Information Technology, Recruiting, Training",,"Islamabad, Islamabad, Pakistan, Asia",https://dicecamp.com,,75000,USD,75000,Seed,1,Dice Analytics,Dice Analytics,1,,"53,860"
Pre Seed Round - Web Panther,https://www.crunchbase.com/funding_round/web-panther-pre-seed--7aa49524,Web Panther,https://www.crunchbase.com/organization/web-panther,Pre-Seed,46000,USD,46000,2022-05-08,Seed,74000,USD,74000,Yes,AIoT Solutions with the Integrated Platforms,"Artificial Intelligence (AI), Information Technology, Internet of Things",,"Jaffna, Eastern, Sri Lanka, Asia",https://webpanther.net/,,268000,USD,268000,Early Stage Venture,3,,Startup Weekend,1,,"55,522"
Seed Round - GMDH Inc.,https://www.crunchbase.com/funding_round/gmdh-seed--78cdde6c,GMDH Inc.,https://www.crunchbase.com/organization/gmdh,Seed,10000,USD,10000,2022-09-22,Seed,,,,Yes,"GMDH Streamline is an AI-powered, integrated supply chain planning platform for manufacturers, distributors, and retail businesses","Analytics, Machine Learning, Software, Supply Chain Management",,"New York, New York, United States, North America",https://gmdhsoftware.com,,10000,USD,10000,Seed,2,Accelerator Centre,"Accelerator Centre, N49P",2,,"58,100"
Series A - Rhea Space,https://www.crunchbase.com/funding_round/rhea-space-series-a--e8d9c57d,Rhea Space,https://www.crunchbase.com/organization/rhea-space,Series A,20000,USD,20000,2023-03-09,Early Stage Venture,,,,Yes,Rhea Space Activity (RSA) is an astrophysics start-up company in the science and technology industry.,"Aerospace, Artificial Intelligence (AI), Satellite Communication",,"Washington, District of Columbia, United States, North America",https://www.rheaspaceactivity.com,Less than $1M,1020000,USD,1020000,Early Stage Venture,5,,New Mexico Angels,1,,"59,295"
Grant - Behaivior,https://www.crunchbase.com/funding_round/behaivior-grant--b9aab227,Behaivior,https://www.crunchbase.com/organization/behaivior,Grant,55000,USD,55000,2023-04-01,,,,,No,"Behaivior is a digital health company democratizing mental health recovery and wellness using AI, behavioral health tech, and wearables.","Artificial Intelligence (AI), B2B, Health Care, Machine Learning, Mental Health, SaaS, Software, Wearables","Middle Eastern / North African Founded, Women Founded, Women Led","Pittsburgh, Pennsylvania, United States, North America",http://www.behaivior.com/,Less than $1M,2178007,USD,2178007,Seed,11,,National Institutes of Health,1,,"60,194"
Non Equity Assistance - Mely.ai,https://www.crunchbase.com/funding_round/mely-ai-non-equity-assistance--5a022181,Mely.ai,https://www.crunchbase.com/organization/mely-ai,Non-equity Assistance,35000,CAD,27689,2022-01-01,,,,,No,Accelerating Supply Chain Digitalization | Automate Document Extraction and Data Entry with Artificial Intelligence,"Artificial Intelligence (AI), Computer, Information Technology, Logistics, Machine Learning, Predictive Analytics, Software, Supply Chain Management",,"Montreal, Quebec, Canada, North America",http://www.mely.ai,Less than $1M,35000,CAD,27689,Seed,2,Centech,"Centech, Flots",2,,"60,368"
Equity Crowdfunding - Verv,https://www.crunchbase.com/funding_round/vevr-equity-crowdfunding--e7a7971e,Verv,https://www.crunchbase.com/organization/vevr,Equity Crowdfunding,53851,GBP,66218,2023-03-27,,,,,Yes,"High definition fault detection technology for the next generation of smarter, longer lasting and more sustainable appliances","Analytics, Artificial Intelligence (AI), Big Data, Electronics, Internet of Things, Machine Learning, Predictive Analytics, Smart Home, Software",,"London, England, United Kingdom, Europe",https://verv.energy/,$1M to $10M,16451688,USD,16451688,,12,,Crowdcube,1,,"60,484"
Seed Round - AI.xyz,https://www.crunchbase.com/funding_round/ai-xyz-seed--04136f30,AI.xyz,https://www.crunchbase.com/organization/ai-xyz,Seed,50000,USD,50000,2023-01-30,Seed,,,,Yes,Your own AI - Coming early 2023!,Artificial Intelligence (AI),,,https://ai.xyz,,50000,USD,50000,Seed,1,,FundNV,1,,"60,675"
Angel Round - KHABIRY,https://www.crunchbase.com/funding_round/khabiry-angel--984655e0,KHABIRY,https://www.crunchbase.com/organization/khabiry,Angel,10000,USD,10000,2022-12-05,Seed,,,,Yes,KHABIRY platform provides consultations with top experts online through video meetings and artificial intelligence technology.,"Artificial Intelligence (AI), Consulting",,"Casablanca, Grand Casablanca, Morocco, Africa",https://khabiry.com,,10000,USD,10000,Seed,1,,,,,"62,808"
Pre Seed Round - AVertto,https://www.crunchbase.com/funding_round/avertto-pre-seed--39f7b0c7,AVertto,https://www.crunchbase.com/organization/avertto,Pre-Seed,75000,USD,75000,2022-07-01,Seed,,,,Yes,"AVerto is a medical device manufacturer that monitors, detects, and provides timely alerts regarding blood flow, and physiological changes.","Artificial Intelligence (AI), Health Care, Medical Device",,"Adderet, Yerushalayim, Israel, Asia",https://avertto.com/,,75000,USD,75000,Seed,1,European Innovation Council,European Innovation Council,1,,"63,010"
Venture Round - MaetaData,https://www.crunchbase.com/funding_round/farmlogix-series-unknown--116dbc60,MaetaData,https://www.crunchbase.com/organization/farmlogix,Venture - Series Unknown,5000,USD,5000,2023-01-01,,,,,Yes,MaetaData is AI-driven technology that transforms complex foodservice industry data into powerful tools.,"Artificial Intelligence (AI), Information Technology, Logistics, Software, Supply Chain Management","Women Founded, Women Led","Chicago, Illinois, United States, North America",https://maetadata.com,$1M to $10M,5000,USD,5000,,1,VentureWell,VentureWell,1,,"63,134"
