Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Verihubs,https://www.crunchbase.com/funding_round/verihubs-seed--7a25a69a,Verihubs,https://www.crunchbase.com/organization/verihubs,Seed,2800000,USD,2800000,2021-08-07,Seed,,,,Yes,Verihubs builds a digital infrastructure and provides a range of AI-based services for financial services enterprises.,"Artificial Intelligence (AI), Computer Vision, Developer APIs, Developer Platform, Financial Services, FinTech, Machine Learning, Software",,"Jakarta, Jakarta Raya, Indonesia, Asia",https://verihubs.com,$1M to $10M,2800000,USD,2800000,Seed,3,Insignia Ventures Partners,"Amand Ventures, Budi Handoko, Central Capital Ventura, Chinmay Chauhan, Insignia Ventures Partners, Jefriyanto Guang, MAGIC Fund, Pramodh Rai, Ricky Winata, Rohit Mulani, Y Combinator",11,,"69,139"
Seed Round - Hiration,https://www.crunchbase.com/funding_round/hiration-seed--16f38392,Hiration,https://www.crunchbase.com/organization/hiration,Seed,2900000,USD,2900000,2021-08-18,Seed,,,,Yes,Hiration is an AI-powered recruitment marketplace helping job seekers in each step of their job search process.,"Artificial Intelligence (AI), Career Planning, Human Resources, Marketplace, Recruiting",,"Palo Alto, California, United States, North America",https://www.hiration.com,$1M to $10M,2900000,USD,2900000,Seed,1,"Prime Venture Partners, Venture Highway, Y Combinator","Amit Ranjan, Prime Venture Partners, Venture Highway, Y Combinator",4,2,"69,353"
Seed Round - Twin,https://www.crunchbase.com/funding_round/twin-5b92-seed--811d0fcd,Twin,https://www.crunchbase.com/organization/twin-5b92,Seed,120000000,RUB,1612862,2021-07-12,Seed,,,,Yes,Twin is an omni-channel platform that commits to the ethical development of conversational artificial intelligence voicebots and chatbots.,"Artificial Intelligence (AI), Chatbot",,"Middletown, Delaware, United States, North America",https://twin24.ai/en/,,120000000,RUB,1612862,Seed,1,Voxys,Voxys,1,,"70,690"
Seed Round - GetWhy A/S,https://www.crunchbase.com/funding_round/getwhy-seed--b9175b3f,GetWhy A/S,https://www.crunchbase.com/organization/getwhy,Seed,11000000,DKK,1714862,2021-10-01,Seed,,,,Yes,GetWhy is a consumer research technology company delivering human insight to BtC enterprises via its video-based platform & proprietary AI.,"Artificial Intelligence (AI), Consumer Research, Market Research",,"Copenhagen, Hovedstaden, Denmark, Europe",https://getwhy.io,,53876043,USD,53876043,Early Stage Venture,7,,,,,"70,981"
Seed Round - SATIS.AI,https://www.crunchbase.com/funding_round/satis-ai-seed--62dd1e71,SATIS.AI,https://www.crunchbase.com/organization/satis-ai,Seed,2600000,USD,2600000,2021-09-02,Seed,,,,Yes,"Food that makes sense | Delicious, Nutritious and affordable, while green and fair","Artificial Intelligence (AI), B2B, Computer Vision, Food and Beverage, Food Delivery, Machine Learning, Restaurants, Software",,"London, England, United Kingdom, Europe",https://www.satis.ai,$1M to $10M,2600000,USD,2600000,Seed,2,,Cur8 Capital,1,,"71,779"
Pre Seed Round - Spade,https://www.crunchbase.com/funding_round/spade-pre-seed--7455e41c,Spade,https://www.crunchbase.com/organization/spade,Pre-Seed,1125000,USD,1125000,2021-12-23,Seed,,,,Yes,Spade provides a financial data enrichment API to analyse and secure customers transaction data.,"Artificial Intelligence (AI), Developer APIs, FinTech, Machine Learning",Women Founded,"New York, New York, United States, North America",https://www.spade.com,,16125000,USD,16125000,Early Stage Venture,3,Gradient Ventures,"Everywhere Ventures (The Fund), Gradient Ventures, Y Combinator",3,2,"71,059"
Seed Round - SHO.ai,https://www.crunchbase.com/funding_round/sho-ai-seed--25ec0c39,SHO.ai,https://www.crunchbase.com/organization/sho-ai,Seed,1100000,USD,1100000,2021-08-18,Seed,,,,Yes,SHO.AI is the world's most innovative brand management platform.,"Artificial Intelligence (AI), Brand Marketing, Marketing Automation, Software",,"Cape Girardeau, Missouri, United States, North America",https://sho.ai/,$1M to $10M,1100000,USD,1100000,Seed,1,Valor Ventures,Valor Ventures,1,1,"72,349"
Seed Round - Explurger,https://www.crunchbase.com/funding_round/explurger-seed--a5dbd8c3,Explurger,https://www.crunchbase.com/organization/explurger,Seed,1000000,USD,1000000,2021-11-26,Seed,,,,Yes,Explurger: Get Out Get Social,"Artificial Intelligence (AI), Internet, Media and Entertainment, Social Media",,"Delhi, Delhi, India, Asia",https://www.explurger.com/,$1M to $10M,5493145,USD,5493145,Early Stage Venture,2,Ruchirans Jaipuria,"LetsVenture, Lovkesh Arora, Piyush Jain, Ruchirans Jaipuria",4,,"73,604"
Series A - Synchrono Group,https://www.crunchbase.com/funding_round/synchrono-group-series-a--73c9bca3,Synchrono Group,https://www.crunchbase.com/organization/synchrono-group,Series A,3179953,USD,3179953,2021-07-28,Early Stage Venture,,,,Yes,"Synchrono Group is a state-of-the-art, digital underwriting and professional services.","Artificial Intelligence (AI), Financial Services, FinTech, Insurance",,"Raleigh, North Carolina, United States, North America",https://synchronosure.com/,$1M to $10M,15783363,USD,15783363,,4,,,,,"75,381"
Pre Seed Round - Pipedream Labs,https://www.crunchbase.com/funding_round/pipedream-labs-pre-seed--115d1c66,Pipedream Labs,https://www.crunchbase.com/organization/pipedream-labs,Pre-Seed,1600000,USD,1600000,2021-10-25,Seed,,,,Yes,Pipedream Labs is a hyper logistics company that provides underground tunnel and tube works.,"Artificial Intelligence (AI), Delivery, Logistics, Robotics",,"Austin, Texas, United States, North America",https://pipedreamlabs.co,$1M to $10M,24147169,USD,24147169,,6,,"Asymmetry Ventures, Spacecadet Ventures",2,1,"75,724"
Seed Round - Dashlabs.ai,https://www.crunchbase.com/funding_round/dashlabs-ai-seed--a70421b3,Dashlabs.ai,https://www.crunchbase.com/organization/dashlabs-ai,Seed,65000000,PHP,1296099,2021-11-15,Seed,,,,Yes,Dashlabs.ai accelerates access to healthcare by providing DIY lab software that automates tests and simplifies lab management processes.,"Artificial Intelligence (AI), Health Care, Software",,"Palo Alto, California, United States, North America",https://dashlabs.ai,$1M to $10M,65000000,PHP,1296099,Seed,2,,"ADB Ventures, Good News Ventures, Immeasurable, JG Summit Holdings",4,,"73,956"
Seed Round - Energy Robotics,https://www.crunchbase.com/funding_round/energy-robotics-seed--33788522,Energy Robotics,https://www.crunchbase.com/organization/energy-robotics,Seed,2000000,EUR,2441731,2021-01-12,Seed,,,,Yes,Energy Robotics is a developer of software solutions for mobile inspection robots.,"Artificial Intelligence (AI), Robotics, Software",,"Darmstadt, Hessen, Germany, Europe",https://www.energy-robotics.com/,$1M to $10M,4500000,EUR,4919697,Seed,2,Earlybird Venture Capital,"Andrej Henkler, Earlybird Venture Capital, Gerhard Roiss, Leblon Capital, Martin Klässner, Paul Achleitner",6,1,"74,944"
Seed Round - Massive,https://www.crunchbase.com/funding_round/hoodle-seed--7dee6ee4,Massive,https://www.crunchbase.com/organization/hoodle,Seed,2300000,USD,2300000,2021-01-01,Seed,,,,Yes,Massive finds & automatically applies you to the world's coolest jobs.,"Artificial Intelligence (AI), Consumer, Consumer Software, Generative AI, Software",,"New York, New York, United States, North America",https://usemassive.com,,2300000,USD,2300000,Seed,1,,GSR Ventures,1,,"76,641"
Seed Round - Single Technologies,https://www.crunchbase.com/funding_round/single-technologies-seed--380eb215,Single Technologies,https://www.crunchbase.com/organization/single-technologies,Seed,1250000,USD,1250000,2021-09-01,Seed,,,,Yes,SINGLE TECHNOLOGIES develops a new type of (3-D) DNA sequencing system to improve Life.,"Big Data, Biotechnology, Genetics, Health Care, Health Diagnostics, Machine Learning, Medical Device",,"Stockholm, Stockholms Lan, Sweden, Europe",http://www.singletechnologies.com/,$1M to $10M,14085000,USD,14085000,Seed,7,,,,,"76,196"
Seed Round - SpeedSize,https://www.crunchbase.com/funding_round/speedsize-seed--392b0c17,SpeedSize,https://www.crunchbase.com/organization/speedsize,Seed,1500000,USD,1500000,2021-09-01,Seed,,,,Yes,AI-powered SaaS for Media Optimization for Websites,"Artificial Intelligence (AI), Content Delivery Network, Digital Media, E-Commerce, E-Commerce Platforms, Image Recognition, Internet, SaaS",,"Netanya, HaMerkaz, Israel, Asia",http://speedsize.com/,$1M to $10M,4600000,USD,4600000,Seed,7,Almaz Capital,"Almaz Capital, Silicon Valley Syndicate Club",2,,"77,495"
Seed Round - Mantis-AI,https://www.crunchbase.com/funding_round/mantis-ai-seed--7c11e68e,Mantis-AI,https://www.crunchbase.com/organization/mantis-ai,Seed,1400000,USD,1400000,2021-08-01,Seed,,,,Yes,Mantis-AI is the pioneer AI media-tech business transforming raw footage and chaotic data into a masterpiece of organized video snippets.,"Analytics, Artificial Intelligence (AI), Gaming, Machine Learning, Sports, Video, Video Streaming",,"London, England, United Kingdom, Europe",https://mantis-ai.com,,1900000,USD,1900000,Seed,3,,,,,"78,123"
Seed Round - Lang.ai,https://www.crunchbase.com/funding_round/lang-ai-seed--504f5cb8,Lang.ai,https://www.crunchbase.com/organization/lang-ai,Seed,2000000,USD,2000000,2021-02-10,Seed,,,,Yes,Lang.ai is a language understanding platform that automates tagging and repetitive actions for every support conversation.,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing",,"Madrid, Madrid, Spain, Europe",http://www.lang.ai,$1M to $10M,12500000,USD,12500000,Early Stage Venture,3,Village Global,"2 | Twelve, Alumni Ventures, Forum Ventures, GTMfund, Honeystone Ventures, Lorimer Ventures, Oceans, Village Global",8,,"78,999"
Pre Seed Round - Qurable,https://www.crunchbase.com/funding_round/qurable-pre-seed--7e534b34,Qurable,https://www.crunchbase.com/organization/qurable,Pre-Seed,1000000,USD,1000000,2021-12-01,Seed,,,,Yes,"Future of Loyalty Programs, all-in-one loyalty platform","Artificial Intelligence (AI), Blockchain, Consumer Software, Credit Cards, Cryptocurrency, FinTech, Internet, Loyalty Programs",Women Founded,"Miami, Florida, United States, North America",https://www.qurable.co,,1165000,USD,1165000,Seed,2,,"99 Startups, Accel, Investo, Latitud, Newtopia VC, Polígono Capital",6,,"79,589"
Series A - Kedasc,https://www.crunchbase.com/funding_round/kedasc-563e-series-a--8acded8e,Kedasc,https://www.crunchbase.com/organization/kedasc-563e,Series A,1000000,USD,1000000,2021-08-17,Early Stage Venture,,,,Yes,"Kedasc: Innovating the Artificial Intelligence Market, capable of generating Images, Presentations and Texts",Artificial Intelligence (AI),,"São Paulo, Sao Paulo, Brazil, South America",https://kedasc.tech,,2500000,USD,2500000,Early Stage Venture,2,,,,,"81,999"
Angel Round - MESA NOVA,https://www.crunchbase.com/funding_round/mesa-nova-angel--067ff193,MESA NOVA,https://www.crunchbase.com/organization/mesa-nova,Angel,1000000,USD,1000000,2021-05-01,Seed,10000000,USD,10000000,Yes,MESA NOVA is a technology business that wants to connect every person to the rest of the globe.,"Artificial Intelligence (AI), Information Technology, Software",,"Grand Cayman, Midland, Cayman Islands, North America",https://www.mesa-nova.com/,,6000000,USD,6000000,Early Stage Venture,2,OTT Financial Group,"New York University, OTT Financial Group",2,,"82,939"
Convertible Note - Augmented Pixels,https://www.crunchbase.com/funding_round/augmented-pixels-co-convertible-note--2466aba1,Augmented Pixels,https://www.crunchbase.com/organization/augmented-pixels-co,Convertible Note,2000000,USD,2000000,2021-02-02,,,,,No,Augmented Pixels - a leader in precise 3D geolocation and 3D maps crowdsourcing technologies,"3D Technology, Artificial Intelligence (AI), Developer Platform, Geospatial, Indoor Positioning, Location Based Services, Mapping Services, Navigation, Real Time, Virtual Reality",,"Palo Alto, California, United States, North America",http://augmentedpixels.com,Less than $1M,6100000,USD,6100000,M&A,10,,"ICU Ventures, VentureBot",2,,"83,415"
Series E - Shiprocket,https://www.crunchbase.com/funding_round/shiprocket-series-e--5aa7697f,Shiprocket,https://www.crunchbase.com/organization/shiprocket,Series E,1400000,USD,1400000,2021-02-02,Late Stage Venture,,,,Yes,Shiprocket is an e-commerce shipping platform that enables cost-effective shipping for direct-to-consumer retailers.,"Artificial Intelligence (AI), E-Commerce, Logistics, Shipping, Supply Chain Management",,"New Delhi, Delhi, India, Asia",https://www.shiprocket.in,$50M to $100M,399092833,USD,399092833,Late Stage Venture,12,,"Lightrock, Temasek Holdings",2,,"85,342"
Seed Round - Quarter4,https://www.crunchbase.com/funding_round/quarter4-seed--baaac18a,Quarter4,https://www.crunchbase.com/organization/quarter4,Seed,1600000,USD,1600000,2021-06-22,Seed,,,,Yes,"An AI company that generates over 2M sporting predictions daily. Key B2B customers are Media, Leagues, SportsBooks and Daily Fantasy","Artificial Intelligence (AI), Gambling, Machine Learning, Software, Sports",,"Guelph, Ontario, Canada, North America",https://quarter4.io,$1M to $10M,1750000,USD,1750000,Seed,2,Cardinal Sports Capital,Cardinal Sports Capital,1,1,"85,604"
Pre Seed Round - Ditch Labs,https://www.crunchbase.com/funding_round/ditch-labs-pre-seed--df718918,Ditch Labs,https://www.crunchbase.com/organization/ditch-labs,Pre-Seed,1300000,USD,1300000,2021-05-01,Seed,,,,Yes,Digital Health & Devices,"Addiction Treatment, Artificial Intelligence (AI), Health Care, Medical Device, Pharmaceutical",,"Montréal, Quebec, Canada, North America",https://www.ditchlabs.com,$1M to $10M,4324574,USD,4324574,Seed,6,,"Amplify Capital, Anges Quebec, Boreal Ventures, Cherif Habib, Desjardins Financial Security Investments, Formentera Capital, Simon De Baene, Symphony Care Network",8,1,"85,633"
Post-IPO Equity - Video River Networks,https://www.crunchbase.com/funding_round/video-river-networks-post-ipo-equity--6cbecf5c,Video River Networks,https://www.crunchbase.com/organization/video-river-networks,Post-IPO Equity,2000000,USD,2000000,2021-06-29,,,,,Yes,"Video River Networks specializes in electric vehicles, AI, machine learning, robotics and support services.","Artificial Intelligence (AI), Electric Vehicle, Machine Learning",,"Torrance, California, United States, North America",https://videorivernetworks.net/,$1M to $10M,2000000,USD,2000000,,1,,TRITON FUNDS LLC,1,,"83,851"
Seed Round - Catalyze AI,https://www.crunchbase.com/funding_round/catalyze-ai-seed--170b6a76,Catalyze AI,https://www.crunchbase.com/organization/catalyze-ai,Seed,2000000,USD,2000000,2021-10-01,Seed,,,,Yes,Catalyze AI develops an AI-powered lead generation platform for the financial services industry.,"Artificial Intelligence (AI), FinTech, Information Technology, Lead Generation, Machine Learning, Software",,"Los Angeles, California, United States, North America",https://www.catalyzeai.com,,2000000,USD,2000000,Seed,1,,,,,"84,277"
Pre Seed Round - Labplus,https://www.crunchbase.com/funding_round/labplus-d7e1-pre-seed--becb7c92,Labplus,https://www.crunchbase.com/organization/labplus-d7e1,Pre-Seed,7000000,PLN,1713356,2021-12-01,Seed,,,,Yes,"Labplus is a medtech startup that developed the world's first clinically proven, medical-grade software that interprets lab test results.","Artificial Intelligence (AI), Health Care, Health Diagnostics, Medical Device, Personal Health, Web Apps",,"Wroclaw, Dolnoslaskie, Poland, Europe",https://labplus.ai,$1M to $10M,12000000,PLN,2962027,Seed,2,LT Capital,"LT Capital, Movens Capital",2,1,"83,862"
Pre Seed Round - ProvenAir Technologies,https://www.crunchbase.com/funding_round/provenair-technologies-pre-seed--cfb79f2a,ProvenAir Technologies,https://www.crunchbase.com/organization/provenair-technologies,Pre-Seed,1000000,USD,1000000,2021-07-01,Seed,,,,Yes,ProvenAir Technologies is a provider of AI and cloud-based maintenance solutions for aerospace assets.,"Aerospace, Artificial Intelligence (AI), Information Technology",Women Founded,"Chicago, Illinois, United States, North America",https://www.provenair.com/,,1000000,USD,1000000,Seed,1,,,,,"83,949"
Seed Round - Guardiant Health,https://www.crunchbase.com/funding_round/guardiant-health-seed--6b220f1d,Guardiant Health,https://www.crunchbase.com/organization/guardiant-health,Seed,1000000,USD,1000000,2021-07-01,Seed,,,,Yes,Guardiant Health provides primary care through personalized virtual healthcare programs.,"Addiction Treatment, Health Care, Medical, Mental Health, Predictive Analytics, Primary and Urgent Care",Indigenous Founded,"Camarillo, California, United States, North America",https://www.guardianthealth.com,$1M to $10M,1000000,USD,1000000,Seed,1,,,,,"84,543"
Seed Round - Aivero,https://www.crunchbase.com/funding_round/aivero-seed--4fd77b93,Aivero,https://www.crunchbase.com/organization/aivero,Seed,1800000,USD,1800000,2021-12-06,Seed,,,,Yes,Advancing Biomedical Research with Visual AI,"3D Technology, Artificial Intelligence (AI), Computer Vision, Machine Learning, Software, Video Streaming",,"Stavanger, Rogaland, Norway, Europe",https://www.aivero.com,$1M to $10M,3483000,USD,3483000,Seed,7,,"Farvatn Venture, Stratel, Valinor AS",3,,"86,350"
Seed Round - Parrot,https://www.crunchbase.com/funding_round/parrot-tech-seed--92dcb33c,Parrot,https://www.crunchbase.com/organization/parrot-tech,Seed,3100000,USD,3100000,2021-12-15,Seed,,,,Yes,Parrot is an AI-first technology company empowering attorneys to get more from depositions.,"Artificial Intelligence (AI), InsurTech, Legal Tech, Machine Learning, Software",,"New York, New York, United States, North America",https://www.parrot.us/,$10M to $50M,14250000,USD,14250000,Early Stage Venture,3,,"Ben Braverman, David Bonderman, David Helgason, Ryan Petersen",4,,"86,147"
Pre Seed Round - Wellthi,https://www.crunchbase.com/funding_round/wellthi-pre-seed--954235ee,Wellthi,https://www.crunchbase.com/organization/wellthi,Pre-Seed,1701850,USD,1701850,2021-01-10,Seed,,,,Yes,Wellthi offers a B2B embedded virtual branch that lives inside mobile banking apps.,"Banking, Digital Marketing, Financial Services, FinTech, Generative AI, Mobile Payments, Wealth Management","Black Led, Women Founded, Women Led","Arlington, Virginia, United States, North America",https://wellthiapp.com,$1M to $10M,4946850,USD,4946850,Seed,5,,,,,"85,835"
Angel Round - CloudNuro.ai,https://www.crunchbase.com/funding_round/cloudnuro-angel--1b53ab0b,CloudNuro.ai,https://www.crunchbase.com/organization/cloudnuro,Angel,1300000,USD,1300000,2021-11-06,Seed,,,,Yes,CloudNuro.ai is an intelligent SaaS governance platform for the enterprise with unique capabilities of reducing Cloud/SaaS spending by 20%.,"Artificial Intelligence (AI), B2B, Information Technology, SaaS, Software",,"Chicago, Illinois, United States, North America",https://www.cloudnuro.ai/,$1M to $10M,1300000,USD,1300000,Seed,1,,"Gurvendra Suri, LAUNCH",2,1,"86,166"
Seed Round - FuseBase (formerly Nimbus),https://www.crunchbase.com/funding_round/nimbus-web-inc-seed--98e7bd0f,FuseBase (formerly Nimbus),https://www.crunchbase.com/organization/nimbus-web-inc,Seed,1000000,USD,1000000,2021-10-06,Seed,,,,Yes,AI copilots for Professional Services to streamline operations,"Artificial Intelligence (AI), B2B, Collaboration, Data Collection and Labeling, Digital Media, Document Management, Generative AI, Information Technology, Project Management, Software",,"Cleveland, Ohio, United States, North America",https://nimbusweb.me/,$1M to $10M,1000000,USD,1000000,Seed,1,,"BergTop VC, Hive Hatch",2,,"87,686"
Seed Round - Radarr,https://www.crunchbase.com/funding_round/circus-social-seed--cfecafb8,Radarr,https://www.crunchbase.com/organization/circus-social,Seed,1000000,USD,1000000,2021-04-02,Seed,,,,Yes,Radarr platform uses AI to convert billions of social and digital conversations into actionable insights for brands in real time.,"Advertising, Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, Marketing, Social Media, Social Media Management, Software",,"Singapore, Central Region, Singapore, Asia",https://www.radarr.com,$1M to $10M,1000000,USD,1000000,M&A,2,Inflection Point Ventures,"Ganesh Mohan, Inflection Point Ventures, Royston Tay, Samit Shetty, Saurabh Gupta, Srinivasan Venkita Padmanabhan, Yang Bin Kwok",7,1,"88,777"
Seed Round - InSync,https://www.crunchbase.com/funding_round/insync-c17a-seed--0f6fbb4a,InSync,https://www.crunchbase.com/organization/insync-c17a,Seed,1500000,USD,1500000,2021-01-18,Seed,,,,Yes,InSync provides automation solutions with conversational AI for online lending and retail e-commerce companies.,"Artificial Intelligence (AI), Information Services, Machine Learning, Software",,"San Jose, California, United States, North America",https://www.insyncai.com/,$1M to $10M,2400000,USD,2400000,Seed,3,"BAM Ventures, Watertower Ventures","Arka Venture Labs, BAM Ventures, Foothill Ventures, Watertower Ventures",4,,"87,804"
Seed Round - Goodmeetings,https://www.crunchbase.com/funding_round/goodmeetings-seed--0538b9b6,Goodmeetings,https://www.crunchbase.com/organization/goodmeetings,Seed,120000000,INR,1616335,2021-08-06,Seed,,,,Yes,Goodmeetings operates as an online video and AI enabled platform.,Artificial Intelligence (AI),,"Bengaluru, Karnataka, India, Asia",https://goodmeetings.ai,,120000000,INR,1616335,Seed,4,Chiratae Ventures,"100X.VC, Adept Ventures, Atrium Angels, Carya Venture Partners, Chiratae Ventures, First Check Ventures, FortyTwo VC, Krishna Kumar, Kunal Shah, Manish Maheshwari, Piyush Shah, Raghunandan G, Sandeep Daga, Sujeet Kumar, Vijay Shekhar Sharma",15,1,"89,665"
Seed Round - coupond co,https://www.crunchbase.com/funding_round/coupond-co-seed--cec87c82,coupond co,https://www.crunchbase.com/organization/coupond-co,Seed,2500000,USD,2500000,2021-12-31,Seed,,,,Yes,World's first universal coupon system – driving smarter promotions through AI,"Artificial Intelligence (AI), Coupons, SaaS","South Asian Founded, South Asian Led, Women Founded, Women Led","New York, New York, United States, North America",https://coupond.co,,2500000,USD,2500000,Seed,1,The London Fund,The London Fund,1,,"88,495"
Seed Round - Kooling,https://www.crunchbase.com/funding_round/kooling-seed--7abc3fb2,Kooling,https://www.crunchbase.com/organization/kooling,Seed,1900000,USD,1900000,2021-11-04,Seed,,,,Yes,Kooling builds technology that empowers Enterprises decarbonise their business and deliver environmental leadership.,"Analytics, Artificial Intelligence (AI), Big Data, CleanTech, Machine Learning",,"London, England, United Kingdom, Europe",https://kooling.io,$1M to $10M,2607234,USD,2607234,Seed,3,,,,,"88,744"
Convertible Note - Hyperspec-ai,https://www.crunchbase.com/funding_round/hyperspec-ai-convertible-note--841f97b9,Hyperspec-ai,https://www.crunchbase.com/organization/hyperspec-ai,Convertible Note,1000000,USD,1000000,2021-05-24,,10000000,USD,10000000,No,"We are expand navigable roadways for autonomous vehicles from 3% to 95%, today, by equipping each car with our onboard vision hardware.","Artificial Intelligence (AI), Automotive","South Asian Founded, Women Founded","San Francisco, California, United States, North America",https://hyperspec.ai,$1M to $10M,1880000,USD,1880000,Seed,5,StratMinds,"Katalyst Ventures, StratMinds, TBD Angels, Techstars Ventures",4,3,"88,948"
Seed Round - AIfluence,https://www.crunchbase.com/funding_round/aifluence-seed--65228bc7,AIfluence,https://www.crunchbase.com/organization/aifluence,Seed,1350000,USD,1350000,2021-07-15,Seed,,,,Yes,AI-Driven Influencer Marketing Platform,"Advertising, Advertising Platforms, Artificial Intelligence (AI), Social Media Advertising",,"Newark, Delaware, United States, North America",http://www.ai-fluence.com/,$1M to $10M,1570000,USD,1570000,Seed,4,EQ2 Ventures,"Antler, ArabyAds, EQ2 Ventures, Oui Capital",4,1,"89,335"
Venture Round - Medita,https://www.crunchbase.com/funding_round/medita-series-unknown--e68bef14,Medita,https://www.crunchbase.com/organization/medita,Venture - Series Unknown,120000000,JPY,1158760,2021-01-20,,,,,Yes,"Medita is a technology company that provides medical equipment, health consulting, and welfare services.","Beauty, Business Intelligence, Health Care, Intelligent Systems, Medical, Medical Device, Nursing and Residential Care, Technical Support",,"Tokyo, Tokyo, Japan, Asia",https://www.medita.inc/,$1M to $10M,120000000,JPY,1158760,,2,,"Beyond Next Ventures, Velocity",2,,"89,351"
Seed Round - Writesonic,https://www.crunchbase.com/funding_round/writesonic-seed--de114a17,Writesonic,https://www.crunchbase.com/organization/writesonic,Seed,2500000,USD,2500000,2021-09-30,Seed,,,,Yes,"Writesonic is a leading generative AI platform with over 5 million users, revolutionizing content creation and communication.","Advertising, Artificial Intelligence (AI), Content Marketing, E-Commerce, Generative AI, Marketing Automation, Real Estate, Retail, Social Media",,"San Francisco, California, United States, North America",https://writesonic.com,$1M to $10M,2625000,USD,2625000,Seed,2,HOF Capital,"Amino Capital, Atlas Pacific Capital, BluePointe Ventures, Broom Ventures, HOF Capital, Rebel Fund, Soma Capital, XRM Media",8,3,"90,608"
Seed Round - Storepath,https://www.crunchbase.com/funding_round/storepath-seed--9f8f0970,Storepath,https://www.crunchbase.com/organization/storepath,Seed,3200000,USD,3200000,2021-01-27,Seed,,,,Yes,Storepath is an AI-driven platform that enables e-commerce businesses growths.,"Artificial Intelligence (AI), E-Commerce, E-Commerce Platforms, Machine Learning, Marketplace, SaaS, Software","Women Founded, Women Led","Menlo Park, California, United States, North America",https://www.storepath.ai/,Less than $1M,6400000,USD,6400000,Seed,2,Neo,"Act One Ventures, Fika Ventures, Neo",3,1,"90,244"
Seed Round - Blueprintee,https://www.crunchbase.com/funding_round/blueprintee-seed--5aa8f381,Blueprintee,https://www.crunchbase.com/organization/blueprintee,Seed,1800000,USD,1800000,2021-09-12,Seed,,,,Yes,Blueprintee is providing to be the best Instagram growth service to boost and promote your Instagram account drastically,"Artificial Intelligence (AI), Digital Marketing, Software",Women Founded,"San Francisco, California, United States, North America",https://blueprintee.com,,2800000,USD,2800000,Seed,3,,,,,"89,885"
Seed Round - Soter Analytics,https://www.crunchbase.com/funding_round/soter-analytics-seed--9cbe1a12,Soter Analytics,https://www.crunchbase.com/organization/soter-analytics,Seed,3200000,USD,3200000,2021-08-04,Seed,,,,Yes,"The world's most advanced workplace ergonomic injury prevention platform using AI, proprietary deep tech, with a SaaS business model","Artificial Intelligence (AI), Enterprise Software, Internet of Things, Machine Learning, Risk Management, SaaS, Wearables",,"London, England, United Kingdom, Europe",http://www.soteranalytics.com,$1M to $10M,16970555,USD,16970555,Early Stage Venture,5,,,,,"90,617"
Grant - GenomeKey,https://www.crunchbase.com/funding_round/genomekey-grant--da0f4744,GenomeKey,https://www.crunchbase.com/organization/genomekey,Grant,3000000,USD,3000000,2021-04-27,,,,,No,"GenomeKey is an award-winning, early-phase company that is exploiting innovative genomic technology.","Artificial Intelligence (AI), Bioinformatics, Biotechnology, Health Care, Machine Learning",,"Bristol, Bristol, City of, United Kingdom, Europe",https://genomekey.com/,$1M to $10M,3000000,USD,3000000,,1,CARB-X,CARB-X,1,1,"90,394"
Seed Round - Product Science,https://www.crunchbase.com/funding_round/product-science-seed--5fe7d19b,Product Science,https://www.crunchbase.com/organization/product-science,Seed,1000000,USD,1000000,2021-07-01,Seed,,,,Yes,Product Science is a performance management platform that helps improve mobile performance of apps.,"Analytics, Artificial Intelligence (AI), Big Data, Mobile Apps, Software",Women Founded,"Los Angeles, California, United States, North America",https://productscience.ai,$1M to $10M,39000000,USD,39000000,Seed,3,,Davidovs Venture Collective,1,,"90,614"
"Seed Round - Moonbeam, Inc.",https://www.crunchbase.com/funding_round/moonbeam-inc-47dd-seed--24086cf7,"Moonbeam, Inc.",https://www.crunchbase.com/organization/moonbeam-inc-47dd,Seed,1000000,USD,1000000,2021-01-06,Seed,,,,Yes,Virtual reality based collaboration platform for the enterprise,"Artificial Intelligence (AI), Information Technology, Software, Video Conferencing, Virtual Reality",,"Seattle, Washington, United States, North America",https://www.moonbeam.ai/envision,,1200000,USD,1200000,Seed,2,,,,,"90,675"
Series A - Polar Analytics,https://www.crunchbase.com/funding_round/polar-analytics-series-a--7a7d21e3,Polar Analytics,https://www.crunchbase.com/organization/polar-analytics,Series A,1000000,USD,1000000,2021-01-25,Early Stage Venture,,,,Yes,Full-stack Business Intelligence Software for Shopify Merchants,"Analytics, Artificial Intelligence (AI), E-Commerce, SaaS, Software",,"New York, New York, United States, North America",https://www.polaranalytics.com,$1M to $10M,11440926,USD,11440926,Early Stage Venture,3,,,,,"91,266"
