"id";"value";"share";"ctry"
"Hong Kong Applied Science And Technology Research";11;0,03;"HK"
"Memorial Sloan Kettering Cancer Center";11;0,03;"US"
"Rutgers The State University Of New Jersey";11;0,03;"US"
"Gracenote Inc";11;0,03;"US"
"Fraunhofer-Gesellschaft Zur F„ñRderung Der Angewand";11;0,03;"DE"
"Hitachi High-Tech Corporation";11;0,03;"JP"
"Caterpillar Inc";11;0,03;"US"
"Franka Emika Gmbh";11;0,03;"DE"
"Johnson Controls Technology Company";11;0,03;"US"
"Miyazaki Hiroaki";11;0,03;"JP"
"University Of Washington";10;0,03;"US"
"Myriad Women's Health Inc";10;0,03;"US"
"Synopsys Inc";10;0,03;"US"
"Ge Precision Healthcare Llc";10;0,03;"US"
"Autel Robotics Co Ltd";10;0,03;"CN"
"Nanjing University Of Aeronautics And Astronautics";10;0,03;"CN"
"Industry - University Cooperation Foundation Hanyang University";10;0,03;"KR"
"Nec Laboratories Europe Gmbh";10;0,03;"DE"
"Publichnoe Aktsionernoe Obshchestvo 'Sberbank Russ";10;0,03;"RU"
"Sensetime International Pte Ltd";10;0,03;"SG"
"Longsand Limited";10;0,03;"UK"
"Fotonation Limited";10;0,03;"IE"
"Nanyang Technological University";10;0,03;"SG"
"Basf Se";10;0,03;"DE"
"Icahn School Of Medicine At Mount Sinai";10;0,03;"US"
"State Grid Corporation Of China";10;0,03;"CN"
"University Of Southern California";10;0,03;"US"
"The University Of Chicago";10;0,03;"US"
"Standard Cognition Corp";10;0,03;"US"
"Purdue Research Foundation";10;0,03;"US"
"Conocophillips Company";10;0,03;"US"
"Exxonmobil Research And Engineering Company";10;0,03;"US"
"Align Technology Inc";10;0,03;"US"
"Shanghai United Imaging Intelligence Co Ltd";10;0,03;"CN"
"Kpn Innovations Llc";10;0,03;"US"
"Megvii (Beijing) Technology Co Ltd";10;0,03;"CN"
"Nanyang Technological University";10;0,03;"US"
"Shanghai Sensetime Lingang Intelligent Technology";10;0,03;"CN"
"Swiss Reinsurance Company Ltd";10;0,03;"CH"
"Fingerprint Cards Ab";10;0,03;"SE"
"Peopleai Inc";10;0,03;"US"
"Ocado Innovation Limited";10;0,03;"UK"
"Le Shi Zhi Xin Electronic Technology (Tianjin) Limited";10;0,03;"CN"
"Healthpointe Solutions Inc";10;0,03;"US"
"Symbol Technologies Llc";10;0,03;"US"
"Gentex Corporation";10;0,03;"US"
"Trustees Of Boston University";9;0,03;"US"
"Ge Inspection Technologies Lp";9;0,03;"US"
"Bayer Aktiengesellschaft";9;0,03;"DE"
"Booz Allen Hamilton Inc";9;0,03;"US"
"Nuralogix Corporation";9;0,03;"CA"
"Facet Labs Llc";9;0,03;"US"
"Commonwealth Scientific And Industrial Research Or";9;0,03;"AU"
"Seoul National University Hospital";9;0,03;"KR"
"Kinaxis Inc";9;0,03;"CA"
"Becton Dickinson And Company";9;0,03;"US"
"Arizona Board Of Regents On Behalf Of Arizona State University";9;0,03;"US"
"Twitter Inc";9;0,03;"US"
"D5a1 Llc";9;0,03;"US"
"Kheiron Medical Technologies Ltd";9;0,03;"UK"
"Liveperson Inc";9;0,03;"US"
"Northrop Grumman Systems Corporation";9;0,03;"US"
"Secondmind Limited";9;0,03;"UK"
"Connaught Electronics Ltd";9;0,03;"IE"
"Postech Academy-Industry Foundation";9;0,03;"KR"
"Electricit„© De France";9;0,03;"FR"
"Kyushu Institute Of Technology";9;0,03;"JP"
"Board Of Trustees Of Michigan State University";9;0,03;"US"
"Goertek Inc";9;0,03;"CN"
"Shenzhen Fushi Technology Co Ltd";9;0,03;"CN"
"T-Mobile Usa Inc";9;0,03;"US"
"Graphcore Limited";9;0,03;"UK"
"Showa Denko Kk";9;0,03;"JP"
"Shenzhen Tcl New Technology Co Ltd";9;0,03;"CN"
"Shenzhen Malong Technologies Co Ltd";9;0,03;"CN"
"California Institute Of Technology";9;0,03;"US"
"Verint Americas Inc";9;0,03;"US"
"Covidien Lp";9;0,03;"US"
"Beijing University Of Technology";9;0,03;"CN"
"Accenture Global Solutions Limited";9;0,03;"IE"
"Honor Device Co Ltd";9;0,03;"CN"
"Shenzhen Heytap Technology Corp Ltd";9;0,03;"CN"
"Singapore University Of Technology And Design";9;0,03;"SG"
"Open Text Sa Ulc";9;0,03;"CA"
"Lg Innotek Co Ltd";9;0,03;"KR"
"Omron Healthcare Co Ltd";9;0,03;"JP"
"Fastbrick Ip Pty Ltd";9;0,03;"AU"
"Yahoo! Inc";9;0,03;"US"
"Biodesix Inc";9;0,03;"US"
"Accenture Global Solutions Limited";9;0,03;"SG"
"Beijing Sogou Technology Development Co Ltd";9;0,03;"CN"
"Centre National De La Recherche Scientifique (Cnrs)";8;0,02;"FR"
"Seoul National University R & Db Foundation";8;0,02;"KR"
"Imec Vzw";8;0,02;"BE"
"Eth Zurich";8;0,02;"CH"
"Duke University";8;0,02;"US"
"Analytics For Life Inc";8;0,02;"CA"
"Cognizant Technology Solutions Us Corporation";8;0,02;"US"
"Baker Hughes A Ge Company Llc";8;0,02;"US"
"Arterys Inc";8;0,02;"US"
"Aquifi Inc";8;0,02;"US"
"Konica Minolta Laboratory Usa Inc";8;0,02;"US"
"Tokyo Electron Limited";8;0,02;"JP"
"Promaton Holding Bv";8;0,02;"NL"
"Shenzhen Malong Technology Co Ltd";8;0,02;"CN"
"National Institute Of Information And Communicatio";8;0,02;"JP"
"Resmed Pty Ltd";8;0,02;"AU"
"Fyusion Inc";8;0,02;"US"
"Telecom Italia Spa";8;0,02;"IT"
"Washington University";8;0,02;"US"
"Blue River Technology Inc";8;0,02;"US"
"Valeo Schalter Und Sensoren Gmbh";8;0,02;"DE"
"Nuvasive Inc";8;0,02;"US"
"Here Global Bv";8;0,02;"NL"
"Airbnb Inc";8;0,02;"US"
"Sophos Limited";8;0,02;"UK"
"Wuhan Douyu Network Technology Co Ltd";8;0,02;"CN"
"Panasonic Corporation";8;0,02;"JP"
"Gritstone Bio Inc";8;0,02;"US"
"University Of Utah Research Foundation";8;0,02;"US"
"Elsevier Inc";8;0,02;"US"
"Shanghai Jiao Tong University";8;0,02;"CN"
"Grai Matter Labs Sas";8;0,02;"FR"
"Ancestrycom Operations Inc";8;0,02;"US"
"Lightmatter Inc";8;0,02;"US"
"Soochow University";8;0,02;"CN"
"Continental Automotive Systems Inc";8;0,02;"US"
"Jumio Corporation";8;0,02;"US"
"Korea Institute Of Science&Technology Information";8;0,02;"KR"
"Canaan Bright Sight Co Ltd";8;0,02;"CN"
"Chusudu (Suzhou) Technology Co Ltd";8;0,02;"CN"
"Liminal Sciences Inc";8;0,02;"US"
"Beijing Voyager Technology Co Ltd";8;0,02;"CN"
"Pathtronic Inc";8;0,02;"US"
"Brain Corporation";8;0,02;"US"
"Toyota Research Institute Inc";8;0,02;"US"
"Svxr Inc";8;0,02;"US"
"Here Global Bv";8;0,02;"US"
"C3ai Inc";8;0,02;"US"
"Daikin Industries Ltd";8;0,02;"JP"
"Aising Ltd";8;0,02;"JP"
"Indiana University Research & Technology Corporation";8;0,02;"US"
"Bose Corporation";8;0,02;"US"
"Psa Automobiles Sa";8;0,02;"FR"
"Alarmcom Incorporated";8;0,02;"US"
"Baker Hughes Oilfield Operations Llc";8;0,02;"US"
"Cochlear Limited";8;0,02;"AU"
"Boston Dynamics Inc";8;0,02;"US"
"Fuji Corporation";8;0,02;"JP"
"Toshiba Infrastructure Systems & Solutions Corporation";8;0,02;"JP"
"Ascend Robotics Llc";8;0,02;"US"
"Jfe Steel Corporation";8;0,02;"JP"
"Human Longevity Inc";8;0,02;"US"
"Skytree Inc";8;0,02;"US"
"Linkedin Corporation";8;0,02;"US"
"Sharma Pratik";8;0,02;"IN"
"Genomsys Sa";8;0,02;"CH"
"Deep Genomics Incorporated";7;0,02;"CA"
"Dongguan University Of Technology";7;0,02;"CN"
"The Texas A&M University System";7;0,02;"US"
"Marvell Asia Pte Ltd";7;0,02;"SG"
"Industry-Academic Cooperation Foundation Yonsei University";7;0,02;"KR"
"Avast Software Sro";7;0,02;"CZ"
"Shell Internationale Research Maatschappij Bv";7;0,02;"NL"
"Panasonic Intellectual Property Corporation Of Ame";7;0,02;"US"
"Riiid Inc";7;0,02;"KR"
"Kt Corporation";7;0,02;"KR"
"Pfu Limited";7;0,02;"JP"
"Xnorai Inc";7;0,02;"US"
"Institute Of Computing Technology Chinese Academy";7;0,02;"CN"
"Singapore Health Services Pte Ltd";7;0,02;"SG"
"Dentsply Sirona Inc";7;0,02;"US"
"Zestfinance Inc";7;0,02;"US"
"Hitachi Astemo Ltd";7;0,02;"JP"
"The Usa As Represented By The Secretary Department Of Health And Human Services";7;0,02;"US"
"Japan Science And Technology Agency";7;0,02;"JP"
"Vicarious Fpc Inc";7;0,02;"US"
"Carl Zeiss Vision International Gmbh";7;0,02;"DE"
"Xevo Inc";7;0,02;"US"
"Bae Systems Plc";7;0,02;"UK"
"Universiteit Gent";7;0,02;"BE"
"Kddi Corporation";7;0,02;"JP"
"Veritone Inc";7;0,02;"US"
"Katholieke Universiteit Leuven";7;0,02;"BE"
"Commissariat √† L'energie Atomique Et Aux Energies Alternatives";7;0,02;"FR"
"Babylon Partners Limited";7;0,02;"UK"
