"id";"value";"share";"ctry"
"Rolls-Royce Deutschland Ltd & Co Kg";25;0,1;"DE"
"Lg Innotek Co Ltd";25;0,1;"KR"
"Aisin Seiki Kabushiki Kaisha";25;0,1;"JP"
"Sf Motors Inc";25;0,1;"US"
"Delphi Technologies Ip Limited";24;0,1;"BB"
"Cummins Ltd";24;0,1;"UK"
"Hanon Systems";24;0,1;"KR"
"Sony Corporation";24;0,1;"JP"
"Panasonic Intellectual Property Management Co Ltd";24;0,1;"JP"
"Crrc Zhuzhou Locomotive Co Ltd";24;0,1;"CN"
"Electric Aviation Group Ltd";24;0,1;"UK"
"Piaggio & C Spa";23;0,09;"IT"
"Crrc Qingdao Sifang Co Ltd";23;0,09;"CN"
"Pratt & Whitney Canada Corp";23;0,09;"CA"
"Great Wall Motor Company Limited";23;0,09;"CN"
"Safran Ceramics";22;0,09;"FR"
"Ihi Charging Systems International Gmbh";22;0,09;"DE"
"Westport Power Inc";22;0,09;"CA"
"Sanden Automotive Climate Systems Corporation";22;0,09;"JP"
"Gree Electric Appliances Inc Of Zhuhai";22;0,09;"CN"
"Chongqing Jinkang New Energy Vehicle Co Ltd";22;0,09;"CN"
"Lg Energy Solution Ltd";22;0,09;"KR"
"Bae Systems Plc";21;0,09;"UK"
"Isuzu Motors Ltd";21;0,09;"JP"
"Tenneco Automotive Operating Company Inc";21;0,09;"US"
"The Chugoku Electric Power Co Inc";21;0,09;"JP"
"Volvo Construction Equipment Ab";21;0,09;"SE"
"Omron Corporation";21;0,09;"JP"
"Perkins Engines Company Limited";21;0,09;"UK"
"Beijing Electric Vehicle Co Ltd";21;0,09;"CN"
"Mitsubishi Heavy Industries Engine&Turbocharger L";21;0,09;"JP"
"Ningbo Geely Automobile Research&Development Co";21;0,09;"CN"
"Valeo Equipements Electriques Moteur";20;0,08;"FR"
"Hyundai Heavy Industries Co Ltd";20;0,08;"KR"
"Short Brothers Plc";19;0,08;"UK"
"Safran Seats Usa Llc";19;0,08;"US"
"Nippon Steel Corporation";19;0,08;"JP"
"Vehicle Energy Japan Inc";19;0,08;"JP"
"Asahi Kasei Kabushiki Kaisha";19;0,08;"JP"
"Mitsubishi Hitachi Power Systems Ltd";19;0,08;"JP"
"Eaton Corporation";19;0,08;"US"
"Short Brothers Plc";19;0,08;"IE"
"Nanotek Instruments Inc";19;0,08;"US"
"Tiveni Mergeco Inc";19;0,08;"US"
"Airbus Operations Limited";18;0,07;"UK"
"Semiconductor Energy Laboratory Co Ltd";18;0,07;"JP"
"Bombardier Recreational Products Inc";18;0,07;"CA"
"Ibiden Co Ltd";18;0,07;"JP"
"Samsung Electronics Co Ltd";18;0,07;"KR"
"Kyocera Corporation";18;0,07;"JP"
"Mtu Aero Engines Ag";18;0,07;"DE"
"Aisan Kogyo Kabushiki Kaisha";18;0,07;"JP"
"Kiekert Ag";18;0,07;"DE"
"Umicore Ag&Co Kg";18;0,07;"DE"
"Ceres Intellectual Property Company Limited";18;0,07;"UK"
"Tenneco Gmbh";17;0,07;"DE"
"Achates Power Inc";17;0,07;"US"
"Safran Transmission Systems";17;0,07;"FR"
"Fujifilm Corporation";17;0,07;"JP"
"Tula Technology Inc";17;0,07;"US"
"The University Of Tokyo";17;0,07;"JP"
"Gm Global Technology Operations Llc";17;0,07;"US"
"Crrc Tangshan Co Ltd";17;0,07;"CN"
"Cpt Group Gmbh";17;0,07;"DE"
"Compagnie Generale Des Etablissements Michelin";17;0,07;"FR"
"Shanghai Dianba New Energy Technology Co Ltd";17;0,07;"CN"
"Aisin Corporation";17;0,07;"JP"
"Centre National De La Recherche Scientifique";16;0,07;"FR"
"Sew-Eurodrive Gmbh & Co Kg";16;0,07;"DE"
"Liebherr-Aerospace Toulouse Sas";16;0,07;"FR"
"Valeo Embrayages";16;0,07;"FR"
"Hyperloop Technologies Inc";16;0,07;"US"
"Ne Chemcat Corporation";16;0,07;"JP"
"Guangzhou Automobile Group Co Ltd";16;0,07;"CN"
"Shenzhen A&E Motor Technology Co Ltd";16;0,07;"CN"
"Magna Exteriors Inc";16;0,07;"CA"
"Valeo Kapec Co Ltd";16;0,07;"KR"
"Husqvarna Ab";15;0,06;"SE"
"Safran Electrical & Power";15;0,06;"FR"
"Valeo Syst„®Mes De Contr„¥Le Moteur";15;0,06;"FR"
"Siemens Energy Global Gmbh & Co Kg";15;0,06;"DE"
"Futaba Industrial Co Ltd";15;0,06;"JP"
"Hella Gmbh & Co Kgaa";15;0,06;"DE"
"Envision Aesc Japan Ltd";15;0,06;"JP"
"Mitsubishi Shipbuilding Co Ltd";15;0,06;"JP"
"Faurecia Emissions Control Technologies Usa Llc";15;0,06;"US"
"Continental Automotive Systems Inc";15;0,06;"US"
"Webasto Se";15;0,06;"DE"
"Walmart Apollo Llc";15;0,06;"US"
"Nextev Limited";15;0,06;"HK"
"Autel Robotics Co Ltd";15;0,06;"CN"
"Rolls-Royce Deutschland Ltd&Co Kg";15;0,06;"DE"
"Pierburg Gmbh";14;0,06;"DE"
"L'orange Gmbh";14;0,06;"DE"
"Borgwarner Sweden Ab";14;0,06;"SE"
"3m Innovative Properties Company";14;0,06;"US"
"Oshkosh Corporation";14;0,06;"US"
"Zeon Corporation";14;0,06;"JP"
"Valeo Systemes De Controle Moteur";14;0,06;"FR"
"Hino Motors Ltd";14;0,06;"JP"
"Doosan Infracore Co Ltd";14;0,06;"KR"
"The Regents Of The University Of Michigan";14;0,06;"US"
"Clean Diesel Technologies Inc";14;0,06;"US"
"Keihin Corporation";14;0,06;"JP"
"Schunk Transit Systems Gmbh";14;0,06;"AT"
"Schunk Transit Systems Gmbh";14;0,06;"DE"
"Jiangsu University";14;0,06;"CN"
"Valeo Systemes Thermiques-Ths";14;0,06;"FR"
"Nio Nextev Limited";14;0,06;"HK"
"Ningbo Geely Automobile Research & Development Co Ltd";14;0,06;"CN"
"Applied Materials Inc";14;0,06;"US"
"Jing-Jin Electric Technologies Co Ltd";14;0,06;"CN"
"Zhengzhou Yutong Bus Co Ltd";14;0,06;"CN"
"Bendix Commercial Vehicle Systems Llc";14;0,06;"US"
"Mann+Hummel Gmbh";13;0,05;"DE"
"Johnson Controls Technology Company";13;0,05;"US"
"Fraunhofer-Gesellschaft Zur F„∂Rderung Der Angewandten Forschung Ev";13;0,05;"DE"
"Exxonmobil Research And Engineering Company";13;0,05;"US"
"Auckland Uniservices Limited";13;0,05;"NZ"
"Dring Hc F Porsche Aktiengesellschaft";13;0,05;"DE"
"Fpt Industrial Spa";13;0,05;"IT"
"Toyota Motor Europe";13;0,05;"BE"
"Mitsui Engineering & Shipbuilding Co Ltd";13;0,05;"JP"
"Tsinghua University";13;0,05;"CN"
"Advics Co Ltd";13;0,05;"JP"
"Watlow Electric Manufacturing Company";13;0,05;"US"
"Kuraray Co Ltd";13;0,05;"JP"
"Huang Anwu";13;0,05;"CN"
"Korea Electric Power Corporation";13;0,05;"KR"
"The Noco Company";13;0,05;"US"
"Shinry Technologies Co Ltd";13;0,05;"CN"
"Magna International Inc";13;0,05;"CA"
"Brusa Elektronik Ag";13;0,05;"CH"
"Pratt&Whitney Canada Corp";13;0,05;"CA"
"Voith Patent Gmbh";12;0,05;"DE"
"B/E Aerospace Inc";12;0,05;"US"
"Faraday & Future Inc";12;0,05;"US"
"Dayco Ip Holdings Llc";12;0,05;"US"
"Wobben Properties Gmbh";12;0,05;"DE"
"Calsonic Kansei Corporation";12;0,05;"JP"
"Valeo Siemens Eautomotive Germany Gmbh";12;0,05;"DE"
"Tianjin University";12;0,05;"CN"
"Dyson Technology Limited";12;0,05;"UK"
"Kitty Hawk Corporation";12;0,05;"US"
"Te Connectivity Corporation";12;0,05;"US"
"Man Truck&Bus Se";12;0,05;"DE"
"Skc Co Ltd";12;0,05;"KR"
"Siemens Mobility Austria Gmbh";11;0,05;"AT"
"Man Energy Solutions Se";11;0,05;"DE"
"Vitesco Technologies Germany Gmbh";11;0,05;"DE"
"Thyssenkrupp Marine Systems Gmbh";11;0,05;"DE"
"Japan Aerospace Exploration Agency";11;0,05;"JP"
"Ube Industries Ltd";11;0,05;"JP"
"Lufthansa Technik Ag";11;0,05;"DE"
"Massachusetts Institute Of Technology";11;0,05;"US"
"Bombardier Transportation Gmbh";11;0,05;"DE"
"Ngk Insulators Ltd";11;0,05;"JP"
"Dana Limited";11;0,05;"US"
"Jetoptera Inc";11;0,05;"US"
"Heesung Catalysts Corporation";11;0,05;"KR"
"Thyssenkrupp Steel Europe Ag";11;0,05;"DE"
"Rivian Ip Holdings Llc";11;0,05;"US"
"Artisan Vehicle Systems Inc";11;0,05;"US"
"Wing Aviation Llc";11;0,05;"US"
"Sanyo Electric Co Ltd";11;0,05;"JP"
"Israel Aerospace Industries Ltd";10;0,04;"IL"
"Blue Solutions";10;0,04;"FR"
"Gkn Automotive Ltd";10;0,04;"UK"
"Leoni Kabel Gmbh";10;0,04;"DE"
"Polaris Industries Inc";10;0,04;"US"
"Yazaki Corporation";10;0,04;"JP"
"Intel Corporation";10;0,04;"US"
"Raytheon Technologies Corporation";10;0,04;"US"
"Toray Industries Inc";10;0,04;"JP"
"Hitachi Chemical Company Ltd";10;0,04;"JP"
"Ford Motor Company";10;0,04;"US"
"Samsung Heavy Ind Co Ltd";10;0,04;"KR"
"Tesla Inc";10;0,04;"US"
"Total Marketing Services";10;0,04;"FR"
"Bluebus";10;0,04;"FR"
"Leonardo Spa";10;0,04;"IT"
"Crrc Ziyang Co Ltd";10;0,04;"CN"
"Nio Usa Inc";10;0,04;"US"
"Delphi Automotive Systems Luxembourg Sa";10;0,04;"LU"
"Kubota Corporation";10;0,04;"JP"
"Bosch Corporation";10;0,04;"JP"
"Piccaluga Pierre";10;0,04;"CH"
"Associa„ß√£O Paranaense De Cultura - Apc";10;0,04;"BR"
"Hapsmobile Inc";10;0,04;"JP"
"Ge Aviation Systems Llc";9;0,04;"US"
"Raytheon Company";9;0,04;"US"
"Fev Gmbh";9;0,04;"DE"
"Deutz Aktiengesellschaft";9;0,04;"DE"
"Commissariat √† L'„âNergie Atomique Et Aux √âNergies Alternatives";9;0,04;"FR"
"Exxonmobil Upstream Research Company";9;0,04;"US"
"Caterpillar Motoren Gmbh & Co Kg";9;0,04;"DE"
"Facc Ag";9;0,04;"AT"
"Ai Alpine Us Bidco Inc";9;0,04;"US"
"Safran Power Units";9;0,04;"FR"
"Safran Electronics & Defense";9;0,04;"FR"
"Maxwell Technologies Inc";9;0,04;"US"
"Elringklinger Ag";9;0,04;"DE"
"Mitsui Mining And Smelting Co Ltd";9;0,04;"JP"
"Gentherm Incorporated";9;0,04;"US"
"National Institute Of Advanced Industrial Science And Technology";9;0,04;"JP"
"Future Motion Inc";9;0,04;"US"
"Arianegroup Sas";9;0,04;"FR"
"Kautex Textron Gmbh & Co Kg";9;0,04;"DE"
"Clarios Advanced Solutions Gmbh";9;0,04;"DE"
"Daf Trucks Nv";9;0,04;"NL"
"Zoox Inc";9;0,04;"US"
"Tokyo Metropolitan University";9;0,04;"JP"
"Alfazero Spa";9;0,04;"IT"
"Faraday&Future Inc";9;0,04;"US"
"Exedy Corporation";9;0,04;"JP"
"Autostore Technology As";9;0,04;"NO"
"Nsk Ltd";9;0,04;"JP"
"Magna Pt Bv & Co Kg";9;0,04;"DE"
"Kirchhoff Automotive Deutschland Gmbh";9;0,04;"DE"
"Perkins Engines Company Ltd";9;0,04;"UK"
"Liikennevirta Oy / Virta Ltd";9;0,04;"FI"
"Cnh Industrial Italia Spa";9;0,04;"IT"
"Lyft Inc";9;0,04;"US"
"Magna Powertrain Gmbh & Co Kg";8;0,03;"AT"
"Seg Automotive Germany Gmbh";8;0,03;"DE"
"Continental Teves Ag & Co Ohg";8;0,03;"DE"
"Learjet Inc";8;0,03;"US"
"California Institute Of Technology";8;0,03;"US"
"Nippon Yusen Kabushiki Kaisha";8;0,03;"JP"
"Mitsui Mining & Smelting Co Ltd";8;0,03;"JP"
"Korea Advanced Institute Of Science And Technology";8;0,03;"KR"
"Honda Motor Company Limited";8;0,03;"JP"
"Dainippon Printing Co Ltd";8;0,03;"JP"
"Ujet Sa";8;0,03;"LU"
"Intelligent Energy Limited";8;0,03;"UK"
"Usui Co Ltd";8;0,03;"JP"
"Dana Heavy Vehicle Systems Group Llc";8;0,03;"US"
"Meta System Spa";8;0,03;"IT"
"Ls Mtron Ltd";8;0,03;"KR"
"Hitachi Construction Machinery Tierra Co Ltd";8;0,03;"JP"
"Kuka Deutschland Gmbh";8;0,03;"DE"
"Mikuni Corporation";8;0,03;"JP"
"Xi'an Tgood Intelligent Charging Technology Co Ltd";8;0,03;"CN"
"Jacobs Vehicle Systems Inc";8;0,03;"US"
"Ease-Link Gmbh";8;0,03;"AT"
"Arrival Limited";8;0,03;"UK"
"Ijiri Masahiro";8;0,03;"JP"
"Mitsui E&S Shipbuilding Co Ltd";8;0,03;"JP"
"Safran Aero Boosters Sa";8;0,03;"BE"
"Huang Fangyuan";8;0,03;"CN"
"Green Power Co Ltd";8;0,03;"KR"
"Faurecia Systemes D'echappement";8;0,03;"FR"
"Hero Motocorp Limited";8;0,03;"IN"
"Nileworks Inc";8;0,03;"JP"
"Joby Aero Inc";8;0,03;"US"
"Evergrande Hengchi New Energy Automotive R&D Institute (Shanghai) Co Ltd";8;0,03;"CN"
"Beijing Didi Infinity Technology And Development C";8;0,03;"CN"
"Haldor Tops„∏E A/S";7;0,03;"DK"
"Mra Systems Llc";7;0,03;"US"
"Paul Vahle Gmbh & Co Kg";7;0,03;"DE"
"Valeo Syst„®Mes Thermiques";7;0,03;"FR"
"Crown Equipment Corporation";7;0,03;"US"
"Woodward L'orange Gmbh";7;0,03;"DE"
"Donaldson Company Inc";7;0,03;"US"
"Northrop Grumman Systems Corporation";7;0,03;"US"
"Basf Se";7;0,03;"DE"
"Knorr-Bremse Systeme F„ºR Schienenfahrzeuge Gmbh";7;0,03;"DE"
"Jamco Corporation";7;0,03;"JP"
"Sanden Holdings Corporation";7;0,03;"JP"
"Fuji Electric Co Ltd";7;0,03;"JP"
"Iveco Spa";7;0,03;"IT"
"Dana Canada Corporation";7;0,03;"CA"
"Alstom Transport Technologies";7;0,03;"FR"
"Gogoro Inc";7;0,03;"HK"
"Illinois Tool Works Inc";7;0,03;"US"
"Zhejiang Geely Holding Group Co Ltd";7;0,03;"CN"
"Fuji Corporation";7;0,03;"JP"
"Man Truck & Bus Se";7;0,03;"DE"
"Rolls-Royce Plc";7;0,03;"UK"
"Korea Aerospace Research Institute";7;0,03;"KR"
"Walbro Llc";7;0,03;"US"
"Lord Corporation";7;0,03;"US"
"Zhu Xiaoyi";7;0,03;"CN"
"Aerovironment Inc";7;0,03;"US"
"Beiqi Foton Motor Co Ltd";7;0,03;"CN"
"Chargepoint Inc";7;0,03;"US"
"Fuelsave Gmbh";7;0,03;"DE"
"Dai Nippon Printing Co Ltd";7;0,03;"JP"
"Osaka Soda Co Ltd";7;0,03;"JP"
"Wireless Advanced Vehicle Electrification Inc";7;0,03;"US"
"Konecranes Global Corporation";7;0,03;"FI"
"Novares France";7;0,03;"FR"
"Ninebot (Beijing) Tech Co Ltd";7;0,03;"CN"
"Luo Lifeng";7;0,03;"CN"
"Caterpillar Energy Solutions Gmbh";7;0,03;"DE"
"Bae Systems Controls Inc";7;0,03;"US"
"Crrc Dalian Co Ltd";7;0,03;"CN"
"Deutsches Zentrum F„ºR Luft- Und Raumfahrt Ev";7;0,03;"DE"
"Top Flight Technologies Inc";7;0,03;"US"
"Saab Ab";7;0,03;"SE"
"Mitsubishi Heavy Industries Marine Machinery & Equipment Co Ltd";7;0,03;"JP"
"Japan Marine United Corporation";7;0,03;"JP"
"Lsis Co Ltd";7;0,03;"KR"
"Cui Cuicui";7;0,03;"CN"
"W„ÑRtsil„Ñ Finland Oy";7;0,03;"FI"
"Shape Corp";7;0,03;"US"
"State Grid Corporation Of China";7;0,03;"CN"
"Renault-Samsung Motors Co Ltd";7;0,03;"KR"
"Flebus Olivier";7;0,03;"FR"
"Crrc Changchun Railway Vehicles Co Ltd";7;0,03;"CN"
"Meidensha Corporation";7;0,03;"JP"
"Sew-Eurodrive Gmbh&Co Kg";7;0,03;"DE"
"Shenzhen Infypower Co Ltd";7;0,03;"CN"
"Artemev Timur";6;0,02;"UK"
"Lion Smart Gmbh";6;0,02;"DE"
"Technoboost";6;0,02;"FR"
"Conti Temic Microelectronic Gmbh";6;0,02;"DE"
"Getrag Bv & Co Kg";6;0,02;"DE"
"Iav Gmbh Ingenieurgesellschaft Auto Und Verkehr";6;0,02;"DE"
"Officine Metallurgiche G Cornaglia Spa";6;0,02;"IT"
"Obrist Technologies Gmbh";6;0,02;"AT"
"Unison Industries Llc";6;0,02;"US"
"Embraer Sa";6;0,02;"BR"
"Commissariat √† L'„©Nergie Atomique Et Aux √©Nergies Alternatives";6;0,02;"FR"
"Mahle Metal Leve S/A";6;0,02;"BR"
"Sandvik Mining And Construction Oy";6;0,02;"FI"
"Recaro Aircraft Seating Gmbh & Co Kg";6;0,02;"DE"
"Taiyo Yuden Co Ltd";6;0,02;"JP"
"Central Glass Co Ltd";6;0,02;"JP"
"Hitachi Metals Ltd";6;0,02;"JP"
"Idemitsu Kosan Co Ltd";6;0,02;"JP"
"Dolphin N2 Limited";6;0,02;"UK"
"Mitsui Chemicals Inc";6;0,02;"JP"
"Alternative Solar Energy Engine Ab";6;0,02;"SE"
"Gentherm Gmbh";6;0,02;"DE"
"Ap M„∏Ller - M„¶Rsk A/S";6;0,02;"DK"
"Korea Institute Of Machinery & Materials";6;0,02;"KR"
"Briggs & Stratton Corporation";6;0,02;"US"
"Moog Inc";6;0,02;"US"
"Commercial Aircraft Corporation Of China Ltd";6;0,02;"CN"
"King Abdullah University Of Science And Technology";6;0,02;"SA"
"Ge Jenbacher Gmbh & Co Og";6;0,02;"AT"
"Mitsuba Corporation";6;0,02;"JP"
"Facebook Inc";6;0,02;"US"
"Pirelli Tyre Spa";6;0,02;"IT"
"Korea Institute Of Industrial Technology";6;0,02;"KR"
"Tdk Electronics Ag";6;0,02;"DE"
"Capacitor Sciences Incorporated";6;0,02;"US"
"Protean Electric Limited";6;0,02;"UK"
"Tecogen Inc";6;0,02;"US"
"South China University Of Technology";6;0,02;"CN"
"Apple Inc";6;0,02;"US"
"Samsung Heavy Industries Co Ltd";6;0,02;"KR"
"Zhuzhou Crrc Times Electric Co Ltd";6;0,02;"CN"
"Electricit„© De France";6;0,02;"FR"
"E-Traction Europe Bv";6;0,02;"NL"
"Daramic Llc";6;0,02;"US"
"Mubea Carbo Tech Gmbh";6;0,02;"AT"
"Neste Oyj";6;0,02;"FI"
"Locus Robotics Corp";6;0,02;"US"
"Gkn Automotive Limited";6;0,02;"UK"
"Yura Corporation Co Ltd";6;0,02;"KR"
"Hydro-Qu„©Bec";6;0,02;"CA"
"Radio Flyer Inc";6;0,02;"US"
"Ihi Power Systems Co Ltd";6;0,02;"JP"
"Kyosan Electric Mfg Co Ltd";6;0,02;"JP"
"Nikola Corporation";6;0,02;"US"
"Norma Germany Gmbh";6;0,02;"DE"
"Ge Avio Srl";6;0,02;"IT"
"Guangxi Yuchai Machinery Group Co Ltd";6;0,02;"CN"
"H55 Sa";6;0,02;"CH"
"Piccaluga Elina";6;0,02;"CH"
"Byton Limited";6;0,02;"HK"
"Piccaluga Elina";6;0,02;"FR"
"Perrichon Claude-Annie";6;0,02;"FR"
"Hilti Aktiengesellschaft";6;0,02;"LI"
"Magna Powertrain Gmbh&Co Kg";6;0,02;"AT"
"The Governing Council Of The University Of Toronto";6;0,02;"CA"
"Safran Electrical&Power";6;0,02;"FR"
"Dcbel Inc";6;0,02;"CA"
"Epiroc Rock Drills Aktiebolag";6;0,02;"SE"
"I-On Communications Co Ltd";6;0,02;"KR"
"Magna Pt Bv&Co Kg";6;0,02;"DE"
"Rodrigues De Lima Neto Manoel";6;0,02;"BR"
"Siemens Energy Inc";5;0,02;"US"
"Interactive Fully Electrical Vehicles Srl";5;0,02;"IT"
"Naval Group";5;0,02;"FR"
"Titano Srl";5;0,02;"IT"
"Zodiac Aerotechnics";5;0,02;"FR"
"Airbus Group Sas";5;0,02;"FR"
"Airbus Safran Launchers Sas";5;0,02;"FR"
"Delphi International Operations Luxembourg S„† Rl";5;0,02;"LU"
"Oxford University Innovation Limited";5;0,02;"UK"
"Gkn Aerospace Sweden Ab";5;0,02;"SE"
"Tofas Turk Otomobil Fabrikasi Anonim Sirketi";5;0,02;"TR"
"Agco International Gmbh";5;0,02;"CH"
"Hbpo Gmbh";5;0,02;"DE"
"Getrag Ford Transmissions Gmbh";5;0,02;"DE"
"Faurecia Syst„®Mes D'echappement";5;0,02;"FR"
"Hitachi Chemical Co Ltd";5;0,02;"JP"
"Daikin Industries Ltd";5;0,02;"JP"
"Positec Power Tools (Suzhou) Co Ltd";5;0,02;"CN"
"Rabhi Vianney";5;0,02;"FR"
"Amazon Technologies Inc";5;0,02;"US"
"The Penn State Research Foundation";5;0,02;"US"
"Tdk Corporation";5;0,02;"JP"
"Envision Aesc Energy Devices Ltd";5;0,02;"JP"
"Georgia Tech Research Corporation";5;0,02;"US"
"Shin-Etsu Chemical Co Ltd";5;0,02;"JP"
"Continental Reifen Deutschland Gmbh";5;0,02;"DE"
"Amotech Co Ltd";5;0,02;"KR"
"Politecnico Di Milano";5;0,02;"IT"
"Lee Jeong Yong";5;0,02;"KR"
"Eldor Corporation Spa";5;0,02;"IT"
"Mitsubishi Chemical Corporation";5;0,02;"JP"
"Hanwha Techwin Co Ltd";5;0,02;"KR"
"Board Of Regents The University Of Texas System";5;0,02;"US"
"Doosan Engine Co Ltd";5;0,02;"KR"
"Lockheed Martin Corporation";5;0,02;"US"
"Wisk Aero Llc";5;0,02;"US"
