"id";"value";"share";"ctry"
"Yanmar Power Technology Co Ltd";65;0,24;"JP"
"Scania Cv Ab";65;0,24;"SE"
"Continental Automotive Systems Inc";65;0,24;"US"
"Zte Corporation";64;0,24;"CN"
"Psa Automobiles Sa";63;0,23;"FR"
"Kyocera Corporation";63;0,23;"JP"
"Raytheon Company";62;0,23;"US"
"Sikorsky Aircraft Corporation";61;0,23;"US"
"Guangdong Oppo Mobile Telecommunications Corp Lt";61;0,23;"CN"
"Ethicon Llc";61;0,23;"PR"
"Ethicon Llc";61;0,23;"US"
"Hitachi Ltd";60;0,22;"JP"
"Omron Corporation";57;0,21;"JP"
"Hitachi Construction Machinery Co Ltd";56;0,21;"JP"
"Baidu Usa Llc";56;0,21;"US"
"Continental Teves Ag & Co Ohg";55;0,2;"DE"
"Bae Systems Plc";54;0,2;"UK"
"Suteng Innovation Technology Co Ltd";52;0,19;"CN"
"Yanmar Co Ltd";51;0,19;"JP"
"Uatc Llc";51;0,19;"US"
"Google Llc";49;0,18;"US"
"Guangzhou Xaircraft Technology Co Ltd";46;0,17;"CN"
"Baiducom Times Technology (Beijing) Co Ltd";45;0,17;"CN"
"Mazda Motor Corporation";44;0,16;"JP"
"Yamaha Hatsudoki Kabushiki Kaisha";43;0,16;"JP"
"Nidec Corporation";43;0,16;"JP"
"Veoneer Us Inc";42;0,16;"US"
"X Development Llc";41;0,15;"US"
"Sz Dji Osmo Technology Co Ltd";41;0,15;"CN"
"Nokia Technologies Oy";40;0,15;"FI"
"Mobileye Vision Technologies Ltd";40;0,15;"IL"
"Nileworks Inc";40;0,15;"JP"
"Irobot Corporation";39;0,14;"US"
"Konica Minolta Inc";39;0,14;"JP"
"Tencent Technology (Shenzhen) Company Limited";38;0,14;"CN"
"Isuzu Motors Limited";38;0,14;"JP"
"Lyft Inc";38;0,14;"US"
"Israel Aerospace Industries Ltd";37;0,14;"IL"
"Murata Machinery Ltd";37;0,14;"JP"
"Panasonic Intellectual Property Corporation Of America";37;0,14;"US"
"Fujifilm Corporation";36;0,13;"JP"
"The Charles Stark Draper Laboratory Inc";36;0,13;"US"
"Crown Equipment Corporation";35;0,13;"US"
"Thales";35;0,13;"FR"
"Aichi Steel Corporation";35;0,13;"JP"
"Nvidia Corporation";34;0,13;"US"
"Trinamix Gmbh";34;0,13;"DE"
"Nissan North America Inc";33;0,12;"US"
"Prodrone Co Ltd";33;0,12;"JP"
"Beijing Jingdong Shangke Information Technology Co Ltd";33;0,12;"CN"
"Gm Cruise Holdings Llc";33;0,12;"US"
"Beijing Didi Infinity Technology And Development Co Ltd";33;0,12;"CN"
"Boe Technology Group Co Ltd";32;0,12;"CN"
"Sumitomo Electric Industries Ltd";32;0,12;"JP"
"General Electric Company";31;0,11;"US"
"Delphi Technologies Inc";31;0,11;"US"
"Beijing Jingdong Century Trading Co Ltd";31;0,11;"CN"
"Positec Power Tools (Suzhou) Co Ltd (Non-Small E";31;0,11;"CN"
"Velodyne Lidar Usa Inc";31;0,11;"US"
"Allstate Insurance Company";29;0,11;"US"
"Nippon Telegraph And Telephone Corporation";29;0,11;"JP"
"Hitachi Astemo Ltd";29;0,11;"JP"
"Here Global Bv";28;0,1;"NL"
"Knorr-Bremse Systeme F„ºR Nutzfahrzeuge Gmbh";28;0,1;"DE"
"Aerovironment Inc";28;0,1;"US"
"Brain Corporation";28;0,1;"US"
"Sense Photonics Inc";28;0,1;"US"
"Saudi Arabian Oil Company";27;0,1;"SA"
"Suzhou Cleva Precision Machinery&Technology Co L";27;0,1;"CN"
"Sony Depthsensing Solutions Sa/Nv";27;0,1;"BE"
"Abb Schweiz Ag";26;0,1;"CH"
"Fraunhofer-Gesellschaft Zur F„∂Rderung Der Angewandten Forschung Ev";26;0,1;"DE"
"Motional Ad Llc";26;0,1;"US"
"Blackberry Limited";26;0,1;"CA"
"Launch Tech Co Ltd";26;0,1;"CN"
"Denso International America Inc";26;0,1;"US"
"Mitsubishi Heavy Industries Ltd";25;0,09;"JP"
"Caterpillar Inc";25;0,09;"US"
"Rakuten Inc";25;0,09;"JP"
"Siemens Mobility Gmbh";25;0,09;"DE"
"Datang Mobile Communications Equipment Co Ltd";25;0,09;"CN"
"Shanghai Langbo Communication Technology Company L";25;0,09;"CN"
"Emerson Process Management Regulator Technologies Inc";24;0,09;"US"
"Clarion Co Ltd";24;0,09;"JP"
"Ecovacs Robotics Co Ltd";24;0,09;"CN"
"Kabushiki Kaisha Toyota Jidoshokki";24;0,09;"JP"
"Lg Innotek Co Ltd";24;0,09;"KR"
"Micron Technology Inc";24;0,09;"US"
"Nuro Inc";24;0,09;"US"
"Conti Temic Microelectronic Gmbh";23;0,09;"DE"
"Kobelco Construction Machinery Co Ltd";23;0,09;"JP"
"Fujitsu Limited";23;0,09;"JP"
"Lingdong Technology (Beijing) Co Ltd";23;0,09;"CN"
"Toshiba Lifestyle Products & Services Corporation";22;0,08;"JP"
"Goertek Inc";22;0,08;"CN"
"Hangzhou Zero Zero Technology Co Ltd";22;0,08;"CN"
"Ams Ag";22;0,08;"AT"
"Ibeo Automotive Systems Gmbh";22;0,08;"DE"
"Northrop Grumman Systems Corporation";21;0,08;"US"
"Aisin Aw Co Ltd";21;0,08;"JP"
"Intel Ip Corporation";21;0,08;"US"
"Optim Corporation";21;0,08;"JP"
"Veoneer Sweden Ab";21;0,08;"SE"
"Shenzhen Goodix Technology Co Ltd";21;0,08;"CN"
"Hyundai Motor Company";21;0,08;"KR"
"Kuka Deutschland Gmbh";20;0,07;"DE"
"Boston Dynamics Inc";20;0,07;"US"
"Flir Systems Inc";20;0,07;"US"
"Valeo Comfort And Driving Assistance";20;0,07;"FR"
"Autostore Technology As";20;0,07;"NO"
"Ehang Intelligent Equipment (Guangzhou) Co Ltd";20;0,07;"CN"
"Deepmap Inc";20;0,07;"US"
"Shenzhen Water World Co Ltd";20;0,07;"CN"
"Faro Technologies Inc";20;0,07;"US"
"Vivo Mobile Communication Co Ltd";20;0,07;"CN"
"Siemens Aktiengesellschaft";19;0,07;"DE"
"Xiaomi Inc";19;0,07;"CN"
"Korea Aerospace Research Institute";19;0,07;"KR"
"Sharma Pratik";19;0,07;"IN"
"Kia Corporation";19;0,07;"KR"
"Signify Holding Bv";18;0,07;"NL"
"Deere & Company";18;0,07;"US"
"Starship Technologies O„ú";18;0,07;"EE"
"Autonomous Solutions Inc";18;0,07;"US"
"Innoviz Technologies Ltd";18;0,07;"IL"
"Hewlett-Packard Development Company Lp";18;0,07;"US"
"Autonetworks Technologies Ltd";18;0,07;"JP"
"Sumitomo Wiring Systems Ltd";18;0,07;"JP"
"United Parcel Service Of America Inc";18;0,07;"US"
"Beijing Geekplus Technology Co Ltd";18;0,07;"CN"
"Baidu Online Network Technology (Beijing) Co Ltd";18;0,07;"CN"
"Ouster Inc";18;0,07;"US"
"Beijing Didi Infinity Technology And Development C";18;0,07;"CN"
"Heptagon Micro Optics Pte Ltd";18;0,07;"SG"
"Innovusion Ireland Limited";18;0,07;"US"
"Hesai Photonics Technology Co Ltd";18;0,07;"CN"
"Lenovo (Singapore) Pte Ltd";18;0,07;"SG"
"Furuno Electric Co Ltd";17;0,06;"JP"
"Locus Robotics Corp";17;0,06;"US"
"Massachusetts Institute Of Technology";17;0,06;"US"
"Rakuten Group Inc";17;0,06;"JP"
"Amicro Semiconductor Co Ltd";17;0,06;"CN"
"Cubic Corporation";17;0,06;"US"
"Plusai Corp";17;0,06;"US"
"Silc Technologies Inc";17;0,06;"US"
"Safran Electronics & Defense";16;0,06;"FR"
"Cnh Industrial Italia Spa";16;0,06;"IT"
"Motorola Solutions Inc";16;0,06;"US"
"Robart Gmbh";16;0,06;"AT"
"Le Holdings (Beijing) Co Ltd";16;0,06;"CN"
"Tsinghua University";16;0,06;"CN"
"Ninebot (Beijing) Tech Co Ltd";16;0,06;"CN"
"Hrl Laboratories Llc";16;0,06;"US"
"Blickfeld Gmbh";16;0,06;"DE"
"Shenzhen Launch Tech Co Ltd";16;0,06;"CN"
"Bendix Commercial Vehicle Systems Llc";16;0,06;"US"
"Zf Cv Systems Hannover Gmbh";16;0,06;"DE"
"Sharp Kabushiki Kaisha";16;0,06;"JP"
"Argo Ai Llc";16;0,06;"US"
"Great Wall Motor Company Limited";16;0,06;"CN"
"Ams International Ag";16;0,06;"CH"
"Aktiebolaget Electrolux";15;0,06;"SE"
"Advics Co Ltd";15;0,06;"JP"
"Hanwha Techwin Co Ltd";15;0,06;"KR"
"Gopro Inc";15;0,06;"US"
"Cloudminds (Shenzhen) Robotics Systems Co Ltd";15;0,06;"CN"
"Kongsberg Maritime Finland Oy";15;0,06;"FI"
"Ford Motor Company";15;0,06;"US"
"Bae Systems Information And Electronic Systems Integration Inc";15;0,06;"US"
"Trumpf Photonic Components Gmbh";15;0,06;"DE"
"Lenovo (Beijing) Limited";15;0,06;"CN"
"Fastbrick Ip Pty Ltd";15;0,06;"AU"
"Hamamatsu Photonics Kk";15;0,06;"JP"
"Zkw Group Gmbh";15;0,06;"AT"
"Valeo Vision";15;0,06;"FR"
"Sony Europe Limited";15;0,06;"GB"
"Sony Europe Limited";15;0,06;"UK"
"Blackmore Sensors & Analytics Llc";15;0,06;"US"
"China Academy Of Telecommunications Technology";15;0,06;"CN"
"Idac Holdings Inc";15;0,06;"US"
"Ricoh Company Ltd";14;0,05;"JP"
"Murata Manufacturing Co Ltd";14;0,05;"JP"
"Sony Interactive Entertainment Inc";14;0,05;"JP"
"Aptiv Technologies Limited";14;0,05;"BB"
"Cnh Industrial America Llc";14;0,05;"US"
"Kddi Corporation";14;0,05;"JP"
"Groove X Inc";14;0,05;"JP"
"Kitty Hawk Corporation";14;0,05;"US"
"Nio Usa Inc";14;0,05;"US"
"Wal-Mart Apollo Llc";14;0,05;"US"
"Chase Arnold";14;0,05;"US"
"Tusimple Inc";14;0,05;"US"
"Korea Electronics Technology Institute";14;0,05;"KR"
"Byton Limited";14;0,05;"HK"
"Thyssenkrupp Ag";13;0,05;"DE"
"Trimble Inc";13;0,05;"US"
"King Abdullah University Of Science And Technology";13;0,05;"SA"
"The Regents Of The University Of California";13;0,05;"US"
"A^3 By Airbus Llc";13;0,05;"US"
"3m Innovative Properties Company";13;0,05;"US"
"Hangzhou Hikrobot Technology Co Ltd";13;0,05;"CN"
"Nec Laboratories America Inc";13;0,05;"US"
"Clearpath Robotics Inc";13;0,05;"CA"
"Koninklijke Philips Nv";13;0,05;"NL"
"Ankobot (Shanghai) Smart Technologies Co Ltd";13;0,05;"CN"
"Luminar Technologies Inc";13;0,05;"US"
"Gm Global Technology Operations Llc";13;0,05;"US"
"Fg Innovation Company Limited";13;0,05;"HK"
"Fg Innovation Company Limited";13;0,05;"CN"
"Convida Wireless Llc";13;0,05;"US"
"Agco International Gmbh";12;0,04;"CH"
"Topcon Positioning Systems Inc";12;0,04;"US"
"Agco International Gmbh";12;0,04;"US"
"Hella Gmbh & Co Kgaa";12;0,04;"DE"
"Sew-Eurodrive Gmbh & Co Kg";12;0,04;"DE"
"Seoul National University R&Db Foundation";12;0,04;"KR"
"Zf Cv Systems Europe Bv";12;0,04;"BE"
"Japan Aerospace Exploration Agency";12;0,04;"JP"
"Vestas Wind Systems A/S";12;0,04;"DK"
"The Toro Company";12;0,04;"US"
"Opsys Tech Ltd";12;0,04;"IL"
"Hapsmobile Inc";12;0,04;"JP"
"Positec Power Tools (Suzhou) Co Ltd (Non-Small";12;0,04;"CN"
"Oradar Technology Company Limited";12;0,04;"CN"
"Continental Teves Ag&Co Ohg";12;0,04;"DE"
"Sandvik Mining And Construction Oy";11;0,04;"FI"
"Universal City Studios Llc";11;0,04;"US"
"Vorwerk & Co Interholding Gmbh";11;0,04;"DE"
"Soken Inc";11;0,04;"JP"
"Jiangsu University";11;0,04;"CN"
"Yuneec Technology Co Limited";11;0,04;"HK"
"Konecranes Global Corporation";11;0,04;"FI"
"Flirtey Holdings Inc";11;0,04;"US"
"Peloton Technology Inc";11;0,04;"US"
"Agjunction Llc";11;0,04;"US"
"Shanghai Slamtec Co Ltd";11;0,04;"CN"
"Alibaba Group Holding Limited";11;0,04;"KY"
"Sos Lab Co Ltd";11;0,04;"KR"
"Orange";11;0,04;"FR"
"Chase William";11;0,04;"US"
"Li Rentao";11;0,04;"CN"
"Ideaforge Technology Pvt Ltd";11;0,04;"IN"
"Nio (Anhui) Holding Co Ltd";11;0,04;"CN"
"Kuka Robotics (Guangdong) Co Ltd";11;0,04;"CN"
"Sz Dji Software Technology Co Ltd";11;0,04;"CN"
"Byd Company Limited";11;0,04;"CN"
"Skygrid Llc";11;0,04;"US"
"Texas Instruments Incorporated";11;0,04;"US"
"Osram Gmbh";11;0,04;"DE"
"Outsight";11;0,04;"FR"
"Panosense Inc";11;0,04;"US"
"Shenzhen Genorivision Technology Co Ltd";11;0,04;"CN"
"Carl Zeiss Ag";11;0,04;"DE"
"Aeva Inc";11;0,04;"US"
"Southeast University";11;0,04;"CN"
"Nokia Solutions And Networks Oy";10;0,04;"FI"
"Unmanned Innovation Inc";10;0,04;"US"
"Honeywell International Inc";10;0,04;"US"
"Avl List Gmbh";10;0,04;"AT"
"The Regents Of The University Of Michigan";10;0,04;"US"
"Nec Solution Innovators Ltd";10;0,04;"JP"
"Bombardier Inc";10;0,04;"CA"
"Pcms Holdings Inc";10;0,04;"US"
"Cnh Industrial Belgium Nv";10;0,04;"BE"
"Sumitomo (Shi) Construction Machinery Co Ltd";10;0,04;"JP"
"Ninebot Beijing Tech Co Ltd";10;0,04;"CN"
"Ping An Technology (Shenzhen) Co Ltd";10;0,04;"CN"
"Cummins Inc";10;0,04;"US"
"Autonomous Control Systems Laboratory Ltd";10;0,04;"JP"
"Cavh Llc";10;0,04;"US"
"Loon Llc";10;0,04;"US"
"Beijing Tusen Weilai Technology Co Ltd";10;0,04;"CN"
"T-Mobile Usa Inc";10;0,04;"US"
"Basf Se";10;0,04;"DE"
"Tusimple";10;0,04;"US"
"Canon Kabushiki Kaisha";10;0,04;"JP"
"Zhejiang Geely Holding Group Co Ltd";10;0,04;"CN"
"International Business Machines Corporation";10;0,04;"US"
"Shenzhen University";10;0,04;"CN"
"Veniam Inc";10;0,04;"US"
"Shenzhen Sensetime Technology Co Ltd";10;0,04;"CN"
"Zhejiang University";10;0,04;"CN"
"Cepton Technologies Inc";10;0,04;"US"
"Hilti Aktiengesellschaft";10;0,04;"LI"
"Dscg Solutions Inc";10;0,04;"US"
"Huf H„ºLsbeck & F„ºRst Gmbh & Co Kg";10;0,04;"DE"
"Xenomatix Nv";10;0,04;"BE"
"Osram Opto Semiconductors Gmbh";10;0,04;"DE"
"Agc Glass Europe";10;0,04;"BE"
"Magik Eye Inc";10;0,04;"US"
"Ams Sensors Asia Pte Ltd";10;0,04;"SG"
"Brookman Technology Inc";10;0,04;"JP"
"Beijing Unisoc Communications Technology Co Ltd";10;0,04;"CN"
"Dyson Technology Limited";9;0,03;"UK"
"Luxembourg Patent Company Sa";9;0,03;"LU"
"Lockheed Martin Corporation";9;0,03;"US"
"Gulfstream Aerospace Corporation";9;0,03;"US"
"Beijing Institute Of Technology";9;0,03;"CN"
"Aisin Seiki Kabushiki Kaisha";9;0,03;"JP"
"Kawasaki Jukogyo Kabushiki Kaisha";9;0,03;"JP"
"Oceaneering International Inc";9;0,03;"US"
"Volvo Construction Equipment Ab";9;0,03;"SE"
"Sphero Inc";9;0,03;"US"
"Ocado Innovation Limited";9;0,03;"UK"
"Commonwealth Scientific And Industrial Research Organisation";9;0,03;"AU"
"Centre National De La Recherche Scientifique";9;0,03;"FR"
"Chiba Institute Of Technology";9;0,03;"JP"
"Top Flight Technologies Inc";9;0,03;"US"
"Mtd Products Inc";9;0,03;"US"
"Nuctech Company Limited";9;0,03;"CN"
"Ars Electronica Linz Gmbh & Co Kg";9;0,03;"AT"
"Proxy Technologies Inc";9;0,03;"US"
"Aurora Flight Sciences Corporation";9;0,03;"US"
"Shang Yanyan";9;0,03;"CN"
"Sf Motors Inc";9;0,03;"US"
"Xdynamics Limited";9;0,03;"HK"
"Cainiao Smart Logistics Holding Limited";9;0,03;"KY"
"Shanghai Huace Navigation Technology Ltd";9;0,03;"CN"
"Shanghai Langbo Communication Technology Company Limited";9;0,03;"CN"
"Guangzhou Automobile Group Co Ltd";9;0,03;"CN"
"Mitsubishi Heavy Industries Machinery Systems Ltd";9;0,03;"JP"
"Airbus Operations Limited";9;0,03;"UK"
"Crf Societ„† Consortile Per Azioni";9;0,03;"IT"
"Elta Systems Ltd";9;0,03;"IL"
"Doosan Mobility Innovation Inc";9;0,03;"KR"
"Wuyi University";9;0,03;"CN"
"Panasonic Intellectual Property Corporation Of Ame";9;0,03;"US"
"Northwest Instrument Inc";9;0,03;"US"
"Baraja Pty Ltd";9;0,03;"AU"
"Osram Beteiligungsverwaltung Gmbh";9;0,03;"DE"
"Ams Sensors Singapore Pte Ltd";9;0,03;"SG"
"Hesai Technology Co Ltd";9;0,03;"CN"
"Interdigital Patent Holdings Inc";9;0,03;"US"
"Shanghai Langbo Communication Technology Company Limited";9;0,03;"HK"
"Korea National University Of Transportation Industry-Academic Cooperation Foundation";9;0,03;"KR"
"Aeronext Inc";9;0,03;"JP"
"The Climate Corporation";8;0,03;"US"
"Hitachi Industrial Equipment Systems Co Ltd";8;0,03;"JP"
"Toyota Motor Europe";8;0,03;"BE"
"Tescom Corporation";8;0,03;"US"
"Deutsches Zentrum F„ºR Luft- Und Raumfahrt Ev";8;0,03;"DE"
"Elwha Llc";8;0,03;"US"
"Fujikin Incorporated";8;0,03;"JP"
"Guanghou Ehang Intelligent Technology Co Ltd";8;0,03;"CN"
"Imperial College Innovations Limited";8;0,03;"UK"
"Alarmcom Incorporated";8;0,03;"US"
"Fisher Controls International Llc";8;0,03;"US"
"Mobile Industrial Robots A/S";8;0,03;"DK"
"Short Brothers Plc";8;0,03;"UK"
"Simbe Robotics Inc";8;0,03;"US"
"Textron Systems Corporation";8;0,03;"US"
"Russell David Wayne";8;0,03;"US"
"Applied Materials Inc";8;0,03;"US"
"Short Brothers Plc";8;0,03;"IE"
"Sumitomo Heavy Industries Ltd";8;0,03;"JP"
"Nidec Shimpo Corporation";8;0,03;"JP"
"Goertek Technology Co Ltd";8;0,03;"CN"
"Rivada Research Llc";8;0,03;"US"
"Zhejiang Guozi Robot Technology Co Ltd";8;0,03;"CN"
"Shenzhen Qianhai Zocom Information Technology Co Ltd";8;0,03;"CN"
"Nidec-Shimpo Corporation";8;0,03;"JP"
"Sharkninja Operating Llc";8;0,03;"US"
"The University Of Tokyo";8;0,03;"JP"
"Shanghai Autoflight Co Ltd";8;0,03;"CN"
"Beijing Tusen Zhitu Technology Co Ltd";8;0,03;"CN"
"Ankobot (Shenzhen) Smart Technologies Co Ltd";8;0,03;"CN"
"Five Ai Limited";8;0,03;"UK"
"Airspace Systems Inc";8;0,03;"US"
"Dalian University Of Technology";8;0,03;"CN"
"Kaarta Inc";8;0,03;"US"
"Safeai Inc";8;0,03;"US"
"Shanghai Sensetime Intelligent Technology Co Ltd";8;0,03;"CN"
"Jvckenwood Corporation";8;0,03;"JP"
"Fj Dynamics Technology Co Ltd";8;0,03;"CN"
"Nanjing University Of Aeronautics And Astronautics";8;0,03;"CN"
"Ningbo Geely Automobile Research&Development Co";8;0,03;"CN"
"Pmdtechnologies Ag";8;0,03;"DE"
"Facebook Technologies Llc";8;0,03;"US"
"Laser Technology Inc";8;0,03;"US"
"Kama-Tech (Hk) Limited";8;0,03;"HK"
"Nuvoton Technology Corporation Japan";8;0,03;"JP"
"Magic Leap Inc";8;0,03;"US"
"Spreadtrum Communications (Shanghai) Co Ltd";8;0,03;"CN"
"Lely Patent Nv";7;0,03;"NL"
"Flir Unmanned Aerial Systems As";7;0,03;"NO"
"Continental Automotive France";7;0,03;"FR"
"Jiangsu Midea Cleaning Appliances Co Ltd";7;0,03;"CN"
"Centre National D'etudes Spatiales";7;0,03;"FR"
"Sony Mobile Communications Inc";7;0,03;"JP"
"Equos Research Co Ltd";7;0,03;"JP"
"Diversey Inc";7;0,03;"US"
"Grey Orange Pte Ltd";7;0,03;"SG"
"Leauto Intelligent Technology (Beijing) Co Ltd";7;0,03;"CN"
"Carrier Corporation";7;0,03;"US"
"Beijing Zero Zero Infinity Technology Co Ltd";7;0,03;"CN"
"Blue Innovation Co Ltd";7;0,03;"JP"
"Beijing Rockrobo Technology Co Ltd";7;0,03;"CN"
"Omnitracs Llc";7;0,03;"US"
"Connaught Electronics Ltd";7;0,03;"IE"
"Carnegie Mellon University";7;0,03;"US"
"Symbol Technologies Llc";7;0,03;"US"
"Caterpillar Sarl";7;0,03;"CH"
"Kongsberg Maritime As";7;0,03;"NO"
"Thk Co Ltd";7;0,03;"JP"
"Nanjing Avatarmind Robot Technology Co Ltd";7;0,03;"CN"
"Suzhou Radiant Photovoltaic Technology Co Ltd";7;0,03;"CN"
"Yazaki Corporation";7;0,03;"JP"
"Guangdong Bona Robot Corporation Limited";7;0,03;"CN"
"Airbus Defence And Space Gmbh";7;0,03;"DE"
"The University Of Massachusetts";7;0,03;"US"
"Agency For Science Technology And Research";7;0,03;"SG"
"Leonardo Spa";7;0,03;"IT"
"Shanghai Jiao Tong University";7;0,03;"CN"
"Guangzhou Xiaopeng Motors Technology Co Ltd";7;0,03;"CN"
"Smits Gerard Dirk";7;0,03;"US"
"Guangdong Kang Yun Technologies Limited";7;0,03;"CN"
"Clark Equipment Company";7;0,03;"US"
"Nanjing Chervon Industry Co Ltd";7;0,03;"CN"
"Beijing Sankuai Online Technology Co Ltd";7;0,03;"CN"
"Tadano Ltd";7;0,03;"JP"
"Safran Electronics&Defense";7;0,03;"FR"
"Beijing Sensetime Technology Development Co Ltd";7;0,03;"CN"
"The Yokohama Rubber Co Ltd";7;0,03;"JP"
"Beijing Baidu Netcom Science And Technology Co Ltd";7;0,03;"CN"
"Bridger Photonics Inc";7;0,03;"US"
"Shenzhen 3irobotix Co Ltd";7;0,03;"CN"
"Politecnico Di Milano";7;0,03;"IT"
"Quanergy Systems Inc";7;0,03;"US"
"Lasermotive Inc";7;0,03;"US"
"Tomtom Global Content Bv";7;0,03;"NL"
"Microvision Inc";7;0,03;"US"
"Jenoptik Optical Systems Gmbh";7;0,03;"DE"
"Maxell Ltd";7;0,03;"JP"
"Hangzhou Ole-Systems Co Ltd";7;0,03;"CN"
"The University Court Of The University Of Edinburgh";7;0,03;"UK"
"Lumileds Holding Bv";7;0,03;"NL"
"Luminar Llc";7;0,03;"US"
"Shenzhen Orbbec Co Ltd";7;0,03;"CN"
"Mediatek Inc";7;0,03;"CN"
"Mediatek Singapore Pte Ltd";7;0,03;"SG"
"Nextnav Llc";7;0,03;"US"
"Mediatek Inc";7;0,03;"TW"
"Thyssenkrupp Marine Systems Gmbh";6;0,02;"DE"
"Toyota Motor Engineering & Manufacturing North America Inc";6;0,02;"US"
"Swiss Reinsurance Company Ltd";6;0,02;"CH"
"Polaris Industries Inc";6;0,02;"US"
"Hydac Fluidtechnik Gmbh";6;0,02;"DE"
"Auto Drive Solutions Sl";6;0,02;"ES"
"Pietro Fiorentini Spa";6;0,02;"IT"
"Guangzhou Airob Robot Technology Co Ltd";6;0,02;"CN"
"Caterpillar Paving Products Inc";6;0,02;"US"
"Everybot Inc";6;0,02;"KR"
"Skydio Inc";6;0,02;"US"
"Fuji-Film Corporation";6;0,02;"JP"
"Halliburton Energy Services Inc";6;0,02;"US"
"Cpac Systems Ab";6;0,02;"SE"
"Zmp Inc";6;0,02;"JP"
"Deka Products Limited Partnership";6;0,02;"US"
"Ap M„∏Ller - M„¶Rsk A/S";6;0,02;"DK"
"Services P„©Troliers Schlumberger";6;0,02;"FR"
"Shenzhen Longing Innovative Aviation Technology Co Ltd";6;0,02;"CN"
"Sham Wellen";6;0,02;"HK"
"Canavan John";6;0,02;"US"
"Molnar Dezso";6;0,02;"US"
"Harman International Industries Incorporated";6;0,02;"US"
"British Telecommunications Public Limited Company";6;0,02;"UK"
"Basf Agro Trademarks Gmbh";6;0,02;"DE"
"Abb Power Grids Switzerland Ag";6;0,02;"CH"
"Yang Jie";6;0,02;"CN"
"Shen Zhen Kuang-Chi Hezhong Technology Ltd";6;0,02;"CN"
"Hongo Aerospace Inc";6;0,02;"JP"
"Purdue Research Foundation";6;0,02;"US"
"Kabushiki Kaisha Toshiba";6;0,02;"JP"
"Grow Solutions Tech Llc";6;0,02;"US"
"Zhang Shuyi";6;0,02;"CN"
"The Texas A&M University System";6;0,02;"US"
"Hyundai Mnsoft Inc";6;0,02;"KR"
"Yujin Robot Co Ltd";6;0,02;"KR"
"United States Of America As Represented By The Administrator Of Nasa";6;0,02;"US"
"Gree Electric Appliances Inc Of Zhuhai";6;0,02;"CN"
"Makani Technologies Llc";6;0,02;"US"
"Deepmap Cayman Limited";6;0,02;"KY"
"Flir Belgium Bvba";6;0,02;"BE"
"Raven Industries Inc";6;0,02;"US"
"Airbus Defence And Space Sas";6;0,02;"FR"
"Viafly Gmbh";6;0,02;"DE"
"California Institute Of Technology";6;0,02;"US"
"Berkshire Grey Inc";6;0,02;"US"
