"id","parent","value","color","share"
"Ipt Technology Gmbh (DE)","Batteries",1,"red",0
"Ipt Technology Gmbh (DE)","Green transports",1,"pink",0
"Ipt Technology Gmbh (DE)","Smart grids",1,"lightgreen",0
"Volvo Truck Corporation (SE)","Cloud computing",1,"maroon",0
"Volvo Truck Corporation (SE)","Internet of things",1,"turquoise",0
"Conte Eugenio (IT)","Wind energy",1,"violet",0
"Conte Eugenio (IT)","Solar energy",1,"green",0
"Conte Eugenio (IT)","Batteries",1,"red",0
"Conte Eugenio (IT)","Green transports",1,"pink",0
"Dring Hc F Porsche Aktiengesellschaft (DE)","Solar energy",2,"green",0.01
"Dring Hc F Porsche Aktiengesellschaft (DE)","Batteries",9,"red",0.03
"Dring Hc F Porsche Aktiengesellschaft (DE)","Green transports",9,"pink",0.03
"Volkswagen Aktiengesellschaft (DE)","Batteries",57,"red",0.17
"Volkswagen Aktiengesellschaft (DE)","Green transports",80,"pink",0.24
"Continental Reifen Deutschland Gmbh (DE)","Green transports",4,"pink",0.01
"Negri Maurizio (IT)","Green buildings",1,"darkorange",0
"Ride On Consulting Sl (ES)","Batteries",2,"red",0.01
"Ride On Consulting Sl (ES)","Green transports",1,"pink",0
"Alavi Shirkhorshidi Seyed Sasan (IR)","Air & Water pollution reduction",1,"grey",0
"Hosseini Mahmood (IR)","Air & Water pollution reduction",1,"grey",0
"Alavi Shirkhorshidi Seyed Sasan (IR)","Batteries",1,"red",0
"Hosseini Mahmood (IR)","Batteries",1,"red",0
"Alavi Shirkhorshidi Seyed Sasan (IR)","Green transports",1,"pink",0
"Hosseini Mahmood (IR)","Green transports",1,"pink",0
"Alfred K„§Rcher Se & Co Kg (DE)","Batteries",4,"red",0.01
"Alfred K„§Rcher Se & Co Kg (DE)","Green transports",3,"pink",0.01
"Safran Seats Usa Llc (US)","Green transports",12,"pink",0.04
"Safran Seats Usa Llc (US)","Advanced Sustainable Materials",12,"orange",0.04
"Robert Bosch Gmbh (DE)","Solar energy",21,"green",0.06
"Robert Bosch Gmbh (DE)","Green transports",320,"pink",0.95
"Robert Bosch Gmbh (DE)","Biofuels",5,"brown",0.01
"Volkswagen Aktiengesellschaft (DE)","Autonomous vehicles",58,"cyan",0.17
"Robert Bosch Gmbh (DE)","Autonomous vehicles",199,"cyan",0.59
"Bayerische Motoren Werke Aktiengesellschaft (DE)","Batteries",211,"red",0.62
"Bayerische Motoren Werke Aktiengesellschaft (DE)","Green transports",262,"pink",0.78
"Valeo Syst„®Mes Thermiques (FR)","Air & Water pollution reduction",1,"grey",0
"Valeo Syst„®Mes Thermiques (FR)","Green transports",3,"pink",0.01
"Robert Bosch Gmbh (DE)","Batteries",272,"red",0.81
"Innogy Se (DE)","Batteries",49,"red",0.15
"Innogy Se (DE)","Green transports",49,"pink",0.15
"Hella Gmbh & Co Kgaa (DE)","Batteries",13,"red",0.04
"Hella Gmbh & Co Kgaa (DE)","Green transports",13,"pink",0.04
"Hella Kgaa Hueck & Co (DE)","Cybersecurity",1,"yellow",0
"Mtu Friedrichshafen Gmbh (DE)","Green transports",3,"pink",0.01
"Ucl Business Plc (UK)","Artificial intelligence",1,"black",0
"Toyota Motor Europe (BE)","Artificial intelligence",3,"black",0.01
"Ucl Business Plc (UK)","Autonomous vehicles",2,"cyan",0.01
"Toyota Motor Europe (BE)","Autonomous vehicles",7,"cyan",0.02
"Plastic Omnium Advanced Innovation And Research (BE)","Air & Water pollution reduction",20,"grey",0.06
"Plastic Omnium Advanced Innovation And Research (BE)","Waste management",4,"blue",0.01
"Plastic Omnium Advanced Innovation And Research (BE)","Water related adaptation technologies",2,"indigo",0.01
"Plastic Omnium Advanced Innovation And Research (BE)","Green transports",14,"pink",0.04
"Volvo Truck Corporation (SE)","Water related adaptation technologies",1,"indigo",0
"Continental Teves Ag & Co Ohg (DE)","Autonomous vehicles",16,"cyan",0.05
"Zf Friedrichshafen Ag (DE)","Green transports",179,"pink",0.53
"Qualcomm Incorporated (US)","Batteries",26,"red",0.08
"Qualcomm Incorporated (US)","Green transports",28,"pink",0.08
"Rolls-Royce Deutschland Ltd & Co Kg (DE)","Batteries",4,"red",0.01
"Rolls-Royce Deutschland Ltd & Co Kg (DE)","Hydrogen",1,"lime",0
"Rolls-Royce Deutschland Ltd & Co Kg (DE)","Green transports",4,"pink",0.01
"Huf H„ºLsbeck & F„ºRst Gmbh & Co Kg (DE)","Autonomous vehicles",3,"cyan",0.01
"Bayerische Motoren Werke Aktiengesellschaft (DE)","Autonomous vehicles",93,"cyan",0.28
"Zkw Group Gmbh (AT)","Autonomous vehicles",13,"cyan",0.04
"Sew-Eurodrive Gmbh & Co Kg (DE)","Batteries",13,"red",0.04
"Sew-Eurodrive Gmbh & Co Kg (DE)","Green transports",14,"pink",0.04
"Audi Ag (DE)","Autonomous vehicles",85,"cyan",0.25
"Elringklinger Ag (DE)","Advanced Sustainable Materials",1,"orange",0
"Danmarks Tekniske Universitet (DK)","Autonomous vehicles",1,"cyan",0
"Benteler Automobiltechnik Gmbh (DE)","Advanced Sustainable Materials",2,"orange",0.01
"Ifp Energies Nouvelles (FR)","Air & Water pollution reduction",1,"grey",0
"Ifp Energies Nouvelles (FR)","Batteries",3,"red",0.01
"Ifp Energies Nouvelles (FR)","Green transports",8,"pink",0.02
"Daimler Ag (DE)","Batteries",59,"red",0.17
"Daimler Ag (DE)","Green transports",87,"pink",0.26
"Bayerische Motoren Werke Aktiengesellschaft (DE)","Hydrogen",28,"lime",0.08
"Tgw Logistics Group Gmbh (AT)","Autonomous robots",1,"teal",0
"Bmw Canada Inc (CA)","Batteries",2,"red",0.01
"Bmw Canada Inc (CA)","Green transports",2,"pink",0.01
"Autoneum Management Ag (CH)","Advanced Sustainable Materials",12,"orange",0.04
"Siemens Aktiengesellschaft (DE)","Additive manufacturing",1,"olive",0
"D„ºCker F„∂Rdertechnik Gmbh (DE)","Batteries",1,"red",0
"D„ºCker F„∂Rdertechnik Gmbh (DE)","Green transports",1,"pink",0
"Siemens Sas (FR)","Autonomous vehicles",1,"cyan",0
"Takata Ag (DE)","Advanced Sustainable Materials",1,"orange",0
"Agc Glass Europe (BE)","Advanced Sustainable Materials",12,"orange",0.04
"Zaptec As (NO)","Batteries",1,"red",0
"Zaptec As (NO)","Green transports",1,"pink",0
"Zaptec As (NO)","Autonomous vehicles",1,"cyan",0
"Zaptec As (NO)","Cloud computing",1,"maroon",0
"Zaptec As (NO)","Internet of things",1,"turquoise",0
"Conti Temic Microelectronic Gmbh (DE)","Autonomous vehicles",9,"cyan",0.03
"Robert Bosch Gmbh (DE)","Air & Water pollution reduction",28,"grey",0.08
"Siemens Aktiengesellschaft (DE)","Autonomous vehicles",1,"cyan",0
"Oxicool Inc (US)","Green buildings",1,"darkorange",0
"Oshkosh Corporation (US)","Green transports",13,"pink",0.04
"Valeo Systemes Thermiques (FR)","Green buildings",4,"darkorange",0.01
"Valeo Syst„®Mes Thermiques (FR)","Batteries",2,"red",0.01
"Parker Hannifin Corporation (US)","Solar energy",1,"green",0
"Parker Hannifin Corporation (US)","Green transports",2,"pink",0.01
"Parker Hannifin Corporation (US)","Green buildings",1,"darkorange",0
"Montaseri Poorya (IR)","Autonomous vehicles",1,"cyan",0
"Dainelli Alessio (IT)","Air & Water pollution reduction",1,"grey",0
"Continental Automotive Gmbh (DE)","Artificial intelligence",5,"black",0.01
"Pilkington Brasil Ltda (BR)","Advanced Sustainable Materials",1,"orange",0
"Pilkington Group Limited (UK)","Advanced Sustainable Materials",6,"orange",0.02
"Zipper-Technik Gmbh (DE)","Advanced Sustainable Materials",1,"orange",0
"Le Holdings (Beijing) Co Ltd (CN)","Artificial intelligence",1,"black",0
"Leauto Intelligent Technology (Beijing) Co Ltd (CN)","Artificial intelligence",1,"black",0
"Conti Temic Microelectronic Gmbh (DE)","Batteries",5,"red",0.01
"Conti Temic Microelectronic Gmbh (DE)","Green transports",5,"pink",0.01
"Conti Temic Microelectronic Gmbh (DE)","Internet of things",1,"turquoise",0
"Knorr-Bremse Systeme F„ºR Nutzfahrzeuge Gmbh (DE)","Water related adaptation technologies",2,"indigo",0.01
"Washtec Holding Gmbh (DE)","Air & Water pollution reduction",1,"grey",0
"Psa Automobiles Sa (FR)","Green transports",113,"pink",0.33
"Rolls-Royce Deutschland Ltd & Co Kg (DE)","Autonomous vehicles",1,"cyan",0
"Renault Sas (FR)","Batteries",80,"red",0.24
"Valeo Systemes Thermiques (FR)","Green transports",109,"pink",0.32
"Zf Friedrichshafen Ag (DE)","Augmented reality",1,"navyblue",0
"Zf Friedrichshafen Ag (DE)","Autonomous vehicles",52,"cyan",0.15
"Qualcomm Incorporated (US)","Solar energy",1,"green",0
"Audi Ag (DE)","Solar energy",9,"green",0.03
"Audi Ag (DE)","Batteries",115,"red",0.34
"Audi Ag (DE)","Green transports",150,"pink",0.44
"Blue Solutions (FR)","Batteries",5,"red",0.01
"Blue Solutions (FR)","Other energy storage",1,"magenta",0
"Blue Solutions (FR)","Green transports",5,"pink",0.01
"Blue Solutions (FR)","Smart grids",3,"lightgreen",0.01
"Siemens Aktiengesellschaft (DE)","Green transports",46,"pink",0.14
"Universit„© De Li„®Ge (BE)","Artificial intelligence",1,"black",0
"Deutsches Zentrum F„ºR Luft- Und Raumfahrt Ev (DE)","Autonomous vehicles",3,"cyan",0.01
"Corning Incorporated (US)","Advanced Sustainable Materials",34,"orange",0.1
"Johnson Controls Technology Company (US)","Batteries",5,"red",0.01
"Johnson Controls Technology Company (US)","Green transports",5,"pink",0.01
"Gkn Automotive Ltd (UK)","Green transports",7,"pink",0.02
"Avl List Gmbh (AT)","Batteries",16,"red",0.05
"Avl List Gmbh (AT)","Green transports",20,"pink",0.06
"Avl List Gmbh (AT)","Autonomous vehicles",6,"cyan",0.02
"Swiss Reinsurance Company Ltd (CH)","Internet of things",2,"turquoise",0.01
"Cps Technology Holdings Llc (US)","Batteries",25,"red",0.07
"Cps Technology Holdings Llc (US)","Green transports",24,"pink",0.07
"Weidplas Gmbh (CH)","Green transports",1,"pink",0
"Husqvarna Ab (SE)","Batteries",6,"red",0.02
"Valeo Schalter Und Sensoren Gmbh (DE)","Augmented reality",6,"navyblue",0.02
"Arlanxeo Deutschland Gmbh (DE)","Green transports",2,"pink",0.01
"Mahle International Gmbh (DE)","Batteries",21,"red",0.06
"Mahle International Gmbh (DE)","Green transports",18,"pink",0.05
"Ev Connect Inc (US)","Batteries",1,"red",0
"Ev Connect Inc (US)","Green transports",1,"pink",0
"Ev Connect Inc (US)","Smart grids",1,"lightgreen",0
"Kautex Textron Gmbh & Co Kg (DE)","Air & Water pollution reduction",7,"grey",0.02
"Kautex Textron Gmbh & Co Kg (DE)","Waste management",1,"blue",0
"Kautex Textron Gmbh & Co Kg (DE)","Green transports",6,"pink",0.02
"Trw Limited (UK)","Cybersecurity",1,"yellow",0
"Viggo Jespersen Holding Aps (DK)","Wind energy",1,"violet",0
"Cera Aps (FR)","Waste management",1,"blue",0
"Cera Aps (FR)","Advanced Sustainable Materials",1,"orange",0
"Bendix Commercial Vehicle Systems Llc (US)","Internet of things",4,"turquoise",0.01
"Agco International Gmbh (CH)","Air & Water pollution reduction",3,"grey",0.01
"Bayerische Motoren Werke Aktiengesellschaft (DE)","Solar energy",3,"green",0.01
"Bayerische Motoren Werke Aktiengesellschaft (DE)","Smart grids",29,"lightgreen",0.09
"Aramco Overseas Company Bv (NL)","Green transports",1,"pink",0
"Marquardt Gmbh (DE)","Batteries",1,"red",0
"Marquardt Gmbh (DE)","Green transports",1,"pink",0
"Continental Automotive Gmbh (DE)","Green transports",46,"pink",0.14
"Siemens Mobility Gmbh (DE)","Batteries",37,"red",0.11
"Siemens Mobility Gmbh (DE)","Green transports",47,"pink",0.14
"Ipalco Bv (NL)","Batteries",1,"red",0
"Ipalco Bv (NL)","Green transports",1,"pink",0
"Alfred K„§Rcher Se & Co Kg (DE)","Autonomous vehicles",1,"cyan",0
"Wobben Properties Gmbh (DE)","Batteries",9,"red",0.03
"Wobben Properties Gmbh (DE)","Green transports",9,"pink",0.03
"Wobben Properties Gmbh (DE)","Smart grids",6,"lightgreen",0.02
"Ge Energy Power Conversion Technology Ltd (UK)","Smart grids",1,"lightgreen",0
"Bhatt Dr Rajan J (IN)","Green transports",1,"pink",0
"Dana Automotive Systems Group Llc (US)","Air & Water pollution reduction",1,"grey",0
"Crown Equipment Corporation (US)","Autonomous vehicles",16,"cyan",0.05
"Schaeffler Technologies Ag & Co Kg (DE)","Green transports",144,"pink",0.43
"Volkswagen Ag (DE)","Batteries",14,"red",0.04
"Volkswagen Ag (DE)","Hydrogen",5,"lime",0.01
"Audi Ag (DE)","Hydrogen",22,"lime",0.07
"Volkswagen Ag (DE)","Green transports",17,"pink",0.05
"Mci (Mirror Controls International) Netherlands Bv (NL)","Green transports",4,"pink",0.01
"Valeo Equipements Electriques Moteur (FR)","Batteries",9,"red",0.03
"Valeo Equipements Electriques Moteur (FR)","Green transports",14,"pink",0.04
"Conti Temic Microelectronic Gmbh (DE)","Augmented reality",8,"navyblue",0.02
"Jaguar Land Rover Limited (UK)","Batteries",44,"red",0.13
"Jaguar Land Rover Limited (UK)","Green transports",65,"pink",0.19
"Jaguar Land Rover Limited (UK)","Air & Water pollution reduction",7,"grey",0.02
"Jaguar Land Rover Limited (UK)","Artificial intelligence",2,"black",0.01
"Le Holdings (Beijing) Co Ltd (CN)","Autonomous vehicles",4,"cyan",0.01
"Leauto Intelligent Technology (Beijing) Co Ltd (CN)","Autonomous vehicles",3,"cyan",0.01
"Qualcomm Incorporated (US)","Autonomous vehicles",34,"cyan",0.1
"Apple Inc (US)","Autonomous vehicles",17,"cyan",0.05
"Qualcomm Incorporated (US)","Augmented reality",10,"navyblue",0.03
"Tesla Inc (US)","Solar energy",3,"green",0.01
"Tesla Inc (US)","Batteries",8,"red",0.02
"Tesla Inc (US)","Green transports",7,"pink",0.02
"Desch Antriebstechnik Gmbh & Co Kg (DE)","Green transports",1,"pink",0
"Gogoro Inc (HK)","Batteries",3,"red",0.01
"Gogoro Inc (HK)","Green transports",3,"pink",0.01
"Gogoro Inc (HK)","Blockchain",2,"purple",0.01
"Federal-Mogul Powertrain Llc (US)","Advanced Sustainable Materials",4,"orange",0.01
"Tdk Electronics Ag (DE)","Batteries",3,"red",0.01
"Tdk Electronics Ag (DE)","Green transports",3,"pink",0.01
"Continental Teves Ag & Co Ohg (DE)","Green transports",6,"pink",0.02
"Robert Bosch Gmbh (DE)","Blockchain",5,"purple",0.01
"Robert Bosch Gmbh (DE)","Cloud computing",16,"maroon",0.05
"Robert Bosch Gmbh (DE)","Cybersecurity",9,"yellow",0.03
"Robert Bosch Gmbh (DE)","Internet of things",17,"turquoise",0.05
"Volkswagen Ag (DE)","Augmented reality",2,"navyblue",0.01
"Es-Tec Gmbh (DE)","Augmented reality",1,"navyblue",0
"Audi Ag (DE)","Augmented reality",27,"navyblue",0.08
"Maquet Gmbh (DE)","Autonomous vehicles",1,"cyan",0
"Volkswagen Aktiengesellschaft (DE)","Hydrogen",3,"lime",0.01
"Clarios Advanced Solutions Gmbh (DE)","Batteries",10,"red",0.03
"Clarios Advanced Solutions Gmbh (DE)","Green transports",9,"pink",0.03
"Tofas Turk Otomobil Fabrikasi Anonim Sirketi (TR)","Biofuels",2,"brown",0.01
"Tofas Turk Otomobil Fabrikasi Anonim Sirketi (TR)","Green transports",4,"pink",0.01
"Vivarail Ltd (UK)","Batteries",2,"red",0.01
"Vivarail Ltd (UK)","Hydrogen",1,"lime",0
"Vivarail Ltd (UK)","Green transports",2,"pink",0.01
"Thyssenkrupp Ag (DE)","Batteries",20,"red",0.06
"Thyssenkrupp Marine Systems Gmbh (DE)","Batteries",3,"red",0.01
"Thyssenkrupp Ag (DE)","Green transports",18,"pink",0.05
"Thyssenkrupp Marine Systems Gmbh (DE)","Green transports",3,"pink",0.01
"Bombardier Primove Gmbh (DE)","Batteries",32,"red",0.09
"Bombardier Primove Gmbh (DE)","Green transports",32,"pink",0.09
"Pacific Industrial Co Ltd (JP)","Internet of things",8,"turquoise",0.02
"Powerjames Gmbh (DE)","Batteries",1,"red",0
"Powerjames Gmbh (DE)","Green transports",1,"pink",0
"Powerjames Gmbh (DE)","Blockchain",1,"purple",0
"Daimler Ag (DE)","Autonomous vehicles",40,"cyan",0.12
"Bayerische Motoren Werke Aktiengesellschaft (DE)","Green buildings",9,"darkorange",0.03
"Recaro Aircraft Seating Gmbh & Co Kg (DE)","Green transports",3,"pink",0.01
"Recaro Aircraft Seating Gmbh & Co Kg (DE)","Advanced Sustainable Materials",3,"orange",0.01
"Schunk Transit Systems Gmbh (AT)","Batteries",14,"red",0.04
"Schunk Transit Systems Gmbh (AT)","Green transports",14,"pink",0.04
"Borgwarner Sweden Ab (SE)","Green transports",12,"pink",0.04
"Plasser & Theurer Export Von Bahnbaumaschinen Gesellschaft Mbh (AT)","Green transports",2,"pink",0.01
"Voltlabor Gmbh (AT)","Batteries",1,"red",0
"Voltlabor Gmbh (AT)","Green transports",1,"pink",0
"Continental Automotive Gmbh (DE)","Autonomous vehicles",27,"cyan",0.08
"Dymag Group Limited (UK)","Advanced Sustainable Materials",1,"orange",0
"Valeo Comfort And Driving Assistance (FR)","Internet of things",10,"turquoise",0.03
"Jaguar Land Rover Limited (UK)","Smart grids",4,"lightgreen",0.01
"Epcos Ag (DE)","Air & Water pollution reduction",1,"grey",0
"Relyon Plasma Gmbh (DE)","Air & Water pollution reduction",1,"grey",0
"Carrier Corporation (US)","Green buildings",7,"darkorange",0.02
"Eaton Intelligent Power Limited (IE)","Batteries",8,"red",0.02
"Eaton Intelligent Power Limited (IE)","Green transports",13,"pink",0.04
"Bayerische Motoren Werke Aktiengesellschaft (DE)","Air & Water pollution reduction",22,"grey",0.07
"Vitesco Technologies Gmbh (DE)","Batteries",74,"red",0.22
"Vitesco Technologies Gmbh (DE)","Green transports",92,"pink",0.27
"Knorr-Bremse Systeme F„ºR Nutzfahrzeuge Gmbh (DE)","Air & Water pollution reduction",2,"grey",0.01
"Knorr-Bremse Systeme F„ºR Schienenfahrzeuge Gmbh (DE)","Batteries",6,"red",0.02
"Knorr-Bremse Systeme F„ºR Schienenfahrzeuge Gmbh (DE)","Green transports",6,"pink",0.02
"Continental Automotive Gmbh (DE)","Air & Water pollution reduction",16,"grey",0.05
"Robert Bosch Gmbh (DE)","Waste management",3,"blue",0.01
"Def-Tech Sas Di Ettore De Francesco&C (IT)","Batteries",1,"red",0
"Def-Tech Sas Di Ettore De Francesco&C (IT)","Green transports",1,"pink",0
"Def-Tech Sas Di Ettore De Francesco&C (IT)","Autonomous vehicles",1,"cyan",0
"Bierrebi Italia Srl (IT)","Solar energy",1,"green",0
"Siemens Aktiengesellschaft (DE)","Smart grids",18,"lightgreen",0.05
"Continental Automotive Gmbh (DE)","Batteries",40,"red",0.12
"Continental Automotive Gmbh (DE)","Smart grids",4,"lightgreen",0.01
"Zkw Group Gmbh (AT)","Internet of things",1,"turquoise",0
"Auto-Kabel Management Gmbh (DE)","Batteries",2,"red",0.01
"Auto-Kabel Management Gmbh (DE)","Green transports",2,"pink",0.01
"Innogy Innovation Gmbh (DE)","Autonomous vehicles",1,"cyan",0
"Leauto Intelligent Technology (Beijing) Co Ltd (CN)","Batteries",2,"red",0.01
"Le Holdings (Beijing) Co Ltd (CN)","Batteries",5,"red",0.01
"Leauto Intelligent Technology (Beijing) Co Ltd (CN)","Green transports",2,"pink",0.01
"Le Holdings (Beijing) Co Ltd (CN)","Green transports",4,"pink",0.01
"Leauto Intelligent Technology (Beijing) Co Ltd (CN)","Cloud computing",2,"maroon",0.01
"Le Holdings (Beijing) Co Ltd (CN)","Cloud computing",2,"maroon",0.01
"Leauto Intelligent Technology (Beijing) Co Ltd (CN)","Smart grids",1,"lightgreen",0
"Le Holdings (Beijing) Co Ltd (CN)","Smart grids",1,"lightgreen",0
"Leauto Intelligent Technology (Beijing) Co Ltd (CN)","Internet of things",2,"turquoise",0.01
"Le Holdings (Beijing) Co Ltd (CN)","Internet of things",4,"turquoise",0.01
"Volkswagen Ag (DE)","Autonomous vehicles",4,"cyan",0.01
"Hella Gmbh & Co Kgaa (DE)","Autonomous vehicles",9,"cyan",0.03
"Witricity Corporation (US)","Batteries",37,"red",0.11
"Witricity Corporation (US)","Green transports",37,"pink",0.11
"Rwth Aachen (DE)","Batteries",2,"red",0.01
"Rwth Aachen (DE)","Green transports",2,"pink",0.01
"Swissmove Ag (CH)","Batteries",1,"red",0
"Swissmove Ag (CH)","Hydrogen",1,"lime",0
"Swissmove Ag (CH)","Green transports",1,"pink",0
"Hanwha Advanced Material Germany Gmbh (DE)","Waste management",1,"blue",0
"Hanwha Advanced Material Germany Gmbh (DE)","Recycling technologies",1,"darkgreen",0
"Mcpp Innovation Llc (JP)","Advanced Sustainable Materials",1,"orange",0
"Mcpp Netherlands Bv (NL)","Advanced Sustainable Materials",1,"orange",0
"E Touch Solutions Limited (UK)","Batteries",1,"red",0
"E Touch Solutions Limited (UK)","Green transports",1,"pink",0
"E Touch Solutions Limited (UK)","Smart grids",1,"lightgreen",0
"Continental Automotive Systems Inc (US)","Autonomous vehicles",35,"cyan",0.1
"Valeo Vision (FR)","Augmented reality",1,"navyblue",0
"Sabic Global Technologies Bv (NL)","Advanced Sustainable Materials",6,"orange",0.02
"Plastic Omnium Automotive Exteriors Gmbh (DE)","Green transports",1,"pink",0
"Flex-N-Gate France (FR)","Green transports",3,"pink",0.01
"Mitsubishi Electric Corporation (JP)","Batteries",88,"red",0.26
"Mitsubishi Electric Corporation (JP)","Green transports",97,"pink",0.29
"Weber Hanspeter (CH)","Solar energy",1,"green",0
"Weber Hanspeter (CH)","Hydrogen",1,"lime",0
"Volvo Construction Equipment Ab (SE)","Green transports",15,"pink",0.04
"Valeo Vision (FR)","Autonomous vehicles",14,"cyan",0.04
"Ascending Technologies Gmbh (DE)","Batteries",1,"red",0
"Ascending Technologies Gmbh (DE)","Green transports",1,"pink",0
"Ascending Technologies Gmbh (DE)","Autonomous vehicles",1,"cyan",0
"Lell Peter (DE)","Batteries",1,"red",0
"Lell Peter (DE)","Green transports",1,"pink",0
"Witricity Corporation (US)","Internet of things",7,"turquoise",0.02
"Bnsf Railway Company (US)","Batteries",2,"red",0.01
"Hutchinson (FR)","Batteries",9,"red",0.03
"Hutchinson (FR)","Other energy storage",7,"magenta",0.02
"Psa Automobiles Sa (FR)","Cloud computing",5,"maroon",0.01
"Psa Automobiles Sa (FR)","Internet of things",5,"turquoise",0.01
"Fillon Technologies (FR)","Wind energy",1,"violet",0
"Fillon Technologies (FR)","Solar energy",1,"green",0
"Fillon Technologies (FR)","Green buildings",1,"darkorange",0
"Green Cat Technologies (FR)","Wind energy",1,"violet",0
"Green Cat Technologies (FR)","Solar energy",1,"green",0
"Green Cat Technologies (FR)","Green buildings",1,"darkorange",0
"Liebherr-Components Biberach Gmbh (DE)","Batteries",1,"red",0
"Liebherr-Components Biberach Gmbh (DE)","Green transports",1,"pink",0
"Valeo Vision (FR)","Quantum computers",2,"silver",0.01
"Valeo Vision (FR)","Nanotechnology",2,"darkred",0.01
"Robert Bosch Gmbh (DE)","Advanced Sustainable Materials",1,"orange",0
"Robert Bosch Gmbh (DE)","Artificial intelligence",21,"black",0.06
"Johansson Roland (SE)","Batteries",2,"red",0.01
"Johansson Roland (SE)","Green transports",2,"pink",0.01
"Johansson Roland (SE)","Blockchain",1,"purple",0
"Johansson Roland (SE)","Smart grids",1,"lightgreen",0
"Inrix Inc (US)","Autonomous vehicles",3,"cyan",0.01
