"from";"to";"domain";"full";"binary";"expected";"untapped";"links.rca";"sum_from";"sum_to";"binary.pc";"th.max";"th.max.pc";"RD";"RD.added"
"Lower Saxony (DE9)";"Agder og Rogaland (NO04)";"Ubiquitous computing";7;2;4,23;0,23;0,95;528;1331;0,0043;929,5;0,0046;59,99;35,36
"Lower Saxony (DE9)";"Agder og Rogaland (NO04)";"Water purification";0;0;0;0;0;0;0;0;0;0;30,91;21,96
"Lower Saxony (DE9)";"Agder og Rogaland (NO04)";"Weapon systems & ammunition";0;0;0;0;0;0;0;0;0;0;66,89;5,96
"Lower Saxony (DE9)";"Alentejo (PT18)";"AI & Big Data";0;0;0;0;0;0;0;0;0;0;56,84;19,6
"Lower Saxony (DE9)";"Alentejo (PT18)";"Automation & robotics";0;0;0;0;0;0;0;0;0;0;78,57;6,01
"Lower Saxony (DE9)";"Alentejo (PT18)";"Autonomous & connected mobility";0;0;0;0;0;0;0;0;0;0;53,26;37,87
"Lower Saxony (DE9)";"Alentejo (PT18)";"Biophotonics";0;0;0;0;0;0;0;0;0;0;70,89;5,22
"Lower Saxony (DE9)";"Alentejo (PT18)";"Bioprocess technology";0;0;0;0;0;0;0;0;0;0;78,17;18,12
"Lower Saxony (DE9)";"Alentejo (PT18)";"Biotechnologies";0;0;0;0;0;0;0;0;0;0;62,97;11,62
"Lower Saxony (DE9)";"Alentejo (PT18)";"CCS / CCU";0;0;0;0;0;0;0;0;0;0;36,09;40,47
"Lower Saxony (DE9)";"Alentejo (PT18)";"CO2-neutral production";0;0;0;0;0;0;0;0;0;0;44,24;29,55
"Lower Saxony (DE9)";"Alentejo (PT18)";"Cybersecurity";0;0;0;0;0;0;0;0;0;0;61,91;13,05
"Lower Saxony (DE9)";"Alentejo (PT18)";"Data ecosystems";0;0;0;0;0;0;0;0;0;0;62,81;28
"Lower Saxony (DE9)";"Alentejo (PT18)";"Data sciences & digital health";0;0;0;0;0;0;0;0;0;0;34,15;38,36
"Lower Saxony (DE9)";"Alentejo (PT18)";"Geothermal energy";0;0;0;0;0;0;0;0;0;0;80,78;14,71
"Lower Saxony (DE9)";"Alentejo (PT18)";"Immersive technologies";0;0;0;0;0;0;0;0;0;0;66,54;14,93
"Lower Saxony (DE9)";"Alentejo (PT18)";"Individual mass production";0;0;0;0;0;0;0;0;0;0;80,58;10,21
"Lower Saxony (DE9)";"Alentejo (PT18)";"Industrial robotics";0;0;0;0;0;0;0;0;0;0;84,81;8,03
"Lower Saxony (DE9)";"Alentejo (PT18)";"Maritime technology";0;0;0;0;0;0;0;0;0;0;85,96;12,53
"Lower Saxony (DE9)";"Alentejo (PT18)";"Medical technology";0;0;0;0;0;0;0;0;0;0;67,08;12,4
"Lower Saxony (DE9)";"Alentejo (PT18)";"Mobility services";0;0;0;0;0;0;0;0;0;0;47,11;49,62
"Lower Saxony (DE9)";"Alentejo (PT18)";"More flexible energy systems";0;0;0;0;0;0;0;0;0;0;53,88;43,08
"Lower Saxony (DE9)";"Alentejo (PT18)";"Nanotechnologies";0;0;0;0;0;0;0;0;0;0;60,2;12,85
"Lower Saxony (DE9)";"Alentejo (PT18)";"Neural interfaces";0;0;0;0;0;0;0;0;0;0;73,8;6,61
"Lower Saxony (DE9)";"Alentejo (PT18)";"Nuclear fusion";0;0;0;0;0;0;0;0;0;0;56,97;2,75
"Lower Saxony (DE9)";"Alentejo (PT18)";"Optics & photonics";2;1;178,03;177,03;0,01;365;48005;0;24185;0,0036;68,11;3,34
"Lower Saxony (DE9)";"Alentejo (PT18)";"Overall defense strategy";0;0;0;0;0;0;0;0;0;0;62,58;25,48
"Lower Saxony (DE9)";"Alentejo (PT18)";"Personalized medicine";0;0;0;0;0;0;0;0;0;0;21,3;42,95
"Lower Saxony (DE9)";"Alentejo (PT18)";"Personalized nutrition";0;0;0;0;0;0;0;0;0;0;27,48;29,07
"Lower Saxony (DE9)";"Alentejo (PT18)";"Precision breeding";0;0;0;0;0;0;0;0;0;0;86,32;10,42
"Lower Saxony (DE9)";"Alentejo (PT18)";"Private air transport";0;0;0;0;0;0;0;0;0;0;77,93;14,71
"Lower Saxony (DE9)";"Alentejo (PT18)";"Quantum technologies";0;0;0;0;0;0;0;0;0;0;72,04;4,19
"Lower Saxony (DE9)";"Alentejo (PT18)";"Semiconductors & microchips";0;0;0;0;0;0;0;0;0;0;74,87;1,6
"Lower Saxony (DE9)";"Alentejo (PT18)";"Smart factories";0;0;0;0;0;0;0;0;0;0;75,93;20,04
"Lower Saxony (DE9)";"Alentejo (PT18)";"Smart farming";0;0;0;0;0;0;0;0;0;0;64,71;32,04
"Lower Saxony (DE9)";"Alentejo (PT18)";"Space logistics";0;0;0;0;0;0;0;0;0;0;80,48;11,01
"Lower Saxony (DE9)";"Alentejo (PT18)";"UAS & drone defense";0;0;0;0;0;0;0;0;0;0;86,06;2,72
"Lower Saxony (DE9)";"Alentejo (PT18)";"Ubiquitous computing";0;0;0;0;0;0;0;0;0;0;59,99;13,97
"Lower Saxony (DE9)";"Alentejo (PT18)";"Water purification";0;0;0;0;0;0;0;0;0;0;30,91;59,84
"Lower Saxony (DE9)";"Alentejo (PT18)";"Weapon systems & ammunition";0;0;0;0;0;0;0;0;0;0;66,89;2,4
"Lower Saxony (DE9)";"Algarve (PT15)";"AI & Big Data";2;1;94,6;93,6;0,01;732;25377;0;13054,5;0,0039;56,84;13,05
"Lower Saxony (DE9)";"Algarve (PT15)";"Automation & robotics";0;0;0;0;0;0;0;0;0;0;78,57;4,05
"Lower Saxony (DE9)";"Algarve (PT15)";"Autonomous & connected mobility";0;0;0;0;0;0;0;0;0;0;53,26;35,21
"Lower Saxony (DE9)";"Algarve (PT15)";"Biophotonics";0;0;0;0;0;0;0;0;0;0;70,89;5,07
"Lower Saxony (DE9)";"Algarve (PT15)";"Bioprocess technology";6;1;45,5;44,5;0,02;1566;10993;1e-04;6279,5;0,006;78,17;18,87
"Lower Saxony (DE9)";"Algarve (PT15)";"Biotechnologies";0;0;0;0;0;0;0;0;0;0;62,97;11,82
"Lower Saxony (DE9)";"Algarve (PT15)";"CCS / CCU";0;0;0;0;0;0;0;0;0;0;36,09;9,04
"Lower Saxony (DE9)";"Algarve (PT15)";"CO2-neutral production";0;0;0;0;0;0;0;0;0;0;44,24;11,97
"Lower Saxony (DE9)";"Algarve (PT15)";"Cybersecurity";0;0;0;0;0;0;0;0;0;0;61,91;8,51
"Lower Saxony (DE9)";"Algarve (PT15)";"Data ecosystems";0;0;0;0;0;0;0;0;0;0;62,81;19,03
"Lower Saxony (DE9)";"Algarve (PT15)";"Data sciences & digital health";0;0;0;0;0;0;0;0;0;0;34,15;35,34
"Lower Saxony (DE9)";"Algarve (PT15)";"Geothermal energy";0;0;0;0;0;0;0;0;0;0;80,78;15,77
"Lower Saxony (DE9)";"Algarve (PT15)";"Immersive technologies";0;0;0;0;0;0;0;0;0;0;66,54;13,5
"Lower Saxony (DE9)";"Algarve (PT15)";"Individual mass production";0;0;0;0;0;0;0;0;0;0;80,58;9,63
"Lower Saxony (DE9)";"Algarve (PT15)";"Industrial robotics";0;0;0;0;0;0;0;0;0;0;84,81;7,31
"Lower Saxony (DE9)";"Algarve (PT15)";"Maritime technology";0;0;0;0;0;0;0;0;0;0;85,96;12,33
"Lower Saxony (DE9)";"Algarve (PT15)";"Medical technology";0;0;0;0;0;0;0;0;0;0;67,08;9,36
"Lower Saxony (DE9)";"Algarve (PT15)";"Mobility services";0;0;0;0;0;0;0;0;0;0;47,11;45,86
"Lower Saxony (DE9)";"Algarve (PT15)";"More flexible energy systems";0;0;0;0;0;0;0;0;0;0;53,88;21,65
"Lower Saxony (DE9)";"Algarve (PT15)";"Nanotechnologies";0;0;0;0;0;0;0;0;0;0;60,2;13,15
"Lower Saxony (DE9)";"Algarve (PT15)";"Neural interfaces";0;0;0;0;0;0;0;0;0;0;73,8;4,48
"Lower Saxony (DE9)";"Algarve (PT15)";"Nuclear fusion";0;0;0;0;0;0;0;0;0;0;56,97;2,52
"Lower Saxony (DE9)";"Algarve (PT15)";"Optics & photonics";0;0;0;0;0;0;0;0;0;0;68,11;3,43
"Lower Saxony (DE9)";"Algarve (PT15)";"Overall defense strategy";0;0;0;0;0;0;0;0;0;0;62,58;20,39
"Lower Saxony (DE9)";"Algarve (PT15)";"Personalized medicine";0;0;0;0;0;0;0;0;0;0;21,3;12,55
"Lower Saxony (DE9)";"Algarve (PT15)";"Personalized nutrition";0;0;0;0;0;0;0;0;0;0;27,48;24,25
"Lower Saxony (DE9)";"Algarve (PT15)";"Precision breeding";0;0;0;0;0;0;0;0;0;0;86,32;6,83
"Lower Saxony (DE9)";"Algarve (PT15)";"Private air transport";0;0;0;0;0;0;0;0;0;0;77,93;6,9
"Lower Saxony (DE9)";"Algarve (PT15)";"Quantum technologies";0;0;0;0;0;0;0;0;0;0;72,04;3,46
"Lower Saxony (DE9)";"Algarve (PT15)";"Semiconductors & microchips";0;0;0;0;0;0;0;0;0;0;74,87;1,33
"Lower Saxony (DE9)";"Algarve (PT15)";"Smart factories";0;0;0;0;0;0;0;0;0;0;75,93;18,33
"Lower Saxony (DE9)";"Algarve (PT15)";"Smart farming";0;0;0;0;0;0;0;0;0;0;64,71;30,39
"Lower Saxony (DE9)";"Algarve (PT15)";"Space logistics";0;0;0;0;0;0;0;0;0;0;80,48;8,26
"Lower Saxony (DE9)";"Algarve (PT15)";"UAS & drone defense";0;0;0;0;0;0;0;0;0;0;86,06;3,18
"Lower Saxony (DE9)";"Algarve (PT15)";"Ubiquitous computing";0;0;0;0;0;0;0;0;0;0;59,99;12,95
"Lower Saxony (DE9)";"Algarve (PT15)";"Water purification";0;0;0;0;0;0;0;0;0;0;30,91;57,62
"Lower Saxony (DE9)";"Algarve (PT15)";"Weapon systems & ammunition";0;0;0;0;0;0;0;0;0;0;66,89;1,53
"Lower Saxony (DE9)";"Alsace (FR42)";"AI & Big Data";29;10;134,83;84,83;0,37;11837;25377;0,0021;18607;0,0056;56,84;8,59
"Lower Saxony (DE9)";"Alsace (FR42)";"Automation & robotics";6;2;23,44;19,44;0,17;2002;4796;0,0012;3399;0,0069;78,57;4,85
"Lower Saxony (DE9)";"Alsace (FR42)";"Autonomous & connected mobility";0;0;0;0;0;0;0;0;0;0;53,26;5,71
"Lower Saxony (DE9)";"Alsace (FR42)";"Biophotonics";50;5;44,03;29,03;0,34;9849;13927;0,0027;11888;0,0081;70,89;13,85
"Lower Saxony (DE9)";"Alsace (FR42)";"Bioprocess technology";58;7;53,63;18,63;0,65;3810;10993;0,0046;7401,5;0,007;78,17;1,29
"Lower Saxony (DE9)";"Alsace (FR42)";"Biotechnologies";1;1;16,65;15,65;0,06;1483;5289;4e-04;3386;0,0064;62,97;4,79
"Lower Saxony (DE9)";"Alsace (FR42)";"CCS / CCU";16;1;14,43;13,43;0,07;2110;1735;5e-04;1922,5;0,0069;36,09;61,14
"Lower Saxony (DE9)";"Alsace (FR42)";"CO2-neutral production";16;1;5,84;4,84;0,17;2015;1112;0,0013;1563,5;0,0077;44,24;49,58
"Lower Saxony (DE9)";"Alsace (FR42)";"Cybersecurity";0;0;0;0;0;0;0;0;0;0;61,91;18,59
"Lower Saxony (DE9)";"Alsace (FR42)";"Data ecosystems";0;0;0;0;0;0;0;0;0;0;62,81;6,79
"Lower Saxony (DE9)";"Alsace (FR42)";"Data sciences & digital health";16;2;3,48;1,48;0,57;389;1336;0,002;862,5;0,0035;34,15;2,54
"Lower Saxony (DE9)";"Alsace (FR42)";"Geothermal energy";8;1;3,56;2,56;0,28;607;958;0,003;782,5;0,0106;80,78;13,11
"Lower Saxony (DE9)";"Alsace (FR42)";"Immersive technologies";0;0;0;0;0;0;0;0;0;0;66,54;5,2
"Lower Saxony (DE9)";"Alsace (FR42)";"Individual mass production";6;2;26,83;24,83;0,07;2850;8030;6e-04;5440;0,0077;80,58;6,41
"Lower Saxony (DE9)";"Alsace (FR42)";"Industrial robotics";0;0;0;0;0;0;0;0;0;0;84,81;2,18
"Lower Saxony (DE9)";"Alsace (FR42)";"Maritime technology";0;0;0;0;0;0;0;0;0;0;85,96;2,4
"Lower Saxony (DE9)";"Alsace (FR42)";"Medical technology";129;18;216,98;126,98;0,41;23611;36523;0,0027;30067;0,0065;67,08;14,51
"Lower Saxony (DE9)";"Alsace (FR42)";"Mobility services";0;0;0;0;0;0;0;0;0;0;47,11;3,4
"Lower Saxony (DE9)";"Alsace (FR42)";"More flexible energy systems";0;0;0;0;0;0;0;0;0;0;53,88;9,6
"Lower Saxony (DE9)";"Alsace (FR42)";"Nanotechnologies";62;9;71,5;26,5;0,63;14063;11968;0,0051;13015,5;0,0081;60,2;26,16
"Lower Saxony (DE9)";"Alsace (FR42)";"Neural interfaces";2;1;65,46;64,46;0,02;5035;12929;1e-04;8982;0,0065;73,8;6,87
"Lower Saxony (DE9)";"Alsace (FR42)";"Nuclear fusion";240;1;40,41;39,41;0,02;9637;3445;2e-04;6541;0,0073;56,97;25,65
"Lower Saxony (DE9)";"Alsace (FR42)";"Optics & photonics";442;16;355,49;291,49;0,18;48577;48005;0,0013;48291;0,0071;68,11;21,21
"Lower Saxony (DE9)";"Alsace (FR42)";"Overall defense strategy";0;0;0;0;0;0;0;0;0;0;62,58;13,79
"Lower Saxony (DE9)";"Alsace (FR42)";"Personalized medicine";12;5;44,05;29,05;0,34;5715;6451;0,0016;6083;0,0047;21,3;6,08
"Lower Saxony (DE9)";"Alsace (FR42)";"Personalized nutrition";0;0;0;0;0;0;0;0;0;0;27,48;8,14
"Lower Saxony (DE9)";"Alsace (FR42)";"Precision breeding";5;1;28,09;27,09;0,04;1078;6546;3e-04;3812;0,0071;86,32;1,53
"Lower Saxony (DE9)";"Alsace (FR42)";"Private air transport";0;0;0;0;0;0;0;0;0;0;77,93;4,07
"Lower Saxony (DE9)";"Alsace (FR42)";"Quantum technologies";12;1;30,65;29,65;0,03;3597;5647;2e-04;4622;0,0068;72,04;19,8
"Lower Saxony (DE9)";"Alsace (FR42)";"Semiconductors & microchips";0;0;0;0;0;0;0;0;0;0;74,87;13,4
"Lower Saxony (DE9)";"Alsace (FR42)";"Smart factories";0;0;0;0;0;0;0;0;0;0;75,93;1,95
"Lower Saxony (DE9)";"Alsace (FR42)";"Smart farming";0;0;0;0;0;0;0;0;0;0;64,71;2,33
"Lower Saxony (DE9)";"Alsace (FR42)";"Space logistics";3;1;6,96;5,96;0,14;278;1736;7e-04;1007;0,0051;80,48;7,11
"Lower Saxony (DE9)";"Alsace (FR42)";"UAS & drone defense";0;0;0;0;0;0;0;0;0;0;86,06;6,74
"Lower Saxony (DE9)";"Alsace (FR42)";"Ubiquitous computing";0;0;0;0;0;0;0;0;0;0;59,99;15,18
"Lower Saxony (DE9)";"Alsace (FR42)";"Water purification";0;0;0;0;0;0;0;0;0;0;30,91;14,98
"Lower Saxony (DE9)";"Alsace (FR42)";"Weapon systems & ammunition";0;0;0;0;0;0;0;0;0;0;66,89;12,08
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"AI & Big Data";0;0;0;0;0;0;0;0;0;0;56,84;27,44
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Automation & robotics";0;0;0;0;0;0;0;0;0;0;78,57;17,18
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Autonomous & connected mobility";0;0;0;0;0;0;0;0;0;0;53,26;42,05
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Biophotonics";40;1;26,33;25,33;0,04;292;13927;2e-04;7109,5;0,0048;70,89;7,08
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Bioprocess technology";16;2;42,47;40,47;0,05;729;10993;3e-04;5861;0,0056;78,17;14,4
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Biotechnologies";0;0;0;0;0;0;0;0;0;0;62,97;12,37
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"CCS / CCU";0;0;0;0;0;0;0;0;0;0;36,09;9,32
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"CO2-neutral production";0;0;0;0;0;0;0;0;0;0;44,24;12,69
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Cybersecurity";0;0;0;0;0;0;0;0;0;0;61,91;31,67
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Data ecosystems";0;0;0;0;0;0;0;0;0;0;62,81;21,13
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Data sciences & digital health";0;0;0;0;0;0;0;0;0;0;34,15;42,35
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Geothermal energy";0;0;0;0;0;0;0;0;0;0;80,78;14,71
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Immersive technologies";0;0;0;0;0;0;0;0;0;0;66,54;24,51
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Individual mass production";0;0;0;0;0;0;0;0;0;0;80,58;12,6
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Industrial robotics";0;0;0;0;0;0;0;0;0;0;84,81;12,92
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Maritime technology";0;0;0;0;0;0;0;0;0;0;85,96;10,44
"Lower Saxony (DE9)";"Anatoliki Makedonia, Thraki (EL11)";"Medical technology";2;1;136,53;135,53;0,01;1316;36523;0;18919,5;0,0041;67,08;15,09
