"id";"value";"share";"ctry"
"Festo Ag & Co Kg";2;0,03;"DE"
"Fundaci„≥N Tecnalia Research & Innovation";2;0,03;"ES"
"G„ºDel Group Ag";2;0,03;"CH"
"Maquet Gmbh";2;0,03;"DE"
"Eelume As";2;0,03;"NO"
"Gottfried Wilhelm Leibniz Universit„§T Hannover";2;0,03;"DE"
"Cavos Bagatelle Verwaltungs Gmbh & Co Kg";2;0,03;"DE"
"Norgren Automation Solutions Llc";2;0,03;"US"
"Nextshift Robotics Inc";2;0,03;"US"
"Q-Bot Limited";2;0,03;"UK"
"United Parcel Service Of America Inc";2;0,03;"US"
"Apex Brands Inc";2;0,03;"US"
"Supratec";2;0,03;"FR"
"Osaka University";2;0,03;"JP"
"Lang Yuzer Otomotiv Yan Sanayi Ve Ticaret Anonim Sirketi";2;0,03;"TR"
"Distalmotion Sa";2;0,03;"CH"
"Iam Robotics Llc";2;0,03;"US"
"Honda Motor Company Limited";2;0,03;"JP"
"Boe-Wiegaard Thomas";2;0,03;"US"
"Valka Ehf";2;0,03;"IS"
"Universitat Polit„®Cnica De Catalunya";2;0,03;"ES"
"Nsk Ltd";2;0,03;"JP"
"Ishida Co Ltd";2;0,03;"JP"
"Bioservo Technologies Aktiebolag";2;0,03;"SE"
"Nordischer Maschinenbau Rud Baader Gmbh + Co Kg";2;0,03;"DE"
"The Board Of Trustees Of The Leland Stanford Junior University";2;0,03;"US"
"Nike Innovate Cv";2;0,03;"US"
"Ged Integrated Solutions Inc";2;0,03;"US"
"Soinn Inc";2;0,03;"JP"
"Easyrobotics Aps";2;0,03;"DK"
"Deckel Maho Pfronten Gmbh";2;0,03;"DE"
"Terumo Kabushiki Kaisha";2;0,03;"JP"
"Future Robot Co Ltd";2;0,03;"KR"
"Duke University";2;0,03;"US"
"Scuola Superiore Sant'anna";2;0,03;"IT"
"Sony Mobile Communications Inc";2;0,03;"JP"
"Utica Enterprises Inc";2;0,03;"US"
"Helmut-Schmidt-Universit„§T/ Universit„§T Der Bundeswehr Hamburg";2;0,03;"DE"
"Convergent Information Technologies Gmbh";2;0,03;"AT"
"Atensor Engineering And Technology Systems Gmbh";2;0,03;"AT"
"National Research Council Of Canada";2;0,03;"CA"
"Other Lab Llc";2;0,03;"US"
"Sg Robotics Co Ltd";2;0,03;"KR"
"South China University Of Technology (Scut)";2;0,03;"CN"
"Lufthansa Technik Ag";2;0,03;"DE"
"Choi Sangeun";2;0,03;"US"
"Bio-Medical Engineering (Hk) Limited";2;0,03;"HK"
"Trumpf Maschinen Austria Gmbh & Co Kg";2;0,03;"AT"
"Kawasaki Robotics (Usa) Inc";2;0,03;"US"
"Sumitomo Electric Industries Ltd";2;0,03;"JP"
"Autonetworks Technologies Ltd";2;0,03;"JP"
"Suzhou Amtf Robots Co Ltd";2;0,03;"CN"
"Han Fangyuan";2;0,03;"CN"
"Fujifilm Corporation";2;0,03;"JP"
"Shanghai Micro Electronics Equipment (Group) Co Ltd";2;0,03;"CN"
"Institut De Recherche Technologique Jules Verne";2;0,03;"FR"
"Knapp Ag";2;0,03;"AT"
"Benem„©Rita Universidad Aut„≥Noma De Puebla";2;0,03;"ME"
"Hanwha Techwin Co Ltd";2;0,03;"KR"
"Airbus Group Sas";2;0,03;"FR"
"The Brigham And Women's Hospital Inc";2;0,03;"US"
"Fine Robotics Co Ltd";2;0,03;"KR"
"Teknologisk Institut";2;0,03;"DK"
"Waseda University";2;0,03;"JP"
"Rewalk Robotics Ltd";2;0,03;"IL"
"Empire Technology Development Llc";2;0,03;"US"
"Comau Llc";2;0,03;"US"
"Beijing Evolver Robotics Co Ltd";2;0,03;"CN"
"Nanyang Technological University";2;0,03;"SG"
"Danmarks Tekniske Universitet";2;0,03;"DK"
"F Hoffmann-La Roche Ag";2;0,03;"CH"
"Universit„† Degli Studi Di Siena";2;0,03;"IT"
"Quality Manufacturing Inc";2;0,03;"US"
"Carbon Robotics Inc";2;0,03;"US"
"Mitsuba Corporation";2;0,03;"JP"
"Doosan Robotics Inc";2;0,03;"KR"
"Sew-Eurodrive Gmbh & Co Kg";2;0,03;"DE"
"Nec Embedded Products Ltd";2;0,03;"JP"
"Schwing Gmbh";2;0,03;"DE"
"Okura Yusoki Kabushiki Kaisha";2;0,03;"JP"
"Universidad De Alicante";2;0,03;"ES"
"Flexdex Inc";2;0,03;"US"
"Liebherr-Werk Biberach Gmbh";2;0,03;"DE"
"Volvo Truck Corporation";2;0,03;"SE"
"The Ritsumeikan Trust";2;0,03;"JP"
"The Trustees Of The University Of Pennsylvania";2;0,03;"US"
"Children's National Medical Center";2;0,03;"US"
"Martinez Carlos";2;0,03;"US"
"Morato Carlos Winsor";2;0,03;"US"
"Leoni Kabel Gmbh";2;0,03;"DE"
"Eth Zurich";2;0,03;"CH"
"Nanjing University";2;0,03;"CN"
"Transenterix Surgical Inc";2;0,03;"US"
"Adjuvo Motion Bv";2;0,03;"NL"
"Volkswagen Aktiengesellschaft";2;0,03;"DE"
"Research & Business Foundation Sungkyunkwan University";2;0,03;"KR"
"Kinema Systems Inc";2;0,03;"US"
"Sigma Clermont";2;0,03;"FR"
"Universite Clermont Auvergne";2;0,03;"FR"
"Daimler Ag";2;0,03;"DE"
"Murata Machinery Ltd";2;0,03;"JP"
"Stratasys Inc";2;0,03;"US"
"M-Mover Holdings Limited";2;0,03;"UK"
"Novarc Technologies Inc";2;0,03;"CA"
"Nidec Shimpo Corporation";2;0,03;"JP"
"Elid Technology International Pte Ltd";2;0,03;"SG"
"Siemens Healthcare Gmbh";2;0,03;"DE"
"Persimmom Technologies Corp";2;0,03;"US"
"Deepmind Technologies Limited";2;0,03;"UK"
