"id","parent","value","color","share"
"Microsoft Technology Licensing Llc (US)","Cloud computing",80,"maroon",0.19
"Microsoft Technology Licensing Llc (US)","Internet of things",86,"turquoise",0.21
"Datomia Research Labs Ou (EE)","Blockchain",1,"purple",0
"Datomia Research Labs Ou (EE)","Cloud computing",1,"maroon",0
"Datomia Research Labs Ou (EE)","Cybersecurity",1,"yellow",0
"Datomia Research Labs Ou (EE)","Internet of things",1,"turquoise",0
"Zte Corporation (CN)","Internet of things",41,"turquoise",0.1
"The Hong Kong University Of Science And Technology (HK)","Batteries",1,"red",0
"The Hong Kong University Of Science And Technology (HK)","Internet of things",1,"turquoise",0
"Sony Group Corporation (JP)","Internet of things",43,"turquoise",0.1
"Samsung Electronics Co Ltd (KR)","Batteries",13,"red",0.03
"Kwangwoon University Industry-Academic Collaboration Foundation (KR)","Batteries",1,"red",0
"Maps Inc (KR)","Green buildings",2,"darkorange",0
"Xu Jing (US)","Solar energy",1,"green",0
"Abb Schweiz Ag (CH)","Solar energy",7,"green",0.02
"Schneider Patrick Erik (US)","Solar energy",1,"green",0
"Trustees Of Boston University (US)","Artificial intelligence",1,"black",0
"Oxford University Innovation Ltd (UK)","Internet of things",1,"turquoise",0
"Helmholtz-Zentrum Dresden - Rossendorf Ev (DE)","Artificial intelligence",1,"black",0
"International Business Machines Corporation (US)","Quantum computers",125,"silver",0.3
"Pacbyte Solutions Pty Ltd (AU)","Blockchain",1,"purple",0
"Pacbyte Solutions Pty Ltd (AU)","Cybersecurity",1,"yellow",0
"Pacbyte Solutions Pty Ltd (AU)","Internet of things",2,"turquoise",0
"Denso Corporation (JP)","Cybersecurity",4,"yellow",0.01
"Tdk Corporation (JP)","Nanotechnology",37,"darkred",0.09
"Nec Corporation (JP)","Internet of things",19,"turquoise",0.05
"Cypress Semiconductor Corporation (US)","Green buildings",1,"darkorange",0
"Kabushiki Kaisha Toshiba (JP)","Green buildings",1,"darkorange",0
"Eaton Intelligent Power Limited (IE)","Internet of things",2,"turquoise",0
"Neum„ºLler Elektronik Gmbh (DE)","Green buildings",1,"darkorange",0
"Fischer Uwe (DE)","Green buildings",1,"darkorange",0
"Lutron Electronics Co Inc (US)","Green buildings",2,"darkorange",0
"Lutron Electronics Co Inc (US)","Smart grids",2,"lightgreen",0
"Lutron Technology Company Llc (US)","Green buildings",10,"darkorange",0.02
"Lutron Technology Company Llc (US)","Smart grids",6,"lightgreen",0.01
"Lutron Technology Company Llc (US)","Internet of things",3,"turquoise",0.01
"Satixfy Ltd (IL)","Internet of things",1,"turquoise",0
"Hrl Laboratories Llc (US)","Green buildings",1,"darkorange",0
"Kinget Peter R (US)","Internet of things",1,"turquoise",0
"Zhu Jianxun (US)","Internet of things",1,"turquoise",0
"Chen Xue Jian (CN)","Batteries",1,"red",0
"Guangdong Redx Electrical Technology Limited (CN)","Batteries",1,"red",0
"Idac Holdings Inc (US)","Internet of things",5,"turquoise",0.01
"Apple Inc (US)","Cybersecurity",15,"yellow",0.04
"X Display Company Technology Limited (IE)","Solar energy",8,"green",0.02
"X Display Company Technology Limited (IE)","Internet of things",1,"turquoise",0
"Ge Aviation Systems Limited (UK)","Hydrogen",1,"lime",0
"Hitachi Power Semiconductor Device Ltd (JP)","Green buildings",2,"darkorange",0
"Intel Corporation (US)","Quantum computers",257,"silver",0.61
"Ge Lighting Solutions Llc (US)","Cloud computing",1,"maroon",0
"Ge Lighting Solutions Llc (US)","Internet of things",1,"turquoise",0
"Sumitomo Electric Industries Ltd (JP)","Green buildings",5,"darkorange",0.01
"Autonetworks Technologies Ltd (JP)","Green buildings",1,"darkorange",0
"Sumitomo Wiring Systems Ltd (JP)","Green buildings",1,"darkorange",0
"The Regents Of The University Of California (US)","Solar energy",36,"green",0.09
"Faraday & Future Inc (US)","Batteries",1,"red",0
"Faraday & Future Inc (US)","Green transports",1,"pink",0
"Huawei Technologies Co Ltd (CN)","Quantum computers",29,"silver",0.07
"Hitachi Automotive Systems Ltd (JP)","Air & Water pollution reduction",4,"grey",0.01
"Microchip Technology Incorporated (US)","Green buildings",3,"darkorange",0.01
"Microchip Technology Incorporated (US)","Smart grids",1,"lightgreen",0
"Intel Corporation (US)","Internet of things",82,"turquoise",0.2
"Zkw Group Gmbh (AT)","Green buildings",1,"darkorange",0
"Qualcomm Incorporated (US)","Green transports",3,"pink",0.01
"Huizhou Tcl Mobile Communication Co Ltd (CN)","Internet of things",3,"turquoise",0.01
"Hong Kong Applied Science And Technology Research Institute Co Ltd (HK)","Green buildings",1,"darkorange",0
"Halliburton Energy Services Inc (US)","Green buildings",1,"darkorange",0
"Newracom Inc (US)","Internet of things",1,"turquoise",0
"Lg Electronics Inc (KR)","Augmented reality",56,"navyblue",0.13
"Withings (FR)","Artificial intelligence",1,"black",0
"Witricity Corporation (US)","Green buildings",2,"darkorange",0
"Tabuchi Electric Co Ltd (JP)","Solar energy",2,"green",0
"Tabuchi Electric Co Ltd (JP)","Batteries",1,"red",0
"Tabuchi Electric Co Ltd (JP)","Smart grids",2,"lightgreen",0
"Nidec Corporation (JP)","Solar energy",5,"green",0.01
"Marici Holdings The Netherlands Bv (NL)","Smart grids",1,"lightgreen",0
"Toppan Infomedia Co Ltd (JP)","Blockchain",1,"purple",0
"Toppan Infomedia Co Ltd (JP)","Cybersecurity",1,"yellow",0
"Toppan Infomedia Co Ltd (JP)","Internet of things",1,"turquoise",0
"Dspace Digital Signal Processing And Control Engineering Gmbh (DE)","Cloud computing",1,"maroon",0
"Sony Corporation (JP)","Internet of things",31,"turquoise",0.07
"Samsung Electronics Co Ltd (KR)","Artificial intelligence",171,"black",0.41
"Samsung Electronics Co Ltd (KR)","Augmented reality",252,"navyblue",0.6
"Mtd Products Inc (US)","Autonomous vehicles",1,"cyan",0
"Huawei Technologies Co Ltd (CN)","Blockchain",8,"purple",0.02
"Renesas Electronics Corporation (JP)","Solar energy",5,"green",0.01
"Renesas Electronics Corporation (JP)","Batteries",1,"red",0
"Linear Technology Llc (US)","Solar energy",1,"green",0
"Alcatel Lucent (FR)","Internet of things",3,"turquoise",0.01
"Ams Ag (AT)","Autonomous vehicles",5,"cyan",0.01
"Hangzhou Silan Microelectronics Co Ltd (CN)","Green buildings",1,"darkorange",0
"Intel Corporation (US)","Cybersecurity",72,"yellow",0.17
"Lutron Technology Company Llc (US)","Batteries",4,"red",0.01
"Power Integrations Inc (US)","Green buildings",4,"darkorange",0.01
"Compagnie G„©N„©Rale Des Etablissements Michelin (FR)","Cybersecurity",1,"yellow",0
"Intel Corporation (US)","Blockchain",58,"purple",0.14
"At&T Intellectual Property I Lp (US)","Internet of things",6,"turquoise",0.01
"Exagan (FR)","Solar energy",4,"green",0.01
"Intel Corporation (US)","Cloud computing",67,"maroon",0.16
"Tencent Technology (Shenzhen) Company Limited (CN)","Artificial intelligence",36,"black",0.09
"Tencent Technology (Shenzhen) Company Limited (CN)","Cybersecurity",26,"yellow",0.06
"Suzhou Qingyue Optoelectronics Technology Co Ltd (CN)","Advanced Sustainable Materials",2,"orange",0
"Hamamatsu Photonics Kk (JP)","Solar energy",73,"green",0.17
"√ÖKerman Johan (SE)","Nanotechnology",1,"darkred",0
"Mitsubishi Electric Corporation (JP)","Quantum computers",15,"silver",0.04
"Rigetti & Co Inc (US)","Blockchain",1,"purple",0
"Rigetti & Co Inc (US)","Cybersecurity",1,"yellow",0
"Rigetti & Co Inc (US)","Internet of things",1,"turquoise",0
"Trend Micro Incorporated (US)","Cybersecurity",2,"yellow",0
"Intel Corporation (US)","Green buildings",10,"darkorange",0.02
"Energous Corporation (US)","Batteries",1,"red",0
"Nokia Solutions And Networks Oy (FI)","Internet of things",5,"turquoise",0.01
"Telefonaktiebolaget Lm Ericsson (Publ) (SE)","Quantum computers",3,"silver",0.01
"Capital Microelectronics Co Ltd (CN)","Cybersecurity",1,"yellow",0
"Calsonic Kansei Corporation (JP)","Batteries",1,"red",0
"Hyosung Corporation (KR)","Smart grids",1,"lightgreen",0
"Ellenberger & Poensgen Gmbh (DE)","Solar energy",3,"green",0.01
"Bg Negev Technologies And Applications Ltd At Ben-Gurion University (IL)","Quantum computers",1,"silver",0
"Continental Automotive Gmbh (DE)","Air & Water pollution reduction",5,"grey",0.01
"Savox Communications Oy Ab (Ltd) (FI)","Internet of things",1,"turquoise",0
"Siemens Aktiengesellschaft (DE)","Cloud computing",1,"maroon",0
"Macquarie University (AU)","Green buildings",1,"darkorange",0
"National Institute Of Information And Communications Technology (JP)","Quantum computers",3,"silver",0.01
"Murata Manufacturing Co Ltd (JP)","Advanced Sustainable Materials",12,"orange",0.03
"Yale University (US)","Quantum computers",7,"silver",0.02
"Yale University (US)","Nanotechnology",5,"darkred",0.01
"Cisco Technology Inc (US)","Cybersecurity",10,"yellow",0.02
"Siemens Aktiengesellschaft (DE)","Smart grids",1,"lightgreen",0
"Advanced Energy Industries Inc (US)","Autonomous vehicles",1,"cyan",0
"Titan Medical Inc (CA)","Augmented reality",1,"navyblue",0
"Cambricon Technologies Corporation Limited (CN)","Artificial intelligence",3,"black",0.01
"Hitachi Ltd (JP)","Solar energy",23,"green",0.06
"Mezmeriz Inc (US)","Autonomous vehicles",1,"cyan",0
"Blixt Tech Ab (SE)","Green buildings",2,"darkorange",0
"Blixt Tech Ab (SE)","Smart grids",2,"lightgreen",0
"Koolbridge Solar Inc (US)","Solar energy",1,"green",0
"Koolbridge Solar Inc (US)","Batteries",1,"red",0
"Koolbridge Solar Inc (US)","Green buildings",1,"darkorange",0
"Koolbridge Solar Inc (US)","Smart grids",1,"lightgreen",0
"Mitsubishi Electric Corporation (JP)","Internet of things",8,"turquoise",0.02
"Hewlett Packard Enterprise Development Lp (US)","Artificial intelligence",2,"black",0
"Cg Discovery Inc (US)","Biotechnology",1,"lightorange",0
"Witricity Corporation (US)","Green transports",4,"pink",0.01
"Apana Inc (US)","Batteries",1,"red",0
"Apana Inc (US)","Green buildings",1,"darkorange",0
"Apana Inc (US)","Smart grids",1,"lightgreen",0
"Apana Inc (US)","Internet of things",1,"turquoise",0
"Actility (FR)","Blockchain",1,"purple",0
"Actility (FR)","Cloud computing",1,"maroon",0
"Actility (FR)","Cybersecurity",1,"yellow",0
"Actility (FR)","Internet of things",1,"turquoise",0
"Xilinx Inc (US)","Artificial intelligence",1,"black",0
"Cognitive Systems Corp (CA)","Internet of things",1,"turquoise",0
"Tabuchi Electric Co Ltd (JP)","Efficient power & combustion",1,"beige",0
"Tabuchi Electric Co Ltd (JP)","Hydrogen",1,"lime",0
"Texas Instruments Incorporated (US)","Cloud computing",2,"maroon",0
"Texas Instruments Incorporated (US)","Internet of things",6,"turquoise",0.01
"Ramot At Tel-Aviv University Ltd (IL)","Quantum computers",5,"silver",0.01
"Ramot At Tel-Aviv University Ltd (IL)","Nanotechnology",6,"darkred",0.01
"Qualcomm Incorporated (US)","Blockchain",8,"purple",0.02
"Synopsys Inc (US)","Cybersecurity",5,"yellow",0.01
"Honeywell International Inc (US)","Cybersecurity",2,"yellow",0
"Honeywell International Inc (US)","Smart grids",2,"lightgreen",0
"Airbus Defence And Space Sas (FR)","Internet of things",1,"turquoise",0
"Microchip Technology Incorporated (US)","Batteries",1,"red",0
"Atomera Incorporated (US)","Solar energy",1,"green",0
"Atomera Incorporated (US)","Quantum computers",24,"silver",0.06
"Pcms Holdings Inc (US)","Augmented reality",16,"navyblue",0.04
"Pcms Holdings Inc (US)","Quantum computers",1,"silver",0
"Consorzio Di Ricerca Hypatia (IT)","Additive manufacturing",1,"olive",0
"Marzano Fabiana Lodi (BR)","Solar energy",1,"green",0
"International Business Machines Corporation (US)","Artificial intelligence",29,"black",0.07
"International Business Machines Corporation (US)","Blockchain",4,"purple",0.01
"International Business Machines Corporation (US)","Cybersecurity",9,"yellow",0.02
"International Business Machines Corporation (US)","Internet of things",6,"turquoise",0.01
"Yamaha Corporation (JP)","Autonomous vehicles",1,"cyan",0
"Clarion Co Ltd (JP)","Autonomous vehicles",4,"cyan",0.01
"Nec Corporation (JP)","Quantum computers",16,"silver",0.04
"Thales (FR)","Batteries",2,"red",0
"Thales (FR)","Hydrogen",1,"lime",0
"Thales (FR)","Green transports",1,"pink",0
"Analog Devices Global (NZ)","Wind energy",1,"violet",0
"Analog Devices Global (NZ)","Solar energy",1,"green",0
"Analog Devices Global (NZ)","Smart grids",1,"lightgreen",0
"Ampleon Netherlands Bv (NL)","Solar energy",2,"green",0
"Seakr Engineering Inc (US)","Internet of things",2,"turquoise",0
"Valeo Siemens Eautomotive Germany Gmbh (DE)","Batteries",1,"red",0
"Valeo Siemens Eautomotive Germany Gmbh (DE)","Green transports",1,"pink",0
"Delphi Technologies Ip Limited (BB)","Air & Water pollution reduction",2,"grey",0
